seizoen,seizoen_alternatief,datum,datum_key,tijdstip_match,tf_match_id,tf_clubid_thuis,tf_clubnaam_thuis,stamnummer_thuis,roepnaam_thuis,tf_clubid_uit,tf_clubnaam_uit,stamnummer_uit,roepnaam_uit,eindstand_thuis,eindstand_uit,type,minuten,tijdstip_doelpunt,tf_clubid_scorende_ploeg,stamnummer_scorende_ploeg,roepnaam_scorende_ploeg,tussenstand_thuis,tussenstand_uit
2016,16/17,2017-04-15,20170415,20:00,2843088,1245,KAS Eupen,4276,KAS Eupen,498,KSC Lokeren,282,KSC Lokeren,3,3,Playoff_2,15,20:15,1245,4276,KAS Eupen,1,0
2016,16/17,2017-04-15,20170415,20:00,2843088,1245,KAS Eupen,4276,KAS Eupen,498,KSC Lokeren,282,KSC Lokeren,3,3,Playoff_2,17,20:17,498,282,KSC Lokeren,1,1
2016,16/17,2017-04-15,20170415,20:00,2843088,1245,KAS Eupen,4276,KAS Eupen,498,KSC Lokeren,282,KSC Lokeren,3,3,Playoff_2,22,20:22,498,282,KSC Lokeren,1,2
2016,16/17,2017-04-15,20170415,20:00,2843088,1245,KAS Eupen,4276,KAS Eupen,498,KSC Lokeren,282,KSC Lokeren,3,3,Playoff_2,40,20:40,1245,4276,KAS Eupen,2,2
2016,16/17,2017-04-15,20170415,20:00,2843088,1245,KAS Eupen,4276,KAS Eupen,498,KSC Lokeren,282,KSC Lokeren,3,3,Playoff_2,42,20:42,1245,4276,KAS Eupen,3,2
2016,16/17,2017-04-15,20170415,20:00,2843088,1245,KAS Eupen,4276,KAS Eupen,498,KSC Lokeren,282,KSC Lokeren,3,3,Playoff_2,90,21:45,498,282,KSC Lokeren,3,3
2016,16/17,2017-04-15,20170415,20:00,2843089,2977,KSV Roeselare,134,KSV Roeselare,29228,Moeskroen,216,Moeskroen,3,5,Playoff_2,23,20:23,29228,216,Moeskroen,0,1
2016,16/17,2017-04-15,20170415,20:00,2843089,2977,KSV Roeselare,134,KSV Roeselare,29228,Moeskroen,216,Moeskroen,3,5,Playoff_2,40,20:40,29228,216,Moeskroen,0,2
2016,16/17,2017-04-15,20170415,20:00,2843089,2977,KSV Roeselare,134,KSV Roeselare,29228,Moeskroen,216,Moeskroen,3,5,Playoff_2,50,21:05,2977,134,KSV Roeselare,1,2
2016,16/17,2017-04-15,20170415,20:00,2843089,2977,KSV Roeselare,134,KSV Roeselare,29228,Moeskroen,216,Moeskroen,3,5,Playoff_2,54,21:09,2977,134,KSV Roeselare,2,2
2016,16/17,2017-04-15,20170415,20:00,2843089,2977,KSV Roeselare,134,KSV Roeselare,29228,Moeskroen,216,Moeskroen,3,5,Playoff_2,59,21:14,2977,134,KSV Roeselare,3,2
2016,16/17,2017-04-15,20170415,20:00,2843089,2977,KSV Roeselare,134,KSV Roeselare,29228,Moeskroen,216,Moeskroen,3,5,Playoff_2,67,21:22,29228,216,Moeskroen,3,3
2016,16/17,2017-04-15,20170415,20:00,2843089,2977,KSV Roeselare,134,KSV Roeselare,29228,Moeskroen,216,Moeskroen,3,5,Playoff_2,68,21:23,29228,216,Moeskroen,3,4
2016,16/17,2017-04-15,20170415,20:00,2843089,2977,KSV Roeselare,134,KSV Roeselare,29228,Moeskroen,216,Moeskroen,3,5,Playoff_2,82,21:37,29228,216,Moeskroen,3,5
2016,16/17,2017-04-16,20170416,18:00,2842766,2861,KV Oostende,31,KV Oostende,58,RSC Anderlecht,35,RSC Anderlecht,0,1,Playoff_1,48,19:03,58,35,RSC Anderlecht,0,1
2016,16/17,2017-04-16,20170416,20:00,2843090,601,KV Kortrijk,19,KV Kortrijk,1184,KRC Genk,322,KRC Genk,0,3,Playoff_2,34,20:34,1184,322,KRC Genk,0,1
2016,16/17,2017-04-16,20170416,20:00,2843090,601,KV Kortrijk,19,KV Kortrijk,1184,KRC Genk,322,KRC Genk,0,3,Playoff_2,66,21:21,1184,322,KRC Genk,0,2
2016,16/17,2017-04-16,20170416,20:00,2843090,601,KV Kortrijk,19,KV Kortrijk,1184,KRC Genk,322,KRC Genk,0,3,Playoff_2,77,21:32,1184,322,KRC Genk,0,3
2016,16/17,2017-04-17,20170417,14:30,2842767,3508,Zulte Waregem,5381,SV Zulte Waregem,2282,Club Brugge,3,Club Brugge,2,2,Playoff_1,14,14:44,3508,5381,SV Zulte Waregem,1,0
2016,16/17,2017-04-17,20170417,14:30,2842767,3508,Zulte Waregem,5381,SV Zulte Waregem,2282,Club Brugge,3,Club Brugge,2,2,Playoff_1,27,14:57,3508,5381,SV Zulte Waregem,2,0
2016,16/17,2017-04-17,20170417,14:30,2842767,3508,Zulte Waregem,5381,SV Zulte Waregem,2282,Club Brugge,3,Club Brugge,2,2,Playoff_1,33,15:03,2282,3,Club Brugge,2,1
2016,16/17,2017-04-17,20170417,14:30,2842767,3508,Zulte Waregem,5381,SV Zulte Waregem,2282,Club Brugge,3,Club Brugge,2,2,Playoff_1,54,15:39,2282,3,Club Brugge,2,2
2016,16/17,2017-04-17,20170417,18:00,2842768,172,R Charleroi SC,22,R Charleroi SC,157,KAA Gent,7,KAA Gent,0,1,Playoff_1,23,18:23,157,7,KAA Gent,0,1
2016,16/17,2017-04-21,20170421,20:30,2842769,157,KAA Gent,7,KAA Gent,2861,KV Oostende,31,KV Oostende,1,1,Playoff_1,66,21:51,2861,31,KV Oostende,0,1
2016,16/17,2017-04-21,20170421,20:30,2842769,157,KAA Gent,7,KAA Gent,2861,KV Oostende,31,KV Oostende,1,1,Playoff_1,72,21:57,157,7,KAA Gent,1,1
2016,16/17,2017-04-22,20170422,18:00,2842770,172,R Charleroi SC,22,R Charleroi SC,3508,Zulte Waregem,5381,SV Zulte Waregem,2,0,Playoff_1,90,19:45,172,22,R Charleroi SC,1,0
2016,16/17,2017-04-22,20170422,18:00,2842770,172,R Charleroi SC,22,R Charleroi SC,3508,Zulte Waregem,5381,SV Zulte Waregem,2,0,Playoff_1,90,19:45,172,22,R Charleroi SC,2,0
2016,16/17,2017-04-22,20170422,20:00,2843091,498,KSC Lokeren,282,KSC Lokeren,2977,KSV Roeselare,134,KSV Roeselare,2,1,Playoff_2,22,20:22,498,282,KSC Lokeren,1,0
2016,16/17,2017-04-22,20170422,20:00,2843091,498,KSC Lokeren,282,KSC Lokeren,2977,KSV Roeselare,134,KSV Roeselare,2,1,Playoff_2,36,20:36,498,282,KSC Lokeren,2,0
2016,16/17,2017-04-22,20170422,20:00,2843091,498,KSC Lokeren,282,KSC Lokeren,2977,KSV Roeselare,134,KSV Roeselare,2,1,Playoff_2,73,21:28,2977,134,KSV Roeselare,2,1
2016,16/17,2017-04-22,20170422,20:00,2843092,601,KV Kortrijk,19,KV Kortrijk,1245,KAS Eupen,4276,KAS Eupen,3,3,Playoff_2,9,20:09,1245,4276,KAS Eupen,0,1
2016,16/17,2017-04-22,20170422,20:00,2843092,601,KV Kortrijk,19,KV Kortrijk,1245,KAS Eupen,4276,KAS Eupen,3,3,Playoff_2,13,20:13,1245,4276,KAS Eupen,0,2
2016,16/17,2017-04-22,20170422,20:00,2843092,601,KV Kortrijk,19,KV Kortrijk,1245,KAS Eupen,4276,KAS Eupen,3,3,Playoff_2,17,20:17,601,19,KV Kortrijk,1,2
2016,16/17,2017-04-22,20170422,20:00,2843092,601,KV Kortrijk,19,KV Kortrijk,1245,KAS Eupen,4276,KAS Eupen,3,3,Playoff_2,74,21:29,1245,4276,KAS Eupen,1,3
2016,16/17,2017-04-22,20170422,20:00,2843092,601,KV Kortrijk,19,KV Kortrijk,1245,KAS Eupen,4276,KAS Eupen,3,3,Playoff_2,90,21:45,601,19,KV Kortrijk,2,3
2016,16/17,2017-04-22,20170422,20:00,2843092,601,KV Kortrijk,19,KV Kortrijk,1245,KAS Eupen,4276,KAS Eupen,3,3,Playoff_2,90,21:45,601,19,KV Kortrijk,3,3
2016,16/17,2017-04-22,20170422,20:00,2843094,204,Lierse SK,30,Lierse SK,28643,Waasland-Beveren,4068,Waasland-Beveren,2,3,Playoff_2,23,20:23,204,30,Lierse SK,1,0
2016,16/17,2017-04-22,20170422,20:00,2843094,204,Lierse SK,30,Lierse SK,28643,Waasland-Beveren,4068,Waasland-Beveren,2,3,Playoff_2,51,21:06,28643,4068,Waasland-Beveren,1,1
2016,16/17,2017-04-22,20170422,20:00,2843094,204,Lierse SK,30,Lierse SK,28643,Waasland-Beveren,4068,Waasland-Beveren,2,3,Playoff_2,67,21:22,28643,4068,Waasland-Beveren,1,2
2016,16/17,2017-04-22,20170422,20:00,2843094,204,Lierse SK,30,Lierse SK,28643,Waasland-Beveren,4068,Waasland-Beveren,2,3,Playoff_2,74,21:29,204,30,Lierse SK,2,2
2016,16/17,2017-04-22,20170422,20:00,2843094,204,Lierse SK,30,Lierse SK,28643,Waasland-Beveren,4068,Waasland-Beveren,2,3,Playoff_2,75,21:30,28643,4068,Waasland-Beveren,2,3
2016,16/17,2017-04-22,20170422,20:00,2843095,475,St-Truidense VV,373,Sint-Truidense VV,3948,Union SG,10,Union Saint-Gilloise,0,1,Playoff_2,64,21:19,3948,10,Union Saint-Gilloise,0,1
2016,16/17,2017-04-22,20170422,20:30,2843096,354,KV Mechelen,25,KV Mechelen,3057,Standard Luik,16,Standard Luik,1,0,Playoff_2,54,21:39,354,25,KV Mechelen,1,0
2016,16/17,2017-04-23,20170423,18:00,2842771,58,RSC Anderlecht,35,RSC Anderlecht,2282,Club Brugge,3,Club Brugge,2,0,Playoff_1,21,18:21,58,35,RSC Anderlecht,1,0
2016,16/17,2017-04-23,20170423,18:00,2842771,58,RSC Anderlecht,35,RSC Anderlecht,2282,Club Brugge,3,Club Brugge,2,0,Playoff_1,34,18:34,58,35,RSC Anderlecht,2,0
2016,16/17,2017-04-23,20170423,20:00,2843093,1184,KRC Genk,322,KRC Genk,29228,Moeskroen,216,Moeskroen,6,0,Playoff_2,13,20:13,1184,322,KRC Genk,1,0
2016,16/17,2017-04-23,20170423,20:00,2843093,1184,KRC Genk,322,KRC Genk,29228,Moeskroen,216,Moeskroen,6,0,Playoff_2,15,20:15,1184,322,KRC Genk,2,0
2016,16/17,2017-04-23,20170423,20:00,2843093,1184,KRC Genk,322,KRC Genk,29228,Moeskroen,216,Moeskroen,6,0,Playoff_2,50,21:05,1184,322,KRC Genk,3,0
2016,16/17,2017-04-23,20170423,20:00,2843093,1184,KRC Genk,322,KRC Genk,29228,Moeskroen,216,Moeskroen,6,0,Playoff_2,53,21:08,1184,322,KRC Genk,4,0
2016,16/17,2017-04-23,20170423,20:00,2843093,1184,KRC Genk,322,KRC Genk,29228,Moeskroen,216,Moeskroen,6,0,Playoff_2,55,21:10,1184,322,KRC Genk,5,0
2016,16/17,2017-04-23,20170423,20:00,2843093,1184,KRC Genk,322,KRC Genk,29228,Moeskroen,216,Moeskroen,6,0,Playoff_2,80,21:35,1184,322,KRC Genk,6,0
2016,16/17,2017-04-25,20170425,20:30,2842772,3508,Zulte Waregem,5381,SV Zulte Waregem,157,KAA Gent,7,KAA Gent,0,2,Playoff_1,24,20:54,157,7,KAA Gent,0,1
2016,16/17,2017-04-25,20170425,20:30,2842772,3508,Zulte Waregem,5381,SV Zulte Waregem,157,KAA Gent,7,KAA Gent,0,2,Playoff_1,90,22:15,157,7,KAA Gent,0,2
2016,16/17,2017-04-25,20170425,20:30,2843097,3948,Union SG,10,Union Saint-Gilloise,204,Lierse SK,30,Lierse SK,1,3,Playoff_2,18,20:48,204,30,Lierse SK,0,1
2016,16/17,2017-04-25,20170425,20:30,2843097,3948,Union SG,10,Union Saint-Gilloise,204,Lierse SK,30,Lierse SK,1,3,Playoff_2,65,21:50,204,30,Lierse SK,0,2
2016,16/17,2017-04-25,20170425,20:30,2843097,3948,Union SG,10,Union Saint-Gilloise,204,Lierse SK,30,Lierse SK,1,3,Playoff_2,82,22:07,204,30,Lierse SK,0,3
2016,16/17,2017-04-25,20170425,20:30,2843097,3948,Union SG,10,Union Saint-Gilloise,204,Lierse SK,30,Lierse SK,1,3,Playoff_2,83,22:08,3948,10,Union Saint-Gilloise,1,3
2016,16/17,2017-04-25,20170425,20:30,2843098,3057,Standard Luik,16,Standard Luik,28643,Waasland-Beveren,4068,Waasland-Beveren,0,2,Playoff_2,53,21:38,28643,4068,Waasland-Beveren,0,1
2016,16/17,2017-04-25,20170425,20:30,2843098,3057,Standard Luik,16,Standard Luik,28643,Waasland-Beveren,4068,Waasland-Beveren,0,2,Playoff_2,87,22:12,28643,4068,Waasland-Beveren,0,2
2016,16/17,2017-04-25,20170425,20:30,2843100,2977,KSV Roeselare,134,KSV Roeselare,601,KV Kortrijk,19,KV Kortrijk,2,3,Playoff_2,11,20:41,2977,134,KSV Roeselare,1,0
2016,16/17,2017-04-25,20170425,20:30,2843100,2977,KSV Roeselare,134,KSV Roeselare,601,KV Kortrijk,19,KV Kortrijk,2,3,Playoff_2,20,20:50,601,19,KV Kortrijk,1,1
2016,16/17,2017-04-25,20170425,20:30,2843100,2977,KSV Roeselare,134,KSV Roeselare,601,KV Kortrijk,19,KV Kortrijk,2,3,Playoff_2,30,21:00,601,19,KV Kortrijk,1,2
2016,16/17,2017-04-25,20170425,20:30,2843100,2977,KSV Roeselare,134,KSV Roeselare,601,KV Kortrijk,19,KV Kortrijk,2,3,Playoff_2,83,22:08,2977,134,KSV Roeselare,2,2
2016,16/17,2017-04-25,20170425,20:30,2843100,2977,KSV Roeselare,134,KSV Roeselare,601,KV Kortrijk,19,KV Kortrijk,2,3,Playoff_2,89,22:14,601,19,KV Kortrijk,2,3
2016,16/17,2017-04-26,20170426,20:30,2842773,2282,Club Brugge,3,Club Brugge,2861,KV Oostende,31,KV Oostende,3,1,Playoff_1,15,20:45,2861,31,KV Oostende,0,1
2016,16/17,2017-04-26,20170426,20:30,2842773,2282,Club Brugge,3,Club Brugge,2861,KV Oostende,31,KV Oostende,3,1,Playoff_1,32,21:02,2282,3,Club Brugge,1,1
2016,16/17,2017-04-26,20170426,20:30,2842773,2282,Club Brugge,3,Club Brugge,2861,KV Oostende,31,KV Oostende,3,1,Playoff_1,33,21:03,2282,3,Club Brugge,2,1
2016,16/17,2017-04-26,20170426,20:30,2842773,2282,Club Brugge,3,Club Brugge,2861,KV Oostende,31,KV Oostende,3,1,Playoff_1,68,21:53,2282,3,Club Brugge,3,1
2016,16/17,2017-04-26,20170426,20:30,2843099,354,KV Mechelen,25,KV Mechelen,475,St-Truidense VV,373,Sint-Truidense VV,1,0,Playoff_2,42,21:12,354,25,KV Mechelen,1,0
2016,16/17,2017-04-26,20170426,20:30,2843101,29228,Moeskroen,216,Moeskroen,498,KSC Lokeren,282,KSC Lokeren,2,2,Playoff_2,42,21:12,29228,216,Moeskroen,1,0
2016,16/17,2017-04-26,20170426,20:30,2843101,29228,Moeskroen,216,Moeskroen,498,KSC Lokeren,282,KSC Lokeren,2,2,Playoff_2,52,21:37,498,282,KSC Lokeren,1,1
2016,16/17,2017-04-26,20170426,20:30,2843101,29228,Moeskroen,216,Moeskroen,498,KSC Lokeren,282,KSC Lokeren,2,2,Playoff_2,88,22:13,498,282,KSC Lokeren,1,2
2016,16/17,2017-04-26,20170426,20:30,2843101,29228,Moeskroen,216,Moeskroen,498,KSC Lokeren,282,KSC Lokeren,2,2,Playoff_2,90,22:15,29228,216,Moeskroen,2,2
2016,16/17,2017-04-26,20170426,20:30,2843102,1245,KAS Eupen,4276,KAS Eupen,1184,KRC Genk,322,KRC Genk,1,1,Playoff_2,20,20:50,1184,322,KRC Genk,0,1
2016,16/17,2017-04-26,20170426,20:30,2843102,1245,KAS Eupen,4276,KAS Eupen,1184,KRC Genk,322,KRC Genk,1,1,Playoff_2,51,21:36,1245,4276,KAS Eupen,1,1
2016,16/17,2017-04-27,20170427,20:30,2842774,58,RSC Anderlecht,35,RSC Anderlecht,172,R Charleroi SC,22,R Charleroi SC,0,1,Playoff_1,42,21:12,172,22,R Charleroi SC,0,1
2016,16/17,2017-04-28,20170428,20:30,2843106,3057,Standard Luik,16,Standard Luik,3948,Union SG,10,Union Saint-Gilloise,3,1,Playoff_2,7,20:37,3057,16,Standard Luik,1,0
2016,16/17,2017-04-28,20170428,20:30,2843106,3057,Standard Luik,16,Standard Luik,3948,Union SG,10,Union Saint-Gilloise,3,1,Playoff_2,29,20:59,3057,16,Standard Luik,2,0
2016,16/17,2017-04-28,20170428,20:30,2843106,3057,Standard Luik,16,Standard Luik,3948,Union SG,10,Union Saint-Gilloise,3,1,Playoff_2,51,21:36,3948,10,Union Saint-Gilloise,2,1
2016,16/17,2017-04-28,20170428,20:30,2843106,3057,Standard Luik,16,Standard Luik,3948,Union SG,10,Union Saint-Gilloise,3,1,Playoff_2,70,21:55,3057,16,Standard Luik,3,1
2016,16/17,2017-04-29,20170429,18:00,2843103,1184,KRC Genk,322,KRC Genk,601,KV Kortrijk,19,KV Kortrijk,3,0,Playoff_2,14,18:14,1184,322,KRC Genk,1,0
2016,16/17,2017-04-29,20170429,18:00,2843103,1184,KRC Genk,322,KRC Genk,601,KV Kortrijk,19,KV Kortrijk,3,0,Playoff_2,45,18:45,1184,322,KRC Genk,2,0
2016,16/17,2017-04-29,20170429,18:00,2843103,1184,KRC Genk,322,KRC Genk,601,KV Kortrijk,19,KV Kortrijk,3,0,Playoff_2,70,19:25,1184,322,KRC Genk,3,0
2016,16/17,2017-04-29,20170429,20:00,2843104,498,KSC Lokeren,282,KSC Lokeren,1245,KAS Eupen,4276,KAS Eupen,4,1,Playoff_2,4,20:04,498,282,KSC Lokeren,1,0
2016,16/17,2017-04-29,20170429,20:00,2843104,498,KSC Lokeren,282,KSC Lokeren,1245,KAS Eupen,4276,KAS Eupen,4,1,Playoff_2,28,20:28,498,282,KSC Lokeren,2,0
2016,16/17,2017-04-29,20170429,20:00,2843104,498,KSC Lokeren,282,KSC Lokeren,1245,KAS Eupen,4276,KAS Eupen,4,1,Playoff_2,30,20:30,1245,4276,KAS Eupen,2,1
2016,16/17,2017-04-29,20170429,20:00,2843104,498,KSC Lokeren,282,KSC Lokeren,1245,KAS Eupen,4276,KAS Eupen,4,1,Playoff_2,43,20:43,498,282,KSC Lokeren,3,1
2016,16/17,2017-04-29,20170429,20:00,2843104,498,KSC Lokeren,282,KSC Lokeren,1245,KAS Eupen,4276,KAS Eupen,4,1,Playoff_2,71,21:26,498,282,KSC Lokeren,4,1
2016,16/17,2017-04-29,20170429,20:00,2843107,28643,Waasland-Beveren,4068,Waasland-Beveren,475,St-Truidense VV,373,Sint-Truidense VV,0,1,Playoff_2,64,21:19,475,373,Sint-Truidense VV,0,1
2016,16/17,2017-04-30,20170430,18:00,2842776,2861,KV Oostende,31,KV Oostende,172,R Charleroi SC,22,R Charleroi SC,1,0,Playoff_1,66,19:21,2861,31,KV Oostende,1,0
2016,16/17,2017-04-30,20170430,20:00,2843105,29228,Moeskroen,216,Moeskroen,2977,KSV Roeselare,134,KSV Roeselare,1,0,Playoff_2,59,21:14,29228,216,Moeskroen,1,0
2016,16/17,2017-05-01,20170501,18:00,2842777,2282,Club Brugge,3,Club Brugge,3508,Zulte Waregem,5381,SV Zulte Waregem,2,1,Playoff_1,6,18:06,3508,5381,SV Zulte Waregem,0,1
2016,16/17,2017-05-01,20170501,18:00,2842777,2282,Club Brugge,3,Club Brugge,3508,Zulte Waregem,5381,SV Zulte Waregem,2,1,Playoff_1,21,18:21,2282,3,Club Brugge,1,1
2016,16/17,2017-05-01,20170501,18:00,2842777,2282,Club Brugge,3,Club Brugge,3508,Zulte Waregem,5381,SV Zulte Waregem,2,1,Playoff_1,40,18:40,2282,3,Club Brugge,2,1
2016,16/17,2017-05-05,20170505,20:30,2842778,172,R Charleroi SC,22,R Charleroi SC,2282,Club Brugge,3,Club Brugge,1,3,Playoff_1,45,21:15,2282,3,Club Brugge,0,1
2016,16/17,2017-05-05,20170505,20:30,2842778,172,R Charleroi SC,22,R Charleroi SC,2282,Club Brugge,3,Club Brugge,1,3,Playoff_1,47,21:32,172,22,R Charleroi SC,1,1
2016,16/17,2017-05-05,20170505,20:30,2842778,172,R Charleroi SC,22,R Charleroi SC,2282,Club Brugge,3,Club Brugge,1,3,Playoff_1,48,21:33,2282,3,Club Brugge,1,2
2016,16/17,2017-05-05,20170505,20:30,2842778,172,R Charleroi SC,22,R Charleroi SC,2282,Club Brugge,3,Club Brugge,1,3,Playoff_1,77,22:02,2282,3,Club Brugge,1,3
2016,16/17,2017-05-06,20170506,20:00,2843109,498,KSC Lokeren,282,KSC Lokeren,29228,Moeskroen,216,Moeskroen,2,2,Playoff_2,6,20:06,29228,216,Moeskroen,0,1
2016,16/17,2017-05-06,20170506,20:00,2843109,498,KSC Lokeren,282,KSC Lokeren,29228,Moeskroen,216,Moeskroen,2,2,Playoff_2,19,20:19,29228,216,Moeskroen,0,2
2016,16/17,2017-05-06,20170506,20:00,2843109,498,KSC Lokeren,282,KSC Lokeren,29228,Moeskroen,216,Moeskroen,2,2,Playoff_2,49,21:04,498,282,KSC Lokeren,1,2
2016,16/17,2017-05-06,20170506,20:00,2843109,498,KSC Lokeren,282,KSC Lokeren,29228,Moeskroen,216,Moeskroen,2,2,Playoff_2,71,21:26,498,282,KSC Lokeren,2,2
2016,16/17,2017-05-06,20170506,20:00,2843110,601,KV Kortrijk,19,KV Kortrijk,2977,KSV Roeselare,134,KSV Roeselare,0,3,Playoff_2,1,20:01,2977,134,KSV Roeselare,0,1
2016,16/17,2017-05-06,20170506,20:00,2843110,601,KV Kortrijk,19,KV Kortrijk,2977,KSV Roeselare,134,KSV Roeselare,0,3,Playoff_2,32,20:32,2977,134,KSV Roeselare,0,2
2016,16/17,2017-05-06,20170506,20:00,2843110,601,KV Kortrijk,19,KV Kortrijk,2977,KSV Roeselare,134,KSV Roeselare,0,3,Playoff_2,55,21:10,2977,134,KSV Roeselare,0,3
2016,16/17,2017-05-06,20170506,18:00,2843112,354,KV Mechelen,25,KV Mechelen,28643,Waasland-Beveren,4068,Waasland-Beveren,1,3,Playoff_2,30,18:30,28643,4068,Waasland-Beveren,0,1
2016,16/17,2017-05-06,20170506,18:00,2843112,354,KV Mechelen,25,KV Mechelen,28643,Waasland-Beveren,4068,Waasland-Beveren,1,3,Playoff_2,67,19:22,354,25,KV Mechelen,1,1
2016,16/17,2017-05-06,20170506,18:00,2843112,354,KV Mechelen,25,KV Mechelen,28643,Waasland-Beveren,4068,Waasland-Beveren,1,3,Playoff_2,70,19:25,28643,4068,Waasland-Beveren,1,2
2016,16/17,2017-05-06,20170506,18:00,2843112,354,KV Mechelen,25,KV Mechelen,28643,Waasland-Beveren,4068,Waasland-Beveren,1,3,Playoff_2,90,19:45,28643,4068,Waasland-Beveren,1,3
2016,16/17,2017-05-06,20170506,20:00,2843113,204,Lierse SK,30,Lierse SK,3948,Union SG,10,Union Saint-Gilloise,2,1,Playoff_2,59,21:14,204,30,Lierse SK,1,0
2016,16/17,2017-05-06,20170506,20:00,2843113,204,Lierse SK,30,Lierse SK,3948,Union SG,10,Union Saint-Gilloise,2,1,Playoff_2,66,21:21,204,30,Lierse SK,2,0
2016,16/17,2017-05-06,20170506,20:00,2843113,204,Lierse SK,30,Lierse SK,3948,Union SG,10,Union Saint-Gilloise,2,1,Playoff_2,70,21:25,3948,10,Union Saint-Gilloise,2,1
2016,16/17,2017-05-06,20170506,20:30,2843114,475,St-Truidense VV,373,Sint-Truidense VV,3057,Standard Luik,16,Standard Luik,1,0,Playoff_2,76,22:01,475,373,Sint-Truidense VV,1,0
2016,16/17,2017-05-07,20170507,14:30,2842779,2861,KV Oostende,31,KV Oostende,157,KAA Gent,7,KAA Gent,4,3,Playoff_1,13,14:43,157,7,KAA Gent,0,1
2016,16/17,2017-05-07,20170507,14:30,2842779,2861,KV Oostende,31,KV Oostende,157,KAA Gent,7,KAA Gent,4,3,Playoff_1,24,14:54,2861,31,KV Oostende,1,1
2016,16/17,2017-05-07,20170507,14:30,2842779,2861,KV Oostende,31,KV Oostende,157,KAA Gent,7,KAA Gent,4,3,Playoff_1,56,15:41,157,7,KAA Gent,1,2
2016,16/17,2017-05-07,20170507,14:30,2842779,2861,KV Oostende,31,KV Oostende,157,KAA Gent,7,KAA Gent,4,3,Playoff_1,65,15:50,2861,31,KV Oostende,2,2
2016,16/17,2017-05-07,20170507,14:30,2842779,2861,KV Oostende,31,KV Oostende,157,KAA Gent,7,KAA Gent,4,3,Playoff_1,71,15:56,2861,31,KV Oostende,3,2
2016,16/17,2017-05-07,20170507,14:30,2842779,2861,KV Oostende,31,KV Oostende,157,KAA Gent,7,KAA Gent,4,3,Playoff_1,78,16:03,2861,31,KV Oostende,4,2
2016,16/17,2017-05-07,20170507,14:30,2842779,2861,KV Oostende,31,KV Oostende,157,KAA Gent,7,KAA Gent,4,3,Playoff_1,80,16:05,157,7,KAA Gent,4,3
2016,16/17,2017-05-07,20170507,18:00,2842780,58,RSC Anderlecht,35,RSC Anderlecht,3508,Zulte Waregem,5381,SV Zulte Waregem,2,0,Playoff_1,15,18:15,58,35,RSC Anderlecht,1,0
2016,16/17,2017-05-07,20170507,18:00,2842780,58,RSC Anderlecht,35,RSC Anderlecht,3508,Zulte Waregem,5381,SV Zulte Waregem,2,0,Playoff_1,90,19:45,58,35,RSC Anderlecht,2,0
2016,16/17,2017-05-07,20170507,20:00,2843111,1184,KRC Genk,322,KRC Genk,1245,KAS Eupen,4276,KAS Eupen,2,1,Playoff_2,18,20:18,1184,322,KRC Genk,1,0
2016,16/17,2017-05-07,20170507,20:00,2843111,1184,KRC Genk,322,KRC Genk,1245,KAS Eupen,4276,KAS Eupen,2,1,Playoff_2,28,20:28,1184,322,KRC Genk,2,0
2016,16/17,2017-05-07,20170507,20:00,2843111,1184,KRC Genk,322,KRC Genk,1245,KAS Eupen,4276,KAS Eupen,2,1,Playoff_2,76,21:31,1245,4276,KAS Eupen,2,1
2016,16/17,2017-05-12,20170512,20:30,2843115,3057,Standard Luik,16,Standard Luik,354,KV Mechelen,25,KV Mechelen,2,0,Playoff_2,30,21:00,3057,16,Standard Luik,1,0
2016,16/17,2017-05-12,20170512,20:30,2843115,3057,Standard Luik,16,Standard Luik,354,KV Mechelen,25,KV Mechelen,2,0,Playoff_2,58,21:43,3057,16,Standard Luik,2,0
2016,16/17,2017-05-13,20170513,18:00,2842781,3508,Zulte Waregem,5381,SV Zulte Waregem,2861,KV Oostende,31,KV Oostende,3,1,Playoff_1,4,18:04,3508,5381,SV Zulte Waregem,1,0
2016,16/17,2017-05-13,20170513,18:00,2842781,3508,Zulte Waregem,5381,SV Zulte Waregem,2861,KV Oostende,31,KV Oostende,3,1,Playoff_1,17,18:17,2861,31,KV Oostende,1,1
2016,16/17,2017-05-13,20170513,18:00,2842781,3508,Zulte Waregem,5381,SV Zulte Waregem,2861,KV Oostende,31,KV Oostende,3,1,Playoff_1,39,18:39,3508,5381,SV Zulte Waregem,2,1
2016,16/17,2017-05-13,20170513,18:00,2842781,3508,Zulte Waregem,5381,SV Zulte Waregem,2861,KV Oostende,31,KV Oostende,3,1,Playoff_1,44,18:44,3508,5381,SV Zulte Waregem,3,1
2016,16/17,2017-05-13,20170513,20:00,2843116,3948,Union SG,10,Union Saint-Gilloise,475,St-Truidense VV,373,Sint-Truidense VV,1,4,Playoff_2,25,20:25,475,373,Sint-Truidense VV,0,1
2016,16/17,2017-05-13,20170513,20:00,2843116,3948,Union SG,10,Union Saint-Gilloise,475,St-Truidense VV,373,Sint-Truidense VV,1,4,Playoff_2,44,20:44,475,373,Sint-Truidense VV,0,2
2016,16/17,2017-05-13,20170513,20:00,2843116,3948,Union SG,10,Union Saint-Gilloise,475,St-Truidense VV,373,Sint-Truidense VV,1,4,Playoff_2,52,21:07,3948,10,Union Saint-Gilloise,1,2
