tf_match_id,seizoen,seizoen_alternatief,datum,datum_key,tijdstip,tf_clubid_thuis,tf_clubnaam_thuis,stamnummer_thuis,roepnaam_thuis,tf_clubid_uit,tf_clubnaam_uit,stamnummer_uit,roepnaam_uit,stand_thuis,stand_uit,type
3018285,2017,17/18,2018-04-23,20180423,20:30,1096,Antwerp FC,1,Royal Antwerp FC,498,KSC Lokeren,282,KSC Lokeren,1,2,Playoff_2
3018203,2017,17/18,2018-04-27,20180427,20:30,1184,KRC Genk,322,KRC Genk,2282,Club Brugge,3,Club Brugge,1,1,Playoff_1
3018289,2017,17/18,2018-04-28,20180428,18:00,29228,Moeskroen,216,Moeskroen,3508,Zulte Waregem,5381,SV Zulte Waregem,1,2,Playoff_2
3018286,2017,17/18,2018-04-28,20180428,20:00,1245,KAS Eupen,4276,KAS Eupen,498,KSC Lokeren,282,KSC Lokeren,0,2,Playoff_2
3018287,2017,17/18,2018-04-28,20180428,20:30,475,St-Truidense VV,373,Sint-Truidense VV,2861,KV Oostende,31,KV Oostende,4,1,Playoff_2
3018291,2017,17/18,2018-04-28,20180428,20:00,2727,OH Leuven,18,Oud-Heverlee Leuven,28643,Waasland-Beveren,4068,Waasland-Beveren,0,0,Playoff_2
3018290,2017,17/18,2018-04-28,20180428,20:00,601,KV Kortrijk,19,KV Kortrijk,204,Lierse SK,30,Lierse SK,2,1,Playoff_2
3018205,2017,17/18,2018-04-29,20180429,20:30,157,KAA Gent,7,KAA Gent,3057,Standard Luik,16,Standard Luik,1,3,Playoff_1
3018204,2017,17/18,2018-04-29,20180429,18:00,58,RSC Anderlecht,35,RSC Anderlecht,172,R Charleroi SC,22,R Charleroi SC,3,1,Playoff_1
3018288,2017,17/18,2018-04-29,20180429,14:30,41274,KFCO Beerschot,13,Beerschot,1096,Antwerp FC,1,Royal Antwerp FC,0,0,Playoff_2
3018206,2017,17/18,2018-05-04,20180504,20:30,157,KAA Gent,7,KAA Gent,172,R Charleroi SC,22,R Charleroi SC,0,1,Playoff_1
3018295,2017,17/18,2018-05-05,20180505,20:00,1245,KAS Eupen,4276,KAS Eupen,475,St-Truidense VV,373,Sint-Truidense VV,3,1,Playoff_2
3018292,2017,17/18,2018-05-05,20180505,18:00,601,KV Kortrijk,19,KV Kortrijk,3508,Zulte Waregem,5381,SV Zulte Waregem,1,2,Playoff_2
3018296,2017,17/18,2018-05-05,20180505,20:30,498,KSC Lokeren,282,KSC Lokeren,1096,Antwerp FC,1,Royal Antwerp FC,1,2,Playoff_2
3018293,2017,17/18,2018-05-05,20180505,20:00,28643,Waasland-Beveren,4068,Waasland-Beveren,29228,Moeskroen,216,Moeskroen,3,2,Playoff_2
3018294,2017,17/18,2018-05-05,20180505,20:00,204,Lierse SK,30,Lierse SK,2727,OH Leuven,18,Oud-Heverlee Leuven,2,2,Playoff_2
3018208,2017,17/18,2018-05-06,20180506,18:00,3057,Standard Luik,16,Standard Luik,1184,KRC Genk,322,KRC Genk,5,0,Playoff_1
3018207,2017,17/18,2018-05-06,20180506,14:30,2282,Club Brugge,3,Club Brugge,58,RSC Anderlecht,35,RSC Anderlecht,1,2,Playoff_1
3018297,2017,17/18,2018-05-06,20180506,20:00,41274,KFCO Beerschot,13,Beerschot,2861,KV Oostende,31,KV Oostende,0,2,Playoff_2
3018303,2017,17/18,2018-05-08,20180508,20:30,2727,OH Leuven,18,Oud-Heverlee Leuven,601,KV Kortrijk,19,KV Kortrijk,0,2,Playoff_2
3018301,2017,17/18,2018-05-08,20180508,20:30,3508,Zulte Waregem,5381,SV Zulte Waregem,28643,Waasland-Beveren,4068,Waasland-Beveren,8,0,Playoff_2
3018302,2017,17/18,2018-05-08,20180508,20:30,29228,Moeskroen,216,Moeskroen,204,Lierse SK,30,Lierse SK,1,0,Playoff_2
3018299,2017,17/18,2018-05-09,20180509,20:30,2861,KV Oostende,31,KV Oostende,498,KSC Lokeren,282,KSC Lokeren,1,3,Playoff_2
3018300,2017,17/18,2018-05-09,20180509,20:30,1096,Antwerp FC,1,Royal Antwerp FC,1245,KAS Eupen,4276,KAS Eupen,2,1,Playoff_2
3018298,2017,17/18,2018-05-09,20180509,20:30,475,St-Truidense VV,373,Sint-Truidense VV,41274,KFCO Beerschot,13,Beerschot,3,2,Playoff_2
3018211,2017,17/18,2018-05-10,20180510,20:30,1184,KRC Genk,322,KRC Genk,157,KAA Gent,7,KAA Gent,1,1,Playoff_1
3018210,2017,17/18,2018-05-10,20180510,18:00,172,R Charleroi SC,22,R Charleroi SC,2282,Club Brugge,3,Club Brugge,1,3,Playoff_1
3018209,2017,17/18,2018-05-10,20180510,14:30,58,RSC Anderlecht,35,RSC Anderlecht,3057,Standard Luik,16,Standard Luik,1,3,Playoff_1
3018306,2017,17/18,2018-05-11,20180511,20:30,2727,OH Leuven,18,Oud-Heverlee Leuven,3508,Zulte Waregem,5381,SV Zulte Waregem,1,2,Playoff_2
3018305,2017,17/18,2018-05-11,20180511,20:30,204,Lierse SK,30,Lierse SK,28643,Waasland-Beveren,4068,Waasland-Beveren,0,5,Playoff_2
3018304,2017,17/18,2018-05-11,20180511,20:30,601,KV Kortrijk,19,KV Kortrijk,29228,Moeskroen,216,Moeskroen,1,1,Playoff_2
3018308,2017,17/18,2018-05-12,20180512,20:00,1096,Antwerp FC,1,Royal Antwerp FC,475,St-Truidense VV,373,Sint-Truidense VV,1,2,Playoff_2
3018309,2017,17/18,2018-05-12,20180512,20:00,1245,KAS Eupen,4276,KAS Eupen,2861,KV Oostende,31,KV Oostende,0,4,Playoff_2
3018307,2017,17/18,2018-05-12,20180512,20:00,498,KSC Lokeren,282,KSC Lokeren,41274,KFCO Beerschot,13,Beerschot,4,2,Playoff_2
3018213,2017,17/18,2018-05-13,20180513,18:00,3057,Standard Luik,16,Standard Luik,2282,Club Brugge,3,Club Brugge,1,1,Playoff_1
3018214,2017,17/18,2018-05-13,20180513,18:00,1184,KRC Genk,322,KRC Genk,172,R Charleroi SC,22,R Charleroi SC,4,1,Playoff_1
3018212,2017,17/18,2018-05-13,20180513,18:00,157,KAA Gent,7,KAA Gent,58,RSC Anderlecht,35,RSC Anderlecht,1,0,Playoff_1
3018313,2017,17/18,2018-05-18,20180518,20:30,28643,Waasland-Beveren,4068,Waasland-Beveren,601,KV Kortrijk,19,KV Kortrijk,1,3,Playoff_2
3018314,2017,17/18,2018-05-18,20180518,20:30,3508,Zulte Waregem,5381,SV Zulte Waregem,204,Lierse SK,30,Lierse SK,5,0,Playoff_2
3018315,2017,17/18,2018-05-18,20180518,20:30,29228,Moeskroen,216,Moeskroen,2727,OH Leuven,18,Oud-Heverlee Leuven,5,0,Playoff_2
3018310,2017,17/18,2018-05-19,20180519,20:00,475,St-Truidense VV,373,Sint-Truidense VV,498,KSC Lokeren,282,KSC Lokeren,1,1,Playoff_2
3018311,2017,17/18,2018-05-19,20180519,20:00,2861,KV Oostende,31,KV Oostende,1096,Antwerp FC,1,Royal Antwerp FC,3,1,Playoff_2
3018312,2017,17/18,2018-05-19,20180519,20:00,41274,KFCO Beerschot,13,Beerschot,1245,KAS Eupen,4276,KAS Eupen,3,1,Playoff_2
3018215,2017,17/18,2018-05-20,20180520,18:00,2282,Club Brugge,3,Club Brugge,157,KAA Gent,7,KAA Gent,0,1,Playoff_1
3018217,2017,17/18,2018-05-20,20180520,18:00,58,RSC Anderlecht,35,RSC Anderlecht,1184,KRC Genk,322,KRC Genk,1,2,Playoff_1
3018216,2017,17/18,2018-05-20,20180520,18:00,172,R Charleroi SC,22,R Charleroi SC,3057,Standard Luik,16,Standard Luik,0,0,Playoff_1
3169908,2018,18/19,2019-03-29,20190329,20:30,3057,Standard Luik,16,Standard Luik,1096,Antwerp FC,1,Royal Antwerp FC,3,1,Playoff_1
3169909,2018,18/19,2019-03-30,20190330,20:30,1184,KRC Genk,322,KRC Genk,58,RSC Anderlecht,35,RSC Anderlecht,3,0,Playoff_1
3169853,2018,18/19,2019-03-30,20190330,20:00,3508,Zulte Waregem,5381,SV Zulte Waregem,28643,Waasland-Beveren,4068,Waasland-Beveren,0,0,Playoff_2
3169851,2018,18/19,2019-03-30,20190330,18:00,601,KV Kortrijk,19,KV Kortrijk,29228,Moeskroen,216,Moeskroen,3,1,Playoff_2
3169852,2018,18/19,2019-03-30,20190330,20:00,3948,Union SG,10,Union Saint-Gilloise,520,Cercle Brugge,12,Cercle Brugge,3,1,Playoff_2
3169848,2018,18/19,2019-03-30,20190330,20:00,2861,KV Oostende,31,KV Oostende,1245,KAS Eupen,4276,KAS Eupen,1,2,Playoff_2
3169910,2018,18/19,2019-03-31,20190331,18:00,2282,Club Brugge,3,Club Brugge,157,KAA Gent,7,KAA Gent,3,0,Playoff_1
3169849,2018,18/19,2019-03-31,20190331,14:30,475,St-Truidense VV,373,Sint-Truidense VV,172,R Charleroi SC,22,R Charleroi SC,3,1,Playoff_2
3169850,2018,18/19,2019-03-31,20190331,20:00,968,KVC Westerlo,2024,KVC Westerlo,41274,KFCO Beerschot,13,Beerschot,1,1,Playoff_2
3169911,2018,18/19,2019-04-02,20190402,20:30,1096,Antwerp FC,1,Royal Antwerp FC,1184,KRC Genk,322,KRC Genk,1,0,Playoff_1
3169859,2018,18/19,2019-04-02,20190402,20:30,28643,Waasland-Beveren,4068,Waasland-Beveren,601,KV Kortrijk,19,KV Kortrijk,2,3,Playoff_2
3169857,2018,18/19,2019-04-02,20190402,20:30,520,Cercle Brugge,12,Cercle Brugge,3508,Zulte Waregem,5381,SV Zulte Waregem,3,3,Playoff_2
3169858,2018,18/19,2019-04-02,20190402,20:30,29228,Moeskroen,216,Moeskroen,3948,Union SG,10,Union Saint-Gilloise,0,2,Playoff_2
3169912,2018,18/19,2019-04-03,20190403,20:30,157,KAA Gent,7,KAA Gent,3057,Standard Luik,16,Standard Luik,1,2,Playoff_1
3169855,2018,18/19,2019-04-03,20190403,20:30,41274,KFCO Beerschot,13,Beerschot,475,St-Truidense VV,373,Sint-Truidense VV,1,2,Playoff_2
3169854,2018,18/19,2019-04-03,20190403,20:30,172,R Charleroi SC,22,R Charleroi SC,2861,KV Oostende,31,KV Oostende,1,2,Playoff_2
3169856,2018,18/19,2019-04-03,20190403,20:30,1245,KAS Eupen,4276,KAS Eupen,968,KVC Westerlo,2024,KVC Westerlo,0,3,Playoff_2
3169913,2018,18/19,2019-04-04,20190404,20:30,58,RSC Anderlecht,35,RSC Anderlecht,2282,Club Brugge,3,Club Brugge,2,3,Playoff_1
3169863,2018,18/19,2019-04-05,20190405,20:30,601,KV Kortrijk,19,KV Kortrijk,3508,Zulte Waregem,5381,SV Zulte Waregem,4,2,Playoff_2
3169914,2018,18/19,2019-04-06,20190406,20:30,1184,KRC Genk,322,KRC Genk,157,KAA Gent,7,KAA Gent,2,1,Playoff_1
3169861,2018,18/19,2019-04-06,20190406,20:00,968,KVC Westerlo,2024,KVC Westerlo,475,St-Truidense VV,373,Sint-Truidense VV,2,2,Playoff_2
3169864,2018,18/19,2019-04-06,20190406,20:00,3948,Union SG,10,Union Saint-Gilloise,28643,Waasland-Beveren,4068,Waasland-Beveren,5,1,Playoff_2
3169865,2018,18/19,2019-04-06,20190406,20:00,29228,Moeskroen,216,Moeskroen,520,Cercle Brugge,12,Cercle Brugge,2,3,Playoff_2
3169860,2018,18/19,2019-04-06,20190406,18:00,2861,KV Oostende,31,KV Oostende,41274,KFCO Beerschot,13,Beerschot,2,1,Playoff_2
3169915,2018,18/19,2019-04-07,20190407,18:00,58,RSC Anderlecht,35,RSC Anderlecht,1096,Antwerp FC,1,Royal Antwerp FC,1,2,Playoff_1
3169862,2018,18/19,2019-04-07,20190407,20:00,1245,KAS Eupen,4276,KAS Eupen,172,R Charleroi SC,22,R Charleroi SC,0,1,Playoff_2
3169916,2018,18/19,2019-04-08,20190408,20:30,2282,Club Brugge,3,Club Brugge,3057,Standard Luik,16,Standard Luik,4,0,Playoff_1
3169917,2018,18/19,2019-04-12,20190412,20:30,3057,Standard Luik,16,Standard Luik,58,RSC Anderlecht,35,RSC Anderlecht,5,0,Playoff_1
3169918,2018,18/19,2019-04-13,20190413,20:30,157,KAA Gent,7,KAA Gent,1096,Antwerp FC,1,Royal Antwerp FC,1,2,Playoff_1
3169867,2018,18/19,2019-04-13,20190413,20:00,475,St-Truidense VV,373,Sint-Truidense VV,2861,KV Oostende,31,KV Oostende,1,0,Playoff_2
3169871,2018,18/19,2019-04-13,20190413,20:00,601,KV Kortrijk,19,KV Kortrijk,3948,Union SG,10,Union Saint-Gilloise,0,1,Playoff_2
3169870,2018,18/19,2019-04-13,20190413,20:00,520,Cercle Brugge,12,Cercle Brugge,28643,Waasland-Beveren,4068,Waasland-Beveren,3,2,Playoff_2
3169869,2018,18/19,2019-04-13,20190413,18:00,3508,Zulte Waregem,5381,SV Zulte Waregem,29228,Moeskroen,216,Moeskroen,2,2,Playoff_2
3169866,2018,18/19,2019-04-13,20190413,18:00,41274,KFCO Beerschot,13,Beerschot,1245,KAS Eupen,4276,KAS Eupen,2,0,Playoff_2
3169919,2018,18/19,2019-04-14,20190414,18:00,1184,KRC Genk,322,KRC Genk,2282,Club Brugge,3,Club Brugge,3,1,Playoff_1
3169868,2018,18/19,2019-04-14,20190414,20:00,172,R Charleroi SC,22,R Charleroi SC,968,KVC Westerlo,2024,KVC Westerlo,2,0,Playoff_2
3169920,2018,18/19,2019-04-19,20190419,20:30,3057,Standard Luik,16,Standard Luik,1184,KRC Genk,322,KRC Genk,1,3,Playoff_1
3169873,2018,18/19,2019-04-20,20190420,20:30,1245,KAS Eupen,4276,KAS Eupen,475,St-Truidense VV,373,Sint-Truidense VV,1,1,Playoff_2
3169876,2018,18/19,2019-04-20,20190420,20:00,520,Cercle Brugge,12,Cercle Brugge,601,KV Kortrijk,19,KV Kortrijk,1,2,Playoff_2
3169875,2018,18/19,2019-04-20,20190420,18:00,3948,Union SG,10,Union Saint-Gilloise,3508,Zulte Waregem,5381,SV Zulte Waregem,2,2,Playoff_2
3169872,2018,18/19,2019-04-20,20190420,20:00,968,KVC Westerlo,2024,KVC Westerlo,2861,KV Oostende,31,KV Oostende,0,0,Playoff_2
3169921,2018,18/19,2019-04-21,20190421,18:00,58,RSC Anderlecht,35,RSC Anderlecht,157,KAA Gent,7,KAA Gent,0,0,Playoff_1
3169877,2018,18/19,2019-04-21,20190421,20:00,28643,Waasland-Beveren,4068,Waasland-Beveren,29228,Moeskroen,216,Moeskroen,2,1,Playoff_2
3169922,2018,18/19,2019-04-22,20190422,14:30,1096,Antwerp FC,1,Royal Antwerp FC,2282,Club Brugge,3,Club Brugge,0,0,Playoff_1
3169874,2018,18/19,2019-04-22,20190422,18:00,172,R Charleroi SC,22,R Charleroi SC,41274,KFCO Beerschot,13,Beerschot,4,0,Playoff_2
3169923,2018,18/19,2019-04-26,20190426,20:30,1096,Antwerp FC,1,Royal Antwerp FC,3057,Standard Luik,16,Standard Luik,2,1,Playoff_1
3169924,2018,18/19,2019-04-27,20190427,20:30,157,KAA Gent,7,KAA Gent,1184,KRC Genk,322,KRC Genk,0,1,Playoff_1
3169881,2018,18/19,2019-04-27,20190427,20:00,29228,Moeskroen,216,Moeskroen,601,KV Kortrijk,19,KV Kortrijk,2,3,Playoff_2
3169878,2018,18/19,2019-04-27,20190427,18:00,2861,KV Oostende,31,KV Oostende,172,R Charleroi SC,22,R Charleroi SC,2,2,Playoff_2
3169882,2018,18/19,2019-04-27,20190427,20:00,28643,Waasland-Beveren,4068,Waasland-Beveren,3948,Union SG,10,Union Saint-Gilloise,3,2,Playoff_2
3169883,2018,18/19,2019-04-27,20190427,20:00,3508,Zulte Waregem,5381,SV Zulte Waregem,520,Cercle Brugge,12,Cercle Brugge,6,2,Playoff_2
3169879,2018,18/19,2019-04-27,20190427,20:00,968,KVC Westerlo,2024,KVC Westerlo,1245,KAS Eupen,4276,KAS Eupen,1,0,Playoff_2
3169925,2018,18/19,2019-04-28,20190428,18:00,2282,Club Brugge,3,Club Brugge,58,RSC Anderlecht,35,RSC Anderlecht,1,0,Playoff_1
3169880,2018,18/19,2019-04-28,20190428,20:00,475,St-Truidense VV,373,Sint-Truidense VV,41274,KFCO Beerschot,13,Beerschot,2,2,Playoff_2
3169926,2018,18/19,2019-05-03,20190503,20:30,1184,KRC Genk,322,KRC Genk,1096,Antwerp FC,1,Royal Antwerp FC,4,0,Playoff_1
3169884,2018,18/19,2019-05-04,20190504,18:00,172,R Charleroi SC,22,R Charleroi SC,475,St-Truidense VV,373,Sint-Truidense VV,2,0,Playoff_2
3169885,2018,18/19,2019-05-04,20190504,20:00,1245,KAS Eupen,4276,KAS Eupen,2861,KV Oostende,31,KV Oostende,3,2,Playoff_2
3169887,2018,18/19,2019-05-04,20190504,20:00,520,Cercle Brugge,12,Cercle Brugge,3948,Union SG,10,Union Saint-Gilloise,2,3,Playoff_2
3169886,2018,18/19,2019-05-04,20190504,20:30,41274,KFCO Beerschot,13,Beerschot,968,KVC Westerlo,2024,KVC Westerlo,3,2,Playoff_2
3169888,2018,18/19,2019-05-04,20190504,20:00,601,KV Kortrijk,19,KV Kortrijk,28643,Waasland-Beveren,4068,Waasland-Beveren,2,1,Playoff_2
3169928,2018,18/19,2019-05-05,20190505,18:00,157,KAA Gent,7,KAA Gent,2282,Club Brugge,3,Club Brugge,0,1,Playoff_1
3169927,2018,18/19,2019-05-05,20190505,14:30,58,RSC Anderlecht,35,RSC Anderlecht,3057,Standard Luik,16,Standard Luik,2,1,Playoff_1
3169889,2018,18/19,2019-05-05,20190505,20:00,29228,Moeskroen,216,Moeskroen,3508,Zulte Waregem,5381,SV Zulte Waregem,3,0,Playoff_2
3169929,2018,18/19,2019-05-10,20190510,20:30,3057,Standard Luik,16,Standard Luik,157,KAA Gent,7,KAA Gent,2,3,Playoff_1
3169894,2018,18/19,2019-05-11,20190511,20:00,3508,Zulte Waregem,5381,SV Zulte Waregem,601,KV Kortrijk,19,KV Kortrijk,0,5,Playoff_2
3169890,2018,18/19,2019-05-11,20190511,18:00,41274,KFCO Beerschot,13,Beerschot,172,R Charleroi SC,22,R Charleroi SC,0,3,Playoff_2
3169891,2018,18/19,2019-05-11,20190511,20:00,2861,KV Oostende,31,KV Oostende,968,KVC Westerlo,2024,KVC Westerlo,0,3,Playoff_2
3169895,2018,18/19,2019-05-11,20190511,20:30,3948,Union SG,10,Union Saint-Gilloise,29228,Moeskroen,216,Moeskroen,3,3,Playoff_2
3169893,2018,18/19,2019-05-11,20190511,20:00,28643,Waasland-Beveren,4068,Waasland-Beveren,520,Cercle Brugge,12,Cercle Brugge,2,1,Playoff_2
3169931,2018,18/19,2019-05-12,20190512,18:00,2282,Club Brugge,3,Club Brugge,1184,KRC Genk,322,KRC Genk,3,2,Playoff_1
3169930,2018,18/19,2019-05-12,20190512,14:30,1096,Antwerp FC,1,Royal Antwerp FC,58,RSC Anderlecht,35,RSC Anderlecht,1,1,Playoff_1
3169892,2018,18/19,2019-05-12,20190512,20:00,475,St-Truidense VV,373,Sint-Truidense VV,1245,KAS Eupen,4276,KAS Eupen,2,2,Playoff_2
3169899,2018,18/19,2019-05-14,20190514,20:30,3948,Union SG,10,Union Saint-Gilloise,601,KV Kortrijk,19,KV Kortrijk,2,0,Playoff_2
3169901,2018,18/19,2019-05-14,20190514,20:30,28643,Waasland-Beveren,4068,Waasland-Beveren,3508,Zulte Waregem,5381,SV Zulte Waregem,0,5,Playoff_2
3169900,2018,18/19,2019-05-14,20190514,20:30,520,Cercle Brugge,12,Cercle Brugge,29228,Moeskroen,216,Moeskroen,0,3,Playoff_2
3169896,2018,18/19,2019-05-15,20190515,20:30,2861,KV Oostende,31,KV Oostende,475,St-Truidense VV,373,Sint-Truidense VV,1,1,Playoff_2
3169897,2018,18/19,2019-05-15,20190515,20:30,968,KVC Westerlo,2024,KVC Westerlo,172,R Charleroi SC,22,R Charleroi SC,0,2,Playoff_2
3169898,2018,18/19,2019-05-15,20190515,20:30,1245,KAS Eupen,4276,KAS Eupen,41274,KFCO Beerschot,13,Beerschot,1,0,Playoff_2
3169934,2018,18/19,2019-05-16,20190516,20:30,1096,Antwerp FC,1,Royal Antwerp FC,157,KAA Gent,7,KAA Gent,1,2,Playoff_1
3169933,2018,18/19,2019-05-16,20190516,20:30,3057,Standard Luik,16,Standard Luik,2282,Club Brugge,3,Club Brugge,2,0,Playoff_1
3169932,2018,18/19,2019-05-16,20190516,20:30,58,RSC Anderlecht,35,RSC Anderlecht,1184,KRC Genk,322,KRC Genk,1,1,Playoff_1
3169907,2018,18/19,2019-05-17,20190517,20:30,3508,Zulte Waregem,5381,SV Zulte Waregem,3948,Union SG,10,Union Saint-Gilloise,2,1,Playoff_2
3169906,2018,18/19,2019-05-17,20190517,20:30,29228,Moeskroen,216,Moeskroen,28643,Waasland-Beveren,4068,Waasland-Beveren,2,4,Playoff_2
3169905,2018,18/19,2019-05-17,20190517,20:30,601,KV Kortrijk,19,KV Kortrijk,520,Cercle Brugge,12,Cercle Brugge,4,0,Playoff_2
3169903,2018,18/19,2019-05-18,20190518,20:00,41274,KFCO Beerschot,13,Beerschot,2861,KV Oostende,31,KV Oostende,1,2,Playoff_2
3169904,2018,18/19,2019-05-18,20190518,20:00,475,St-Truidense VV,373,Sint-Truidense VV,968,KVC Westerlo,2024,KVC Westerlo,2,1,Playoff_2
3169902,2018,18/19,2019-05-18,20190518,20:00,172,R Charleroi SC,22,R Charleroi SC,1245,KAS Eupen,4276,KAS Eupen,2,0,Playoff_2
3169937,2018,18/19,2019-05-19,20190519,18:00,1184,KRC Genk,322,KRC Genk,3057,Standard Luik,16,Standard Luik,0,0,Playoff_1
3169935,2018,18/19,2019-05-19,20190519,18:00,2282,Club Brugge,3,Club Brugge,1096,Antwerp FC,1,Royal Antwerp FC,3,2,Playoff_1
3169936,2018,18/19,2019-05-19,20190519,18:00,157,KAA Gent,7,KAA Gent,58,RSC Anderlecht,35,RSC Anderlecht,2,1,Playoff_1
3554833,2020,20/21,2021-04-30,20210430,20:45,1096,Antwerp FC,1,Royal Antwerp FC,1184,KRC Genk,322,KRC Genk,2,3,Playoff_1
3554845,2020,20/21,2021-05-01,20210501,20:45,2861,KV Oostende,31,KV Oostende,3057,Standard Luik,16,Standard Luik,6,2,Playoff_2
3554834,2020,20/21,2021-05-02,20210502,18:30,2282,Club Brugge,3,Club Brugge,58,RSC Anderlecht,35,RSC Anderlecht,2,2,Playoff_1
3554846,2020,20/21,2021-05-02,20210502,16:00,157,KAA Gent,7,KAA Gent,354,KV Mechelen,25,KV Mechelen,2,2,Playoff_2
3554835,2020,20/21,2021-05-07,20210507,20:45,1184,KRC Genk,322,KRC Genk,2282,Club Brugge,3,Club Brugge,3,0,Playoff_1
3554836,2020,20/21,2021-05-08,20210508,20:45,58,RSC Anderlecht,35,RSC Anderlecht,1096,Antwerp FC,1,Royal Antwerp FC,2,2,Playoff_1
3554847,2020,20/21,2021-05-08,20210508,18:30,3057,Standard Luik,16,Standard Luik,157,KAA Gent,7,KAA Gent,2,1,Playoff_2
3554848,2020,20/21,2021-05-09,20210509,16:00,354,KV Mechelen,25,KV Mechelen,2861,KV Oostende,31,KV Oostende,5,3,Playoff_2
3554837,2020,20/21,2021-05-12,20210512,20:45,1184,KRC Genk,322,KRC Genk,58,RSC Anderlecht,35,RSC Anderlecht,1,1,Playoff_1
3554838,2020,20/21,2021-05-13,20210513,18:30,1096,Antwerp FC,1,Royal Antwerp FC,2282,Club Brugge,3,Club Brugge,0,0,Playoff_1
3554849,2020,20/21,2021-05-13,20210513,13:30,157,KAA Gent,7,KAA Gent,2861,KV Oostende,31,KV Oostende,2,1,Playoff_2
3554850,2020,20/21,2021-05-13,20210513,16:00,3057,Standard Luik,16,Standard Luik,354,KV Mechelen,25,KV Mechelen,1,2,Playoff_2
3554839,2020,20/21,2021-05-15,20210515,20:45,58,RSC Anderlecht,35,RSC Anderlecht,1184,KRC Genk,322,KRC Genk,1,2,Playoff_1
3554840,2020,20/21,2021-05-16,20210516,18:30,2282,Club Brugge,3,Club Brugge,1096,Antwerp FC,1,Royal Antwerp FC,2,1,Playoff_1
3554851,2020,20/21,2021-05-16,20210516,13:30,2861,KV Oostende,31,KV Oostende,157,KAA Gent,7,KAA Gent,0,4,Playoff_2
3554852,2020,20/21,2021-05-16,20210516,16:00,354,KV Mechelen,25,KV Mechelen,3057,Standard Luik,16,Standard Luik,3,1,Playoff_2
3554854,2020,20/21,2021-05-19,20210519,21:00,157,KAA Gent,7,KAA Gent,3057,Standard Luik,16,Standard Luik,2,0,Playoff_2
3554853,2020,20/21,2021-05-19,20210519,18:30,2861,KV Oostende,31,KV Oostende,354,KV Mechelen,25,KV Mechelen,2,2,Playoff_2
3554842,2020,20/21,2021-05-20,20210520,21:00,58,RSC Anderlecht,35,RSC Anderlecht,2282,Club Brugge,3,Club Brugge,3,3,Playoff_1
3554841,2020,20/21,2021-05-20,20210520,18:30,1184,KRC Genk,322,KRC Genk,1096,Antwerp FC,1,Royal Antwerp FC,4,0,Playoff_1
3554855,2020,20/21,2021-05-22,20210522,20:00,354,KV Mechelen,25,KV Mechelen,157,KAA Gent,7,KAA Gent,1,2,Playoff_2
3554856,2020,20/21,2021-05-22,20210522,20:00,3057,Standard Luik,16,Standard Luik,2861,KV Oostende,31,KV Oostende,1,3,Playoff_2
3554844,2020,20/21,2021-05-23,20210523,18:30,2282,Club Brugge,3,Club Brugge,1184,KRC Genk,322,KRC Genk,1,2,Playoff_1
3554843,2020,20/21,2021-05-23,20210523,18:30,1096,Antwerp FC,1,Royal Antwerp FC,58,RSC Anderlecht,35,RSC Anderlecht,1,0,Playoff_1
3795500,2021,21/22,2022-04-23,20220423,20:45,354,KV Mechelen,25,KV Mechelen,172,R Charleroi SC,22,R Charleroi SC,1,0,Playoff_2
3795512,2021,21/22,2022-04-24,20220424,13:30,2282,Club Brugge,3,Club Brugge,1096,Antwerp FC,1,Royal Antwerp FC,1,0,Playoff_1
3795513,2021,21/22,2022-04-24,20220424,18:30,3948,Union SG,10,Union Saint-Gilloise,58,RSC Anderlecht,35,RSC Anderlecht,3,1,Playoff_1
3795501,2021,21/22,2022-04-24,20220424,16:00,157,KAA Gent,7,KAA Gent,1184,KRC Genk,322,KRC Genk,0,1,Playoff_2
3795536,2021,21/22,2022-04-29,20220429,20:45,1184,KRC Genk,322,KRC Genk,354,KV Mechelen,25,KV Mechelen,4,2,Playoff_2
3795537,2021,21/22,2022-04-30,20220430,18:30,172,R Charleroi SC,22,R Charleroi SC,157,KAA Gent,7,KAA Gent,1,3,Playoff_2
3795527,2021,21/22,2022-05-01,20220501,18:30,58,RSC Anderlecht,35,RSC Anderlecht,2282,Club Brugge,3,Club Brugge,0,0,Playoff_1
3795526,2021,21/22,2022-05-01,20220501,13:30,1096,Antwerp FC,1,Royal Antwerp FC,3948,Union SG,10,Union Saint-Gilloise,0,0,Playoff_1
3795538,2021,21/22,2022-05-06,20220506,20:45,172,R Charleroi SC,22,R Charleroi SC,1184,KRC Genk,322,KRC Genk,2,2,Playoff_2
3795539,2021,21/22,2022-05-07,20220507,20:45,157,KAA Gent,7,KAA Gent,354,KV Mechelen,25,KV Mechelen,1,0,Playoff_2
3795528,2021,21/22,2022-05-08,20220508,13:30,3948,Union SG,10,Union Saint-Gilloise,2282,Club Brugge,3,Club Brugge,0,2,Playoff_1
3795529,2021,21/22,2022-05-08,20220508,18:30,1096,Antwerp FC,1,Royal Antwerp FC,58,RSC Anderlecht,35,RSC Anderlecht,0,4,Playoff_1
3795540,2021,21/22,2022-05-10,20220510,18:45,354,KV Mechelen,25,KV Mechelen,157,KAA Gent,7,KAA Gent,1,2,Playoff_2
