Match_ID,Seizoen,Speeldag,Datum,Tijdstip,Thuisploeg,Uitploeg,NaamScorendePloeg,GoalTijdstip,GoalScorer,StandThuisploeg,StandUitploeg,Thuisploeg_stamnummer,Uitploeg_stamnummer
3988432.0,1985-1986,26,1986/02/15,20:00:00,KV Mechelen,Lierse,KV Mechelen,20:22,Koen Sanders,1,0,25,
3988432.0,1985-1986,26,1986/02/15,20:00:00,KV Mechelen,Lierse,Lierse,20:25,Rini van Roon,1,1,25,
3988433.0,1985-1986,26,1986/02/15,20:00:00,RC Luik,KVK,RC Luik,21:07,Michel Rasquin,1,0,,
3988433.0,1985-1986,26,1986/02/15,20:00:00,RC Luik,KVK,RC Luik,21:27,Vincent Machiels,2,0,,
3988434.0,1985-1986,26,1986/02/16,15:00:00,KSK Beveren,VAC,KSK Beveren,15:23,Franz-Josef Schmedding,1,0,968,
3988434.0,1985-1986,26,1986/02/16,15:00:00,KSK Beveren,VAC,KSK Beveren,15:51,Paul Theunis,2,0,968,
3988434.0,1985-1986,26,1986/02/16,15:00:00,KSK Beveren,VAC,KSK Beveren,15:57,Marek Kusto,3,0,968,
3988435.0,1985-1986,26,1986/02/16,15:00:00,Cercle Brugge,RCSC,RCSC,15:20,Peter Mraz,0,1,12,
3988435.0,1985-1986,26,1986/02/16,15:00:00,Cercle Brugge,RCSC,Cercle Brugge,16:00,Wim Kooiman,1,1,12,
3988436.0,1985-1986,26,1986/02/16,15:00:00,RWD Molenbeek,Gent,Gent,16:26,Luc Hinderyckx,0,1,,4338
3988437.0,1985-1986,26,1986/02/16,15:00:00,KSC Lokeren,Waters,KSC Lokeren,15:03,Raymond Mommens,1,0,,
3988437.0,1985-1986,26,1986/02/16,15:00:00,KSC Lokeren,Waters,KSC Lokeren,15:27,Angelo Nijskens,2,0,,
3988437.0,1985-1986,26,1986/02/16,15:00:00,KSC Lokeren,Waters,KSC Lokeren,15:35,Rudi Vanhengel,3,0,,
3988438.0,1985-1986,26,1986/02/16,15:00:00,Standard Luik,RSCA,Standard Luik,15:53,Freddy Luyckx,1,0,16,
3988439.0,1985-1986,26,1986/02/16,15:00:00,Antwerp FC,FCB,Antwerp FC,15:07,Yves Vanderveeren,1,0,,
3988439.0,1985-1986,26,1986/02/16,15:00:00,Antwerp FC,FCB,FCB,15:15,Henk Houwaart,1,1,,
3988440.0,1985-1986,26,1986/02/16,15:00:00,KSV Waregem,RFC Se,KSV Waregem,15:35,Juvenal Olmos,1,0,1878,
3988440.0,1985-1986,26,1986/02/16,15:00:00,KSV Waregem,RFC Se,KSV Waregem,15:45,Juvenal Olmos,2,0,1878,
3988440.0,1985-1986,26,1986/02/16,15:00:00,KSV Waregem,RFC Se,KSV Waregem,16:23,Philippe Desmet,3,0,1878,
3988440.0,1985-1986,26,1986/02/16,15:00:00,KSV Waregem,RFC Se,RFC Se,16:29,André Binet,3,1,1878,
3988442.0,1985-1986,27,1986/02/22,20:00:00,RSC Anderlecht,LOK,RSC Anderlecht,20:30,Erwin Vandenbergh,1,0,35,
3988442.0,1985-1986,27,1986/02/22,20:00:00,RSC Anderlecht,LOK,LOK,20:35,Dimitri M'Buyu,1,1,35,
3988442.0,1985-1986,27,1986/02/22,20:00:00,RSC Anderlecht,LOK,RSC Anderlecht,20:50,Stéphane Demol,2,1,35,
3988442.0,1985-1986,27,1986/02/22,20:00:00,RSC Anderlecht,LOK,RSC Anderlecht,21:05,Erwin Vandenbergh,3,1,35,
3988442.0,1985-1986,27,1986/02/22,20:00:00,RSC Anderlecht,LOK,LOK,21:25,Dirk De Vriese,3,2,35,
3988443.0,1985-1986,27,1986/02/22,20:00:00,R Charleroi SC,BEV,BEV,20:05,Salvino Marinelli,0,1,,
3988443.0,1985-1986,27,1986/02/22,20:00:00,R Charleroi SC,BEV,BEV,20:20,Franz-Josef Schmedding,0,2,,
3988443.0,1985-1986,27,1986/02/22,20:00:00,R Charleroi SC,BEV,BEV,20:57,Marek Kusto,0,3,,
3988443.0,1985-1986,27,1986/02/22,20:00:00,R Charleroi SC,BEV,BEV,21:25,Peter Crève,0,4,,
3988445.0,1985-1986,27,1986/02/23,15:00:00,Club Brugge,SL,Club Brugge,15:06,Jean-Pierre Papin,1,0,3,
3988445.0,1985-1986,27,1986/02/23,15:00:00,Club Brugge,SL,SL,15:35,Guy Dardenne,1,1,3,
3988445.0,1985-1986,27,1986/02/23,15:00:00,Club Brugge,SL,SL,16:12,Guy Hellers,1,2,3,
3988445.0,1985-1986,27,1986/02/23,15:00:00,Club Brugge,SL,SL,16:13,Srebrenko Repcic,1,3,3,
3988445.0,1985-1986,27,1986/02/23,15:00:00,Club Brugge,SL,Club Brugge,16:22,Jean-Pierre Papin,2,3,3,
3988446.0,1985-1986,27,1986/02/23,15:00:00,KV Kortrijk,RWDM,RWDM,15:26,Patrick Thairet,0,1,19,47
3988446.0,1985-1986,27,1986/02/23,15:00:00,KV Kortrijk,RWDM,RWDM,15:42,Lambic Wawa-Mosengo,0,2,19,47
3988446.0,1985-1986,27,1986/02/23,15:00:00,KV Kortrijk,RWDM,KV Kortrijk,16:00,Dusan Lukic,1,2,19,47
3988446.0,1985-1986,27,1986/02/23,15:00:00,KV Kortrijk,RWDM,RWDM,16:07,Paul De Mesmaeker,1,3,19,47
3988446.0,1985-1986,27,1986/02/23,15:00:00,KV Kortrijk,RWDM,KV Kortrijk,16:12,Claude Verspaille,2,3,19,47
3988447.0,1985-1986,27,1986/02/23,15:00:00,KAA Gent,Cercle,Cercle,15:31,Paul Sanders,0,1,7,
3988447.0,1985-1986,27,1986/02/23,15:00:00,KAA Gent,Cercle,KAA Gent,16:27,Milan Ruzic,1,1,7,
3988451.0,1985-1986,27,1986/03/01,20:00:00,Waterschei THOR,KSVWar,Waterschei THOR,21:15,Djamel Zidane,1,0,,
3988489.0,1985-1986,27,1986/04/01,20:00:00,RFC Seraing,RCL,RCL,20:12,Willy Geurts,0,1,167,
3988452.0,1985-1986,28,1986/03/08,20:00:00,KV Mechelen,Gent,KV Mechelen,20:24,René Mücher,1,0,25,4338
3988452.0,1985-1986,28,1986/03/08,20:00:00,KV Mechelen,Gent,KV Mechelen,20:29,Piet den Boer,2,0,25,4338
3988452.0,1985-1986,28,1986/03/08,20:00:00,KV Mechelen,Gent,Gent,21:09,Frank Nollet,2,1,25,4338
3988452.0,1985-1986,28,1986/03/08,20:00:00,KV Mechelen,Gent,Gent,21:17,Peter Hallaert,2,2,25,4338
3988453.0,1985-1986,28,1986/03/08,20:00:00,KSK Beveren,KVK,KVK,20:23,Dominique Lemoine,0,1,968,
3988453.0,1985-1986,28,1986/03/08,20:00:00,KSK Beveren,KVK,KSK Beveren,20:39,Salvino Marinelli,1,1,968,
3988455.0,1985-1986,28,1986/03/09,15:00:00,Standard Luik,VAC,VAC,15:53,Guido Swinnen,0,1,16,
3988456.0,1985-1986,28,1986/03/09,15:00:00,KSC Lokeren,Lierse,KSC Lokeren,15:12,Didier M'Buyu,1,0,,
3988456.0,1985-1986,28,1986/03/09,15:00:00,KSC Lokeren,Lierse,KSC Lokeren,15:41,Dimitri M'Buyu,2,0,,
3988456.0,1985-1986,28,1986/03/09,15:00:00,KSC Lokeren,Lierse,KSC Lokeren,15:57,Patrick Versavel,3,0,,
3988456.0,1985-1986,28,1986/03/09,15:00:00,KSC Lokeren,Lierse,Lierse,15:58,Rini van Roon,3,1,,
3988456.0,1985-1986,28,1986/03/09,15:00:00,KSC Lokeren,Lierse,KSC Lokeren,16:09,Milan Icin,4,1,,
3988458.0,1985-1986,28,1986/03/09,15:00:00,Waterschei THOR,RSCA,RSCA,15:47,Erwin Vandenbergh,0,1,,
3988459.0,1985-1986,28,1986/03/09,15:00:00,RWD Molenbeek,RFC Se,RWD Molenbeek,15:21,Marc Trigaux,1,0,,
3988459.0,1985-1986,28,1986/03/09,15:00:00,RWD Molenbeek,RFC Se,RWD Molenbeek,16:29,Philippe Houx,2,0,,
3988460.0,1985-1986,28,1986/03/09,15:00:00,Cercle Brugge,RCL,Cercle Brugge,15:22,Kari Ukkonen,1,0,12,
3988460.0,1985-1986,28,1986/03/09,15:00:00,Cercle Brugge,RCL,RCL,16:05,Willy Geurts,1,1,12,
3988462.0,1985-1986,29,1986/03/15,20:00:00,Lierse SK,SL,SL,20:07,Zoran Jelikic,0,1,,
3988462.0,1985-1986,29,1986/03/15,20:00:00,Lierse SK,SL,Lierse SK,20:45,Marc Mertens,1,1,,
3988464.0,1985-1986,29,1986/03/15,20:00:00,R Charleroi SC,KVM,R Charleroi SC,20:17,Didier Beugnies,1,0,,
3988464.0,1985-1986,29,1986/03/15,20:00:00,R Charleroi SC,KVM,R Charleroi SC,20:42,Didier Beugnies,2,0,,
3988465.0,1985-1986,29,1986/03/15,20:00:00,RSC Anderlecht,KSVWar,RSC Anderlecht,20:15,Erwin Vandenbergh,1,0,35,
3988465.0,1985-1986,29,1986/03/15,20:00:00,RSC Anderlecht,KSVWar,RSC Anderlecht,20:53,Erwin Vandenbergh,2,0,35,
3988465.0,1985-1986,29,1986/03/15,20:00:00,RSC Anderlecht,KSVWar,RSC Anderlecht,20:58,Arnór Gudjohnsen,3,0,35,
3988465.0,1985-1986,29,1986/03/15,20:00:00,RSC Anderlecht,KSVWar,KSVWar,21:05,Philippe Desmet,3,1,35,
3988466.0,1985-1986,29,1986/03/15,20:00:00,Club Brugge,LOK,Club Brugge,20:55,Jan Ceulemans,1,0,3,
3988466.0,1985-1986,29,1986/03/15,20:00:00,Club Brugge,LOK,Club Brugge,20:56,Jean-Pierre Papin,2,0,3,
3988466.0,1985-1986,29,1986/03/15,20:00:00,Club Brugge,LOK,Club Brugge,20:59,Jean-Pierre Papin,3,0,3,
3988466.0,1985-1986,29,1986/03/15,20:00:00,Club Brugge,LOK,Club Brugge,21:03,Marc Degryse,4,0,3,
3988466.0,1985-1986,29,1986/03/15,20:00:00,Club Brugge,LOK,Club Brugge,21:23,Franky Van der Elst,5,0,3,
3988469.0,1985-1986,29,1986/03/16,15:00:00,KV Kortrijk,Cercle,Cercle,15:15,Kari Ukkonen,0,1,19,
3988469.0,1985-1986,29,1986/03/16,15:00:00,KV Kortrijk,Cercle,Cercle,15:30,Karel Cornelissen,0,2,19,
3988469.0,1985-1986,29,1986/03/16,15:00:00,KV Kortrijk,Cercle,Cercle,16:28,Kari Ukkonen,0,3,19,
3988470.0,1985-1986,29,1986/03/16,15:00:00,RC Luik,RWDM,RC Luik,15:41,Benoît Thans,1,0,,47
3988471.0,1985-1986,30,1986/03/22,20:00:00,Standard Luik,RCSC,Standard Luik,20:03,Nico Claesen,1,0,16,
3988471.0,1985-1986,30,1986/03/22,20:00:00,Standard Luik,RCSC,Standard Luik,20:08,Guy Hellers,2,0,16,
3988471.0,1985-1986,30,1986/03/22,20:00:00,Standard Luik,RCSC,Standard Luik,20:19,Nico Claesen,3,0,16,
3988471.0,1985-1986,30,1986/03/22,20:00:00,Standard Luik,RCSC,Standard Luik,20:51,Gilbert Bodart,4,0,16,
3988471.0,1985-1986,30,1986/03/22,20:00:00,Standard Luik,RCSC,Standard Luik,20:56,Alex Czerniatynski,5,0,16,
3988471.0,1985-1986,30,1986/03/22,20:00:00,Standard Luik,RCSC,Standard Luik,21:07,Guy Vandersmissen,6,0,16,
3988471.0,1985-1986,30,1986/03/22,20:00:00,Standard Luik,RCSC,Standard Luik,21:09,Eddy Snelders,7,0,16,
3988471.0,1985-1986,30,1986/03/22,20:00:00,Standard Luik,RCSC,Standard Luik,21:23,Eddy Snelders,8,0,16,
3988472.0,1985-1986,30,1986/03/22,20:00:00,KV Mechelen,KVK,KV Mechelen,20:19,Ronny Martens,1,0,25,
3988472.0,1985-1986,30,1986/03/22,20:00:00,KV Mechelen,KVK,KV Mechelen,20:36,Piet den Boer,2,0,25,
3988472.0,1985-1986,30,1986/03/22,20:00:00,KV Mechelen,KVK,KVK,21:09,Ghislain Vergote,2,1,25,
3988472.0,1985-1986,30,1986/03/22,20:00:00,KV Mechelen,KVK,KV Mechelen,21:30,Bert Cluytens,3,1,25,
3988473.0,1985-1986,30,1986/03/22,20:00:00,KSK Beveren,RCL,KSK Beveren,20:17,Patrick Stalmans,1,0,968,
3988473.0,1985-1986,30,1986/03/22,20:00:00,KSK Beveren,RCL,KSK Beveren,20:36,Salvino Marinelli,2,0,968,
3988474.0,1985-1986,30,1986/03/22,20:00:00,Cercle Brugge,RWDM,RWDM,21:05,Lambic Wawa-Mosengo,0,1,12,47
3988474.0,1985-1986,30,1986/03/22,20:00:00,Cercle Brugge,RWDM,Cercle Brugge,21:08,Karel Cornelissen,1,1,12,47
3988474.0,1985-1986,30,1986/03/22,20:00:00,Cercle Brugge,RWDM,Cercle Brugge,21:30,Peter Carly,2,1,12,47
3988475.0,1985-1986,30,1986/03/22,20:00:00,Waterschei THOR,FCB,FCB,20:25,Leo Van der Elst,0,1,,
3988476.0,1985-1986,30,1986/03/22,20:00:00,RSC Anderlecht,RFC Se,RSC Anderlecht,20:40,Henrik Andersen,1,0,35,
3988476.0,1985-1986,30,1986/03/22,20:00:00,RSC Anderlecht,RFC Se,RSC Anderlecht,21:24,Per Frimann,2,0,35,
3988477.0,1985-1986,30,1986/03/23,15:00:00,KSV Waregem,Lierse,KSV Waregem,15:10,Luvila Mutombo,1,0,1878,
3988478.0,1985-1986,30,1986/03/23,15:00:00,KSC Lokeren,VAC,VAC,15:16,Peter Claessens,0,1,,
3988478.0,1985-1986,30,1986/03/23,15:00:00,KSC Lokeren,VAC,KSC Lokeren,15:27,Dimitri M'Buyu,1,1,,
3988478.0,1985-1986,30,1986/03/23,15:00:00,KSC Lokeren,VAC,KSC Lokeren,16:04,Patrick Vervoort,2,1,,
3988478.0,1985-1986,30,1986/03/23,15:00:00,KSC Lokeren,VAC,VAC,16:15,Guido Swinnen,2,2,,
3988479.0,1985-1986,30,1986/03/23,15:00:00,Antwerp FC,Gent,Antwerp FC,15:03,Yves Vanderveeren,1,0,,4338
3988479.0,1985-1986,30,1986/03/23,15:00:00,Antwerp FC,Gent,Antwerp FC,15:41,Francis Severeyns,2,0,,4338
3988479.0,1985-1986,30,1986/03/23,15:00:00,Antwerp FC,Gent,Antwerp FC,16:15,Marc Van Der Linden,3,0,,4338
3988479.0,1985-1986,30,1986/03/23,15:00:00,Antwerp FC,Gent,Antwerp FC,16:20,Marc Van Der Linden,4,0,,4338
3988479.0,1985-1986,30,1986/03/23,15:00:00,Antwerp FC,Gent,Gent,16:25,Ronny Borloo,4,1,,4338
3988480.0,1985-1986,31,1986/03/28,20:00:00,R Charleroi SC,LOK,R Charleroi SC,20:36,Calogero Taibi,1,0,,
3988480.0,1985-1986,31,1986/03/28,20:00:00,R Charleroi SC,LOK,R Charleroi SC,20:41,Didier Beugnies,2,0,,
3988480.0,1985-1986,31,1986/03/28,20:00:00,R Charleroi SC,LOK,LOK,20:52,Dimitri M'Buyu,2,1,,
3988480.0,1985-1986,31,1986/03/28,20:00:00,R Charleroi SC,LOK,LOK,20:53,Raymond Mommens,2,2,,
3988480.0,1985-1986,31,1986/03/28,20:00:00,R Charleroi SC,LOK,R Charleroi SC,21:09,Didier Beugnies,3,2,,
3988480.0,1985-1986,31,1986/03/28,20:00:00,R Charleroi SC,LOK,R Charleroi SC,21:12,Didier Beugnies,4,2,,
3988482.0,1985-1986,31,1986/03/29,20:00:00,VAC Beerschot,KSVWar,KSVWar,20:31,Luvila Mutombo,0,1,,
3988482.0,1985-1986,31,1986/03/29,20:00:00,VAC Beerschot,KSVWar,VAC Beerschot,20:39,Jean-Pierre Andries,1,1,,
3988482.0,1985-1986,31,1986/03/29,20:00:00,VAC Beerschot,KSVWar,VAC Beerschot,21:11,Marc Schaessens,2,1,,
3988483.0,1985-1986,31,1986/03/29,20:00:00,Club Brugge,RSCA,RSCA,20:21,Henrik Andersen,0,1,3,
3988483.0,1985-1986,31,1986/03/29,20:00:00,Club Brugge,RSCA,RSCA,20:28,Erwin Vandenbergh,0,2,3,
3988483.0,1985-1986,31,1986/03/29,20:00:00,Club Brugge,RSCA,Club Brugge,20:39,Jean-Pierre Papin,1,2,3,
3988483.0,1985-1986,31,1986/03/29,20:00:00,Club Brugge,RSCA,RSCA,20:45,Per Frimann,1,3,3,
3988483.0,1985-1986,31,1986/03/29,20:00:00,Club Brugge,RSCA,Club Brugge,20:50,Hugo Broos,2,3,3,
3988483.0,1985-1986,31,1986/03/29,20:00:00,Club Brugge,RSCA,Club Brugge,21:09,Jan Ceulemans,3,3,3,
3988484.0,1985-1986,31,1986/03/29,20:00:00,RFC Seraing,Cercle,RFC Seraing,20:27,Éric Anciaux,1,0,167,
3988485.0,1985-1986,31,1986/03/30,15:00:00,KAA Gent,SL,SL,15:07,Nico Claesen,0,1,7,
3988485.0,1985-1986,31,1986/03/30,15:00:00,KAA Gent,SL,SL,15:35,Alex Czerniatynski,0,2,7,
3988485.0,1985-1986,31,1986/03/30,15:00:00,KAA Gent,SL,SL,15:46,Srebrenko Repcic,0,3,7,
3988485.0,1985-1986,31,1986/03/30,15:00:00,KAA Gent,SL,KAA Gent,15:59,Ronny Borloo,1,3,7,
3988485.0,1985-1986,31,1986/03/30,15:00:00,KAA Gent,SL,SL,16:30,Alex Czerniatynski,1,4,7,
3988486.0,1985-1986,31,1986/03/30,15:00:00,RWD Molenbeek,BEV,BEV,15:50,Franz-Josef Schmedding,0,1,,
3988486.0,1985-1986,31,1986/03/30,15:00:00,RWD Molenbeek,BEV,RWD Molenbeek,15:52,Lambic Wawa-Mosengo,1,1,,
3988486.0,1985-1986,31,1986/03/30,15:00:00,RWD Molenbeek,BEV,RWD Molenbeek,16:12,Lambic Wawa-Mosengo,2,1,,
3988487.0,1985-1986,31,1986/03/31,15:00:00,KV Kortrijk,RAFC,KV Kortrijk,15:55,Michel Derouck,1,0,19,
3988487.0,1985-1986,31,1986/03/31,15:00:00,KV Kortrijk,RAFC,RAFC,16:00,Francis Severeyns,1,1,19,
3988487.0,1985-1986,31,1986/03/31,15:00:00,KV Kortrijk,RAFC,RAFC,16:17,Harry Cnops,1,2,19,
3988487.0,1985-1986,31,1986/03/31,15:00:00,KV Kortrijk,RAFC,KV Kortrijk,16:18,Dominique Lemoine,2,2,19,
3988488.0,1985-1986,31,1986/03/31,15:00:00,Lierse SK,Waters,Waters,15:01,Djamel Zidane,0,1,,
3988488.0,1985-1986,31,1986/03/31,15:00:00,Lierse SK,Waters,Lierse SK,15:33,Marc Mertens,1,1,,
3988488.0,1985-1986,31,1986/03/31,15:00:00,Lierse SK,Waters,Lierse SK,15:58,Robertho Bosch,2,1,,
3988490.0,1985-1986,32,1986/04/05,20:00:00,RSC Anderlecht,Lierse,RSC Anderlecht,20:36,Georges Grün,1,0,35,
3988490.0,1985-1986,32,1986/04/05,20:00:00,RSC Anderlecht,Lierse,RSC Anderlecht,21:10,Kurt Van Roosbroeck,2,0,35,
3988490.0,1985-1986,32,1986/04/05,20:00:00,RSC Anderlecht,Lierse,RSC Anderlecht,21:19,Juan Lozano,3,0,35,
3988491.0,1985-1986,32,1986/04/05,20:00:00,Waterschei THOR,VAC,Waterschei THOR,20:50,Emiel Dezutter,1,0,,
3988491.0,1985-1986,32,1986/04/05,20:00:00,Waterschei THOR,VAC,VAC,21:13,Patrick Houben,1,1,,
3988491.0,1985-1986,32,1986/04/05,20:00:00,Waterschei THOR,VAC,Waterschei THOR,21:30,Srecko Juricic,2,1,,
3988492.0,1985-1986,32,1986/04/05,20:00:00,KSC Lokeren,Gent,Gent,21:14,Bernard Verheecke,0,1,,4338
3988492.0,1985-1986,32,1986/04/05,20:00:00,KSC Lokeren,Gent,Gent,21:17,Bernard Verheecke,0,2,,4338
3988492.0,1985-1986,32,1986/04/05,20:00:00,KSC Lokeren,Gent,Gent,21:28,Bernard Verheecke,0,3,,4338
3988492.0,1985-1986,32,1986/04/05,20:00:00,KSC Lokeren,Gent,KSC Lokeren,21:30,Raymond Mommens,1,3,,4338
3988493.0,1985-1986,32,1986/04/05,20:00:00,Antwerp FC,RCL,Antwerp FC,20:22,Francis Severeyns,1,0,,
3988494.0,1985-1986,32,1986/04/05,20:00:00,KV Mechelen,RWDM,KV Mechelen,20:16,Ronny Martens,1,0,25,47
3988494.0,1985-1986,32,1986/04/05,20:00:00,KV Mechelen,RWDM,KV Mechelen,20:21,Walter Meeuws,2,0,25,47
3988494.0,1985-1986,32,1986/04/05,20:00:00,KV Mechelen,RWDM,KV Mechelen,21:03,Ronny Martens,3,0,25,47
3988494.0,1985-1986,32,1986/04/05,20:00:00,KV Mechelen,RWDM,RWDM,21:15,Patrick Thairet,3,1,25,47
3988494.0,1985-1986,32,1986/04/05,20:00:00,KV Mechelen,RWDM,RWDM,21:30,Marc Trigaux,3,2,25,47
3988495.0,1985-1986,32,1986/04/05,20:00:00,KSK Beveren,Cercle,KSK Beveren,20:44,Paul Theunis,1,0,968,
3988495.0,1985-1986,32,1986/04/05,20:00:00,KSK Beveren,Cercle,KSK Beveren,20:59,Erwin Albert,2,0,968,
3988495.0,1985-1986,32,1986/04/05,20:00:00,KSK Beveren,Cercle,Cercle,21:25,Paul Sanders,2,1,968,
3988496.0,1985-1986,32,1986/04/05,20:00:00,Club Brugge,RFC Se,Club Brugge,20:10,Alex Querter,1,0,3,
3988496.0,1985-1986,32,1986/04/05,20:00:00,Club Brugge,RFC Se,RFC Se,20:42,Igor Vrablic,1,1,3,
3988496.0,1985-1986,32,1986/04/05,20:00:00,Club Brugge,RFC Se,Club Brugge,20:43,René Verheyen,2,1,3,
3988497.0,1985-1986,32,1986/04/06,15:00:00,KSV Waregem,RCSC,RCSC,15:52,Didier Beugnies,0,1,1878,
3988497.0,1985-1986,32,1986/04/06,15:00:00,KSV Waregem,RCSC,RCSC,16:15,Philippe Migeot,0,2,1878,
3988499.0,1985-1986,33,1986/04/12,20:00:00,Cercle Brugge,KVM,Cercle Brugge,20:20,Eddie Krncevic,1,0,12,
3988499.0,1985-1986,33,1986/04/12,20:00:00,Cercle Brugge,KVM,KVM,21:24,Joachim Benfeld,1,1,12,
3988500.0,1985-1986,33,1986/04/12,20:00:00,RWD Molenbeek,RAFC,RWD Molenbeek,20:44,Jack Edelbloedt,1,0,,
3988500.0,1985-1986,33,1986/04/12,20:00:00,RWD Molenbeek,RAFC,RAFC,20:57,Alex Verniers,1,1,,
3988500.0,1985-1986,33,1986/04/12,20:00:00,RWD Molenbeek,RAFC,RWD Molenbeek,21:30,Patrick Thairet,2,1,,
3988501.0,1985-1986,33,1986/04/12,20:00:00,KV Kortrijk,LOK,KV Kortrijk,20:09,Claude Verspaille,1,0,19,
3988501.0,1985-1986,33,1986/04/12,20:00:00,KV Kortrijk,LOK,KV Kortrijk,20:37,Dominique Lemoine,2,0,19,
3988501.0,1985-1986,33,1986/04/12,20:00:00,KV Kortrijk,LOK,KV Kortrijk,20:57,Dominique Lemoine,3,0,19,
3988501.0,1985-1986,33,1986/04/12,20:00:00,KV Kortrijk,LOK,KV Kortrijk,21:17,Damir Desnica,4,0,19,
3988502.0,1985-1986,33,1986/04/12,20:00:00,KAA Gent,KSVWar,KAA Gent,20:35,Bernard Verheecke,1,0,7,
3988502.0,1985-1986,33,1986/04/12,20:00:00,KAA Gent,KSVWar,KAA Gent,20:44,Bernard Verheecke,2,0,7,
3988502.0,1985-1986,33,1986/04/12,20:00:00,KAA Gent,KSVWar,KAA Gent,21:19,Luc Hinderyckx,3,0,7,
3988502.0,1985-1986,33,1986/04/12,20:00:00,KAA Gent,KSVWar,KSVWar,21:29,Pino De Craeye,3,1,7,
3988503.0,1985-1986,33,1986/04/12,20:00:00,R Charleroi SC,Waters,R Charleroi SC,20:35,Didier Beugnies,1,0,,
3988504.0,1985-1986,33,1986/04/12,20:00:00,VAC Beerschot,RSCA,VAC Beerschot,20:31,Wim Hofkens,1,0,,
3988504.0,1985-1986,33,1986/04/12,20:00:00,VAC Beerschot,RSCA,VAC Beerschot,21:10,Patrick Vervoort,2,0,,
3988505.0,1985-1986,33,1986/04/12,20:00:00,Lierse SK,FCB,Lierse SK,20:15,Marc Mertens,1,0,,
3988505.0,1985-1986,33,1986/04/12,20:00:00,Lierse SK,FCB,Lierse SK,20:25,Marc Antonissen,2,0,,
3988505.0,1985-1986,33,1986/04/12,20:00:00,Lierse SK,FCB,FCB,20:35,Leo Van der Elst,2,1,,
3988505.0,1985-1986,33,1986/04/12,20:00:00,Lierse SK,FCB,FCB,20:55,Leo Van der Elst,2,2,,
3988505.0,1985-1986,33,1986/04/12,20:00:00,Lierse SK,FCB,FCB,21:01,Willy Wellens,2,3,,
3988505.0,1985-1986,33,1986/04/12,20:00:00,Lierse SK,FCB,FCB,21:10,Jean-Pierre Papin,2,4,,
3988505.0,1985-1986,33,1986/04/12,20:00:00,Lierse SK,FCB,FCB,21:15,Jean-Pierre Papin,2,5,,
3988505.0,1985-1986,33,1986/04/12,20:00:00,Lierse SK,FCB,FCB,21:20,Jean-Pierre Papin,2,6,,
3988505.0,1985-1986,33,1986/04/12,20:00:00,Lierse SK,FCB,Lierse SK,21:26,Robertho Bosch,3,6,,
3988508.0,1985-1986,34,1986/04/20,15:00:00,RFC Seraing,Lierse,RFC Seraing,15:06,Jan Kozak,1,0,167,
3988508.0,1985-1986,34,1986/04/20,15:00:00,RFC Seraing,Lierse,Lierse,15:10,Robertho Bosch,1,1,167,
3988508.0,1985-1986,34,1986/04/20,15:00:00,RFC Seraing,Lierse,Lierse,16:05,Jan Van Regenmortel,1,2,167,
3988508.0,1985-1986,34,1986/04/20,15:00:00,RFC Seraing,Lierse,RFC Seraing,16:15,Éric Anciaux,2,2,167,
3988509.0,1985-1986,34,1986/04/20,15:00:00,Club Brugge,VAC,Club Brugge,15:17,Leo Van der Elst,1,0,3,
3988509.0,1985-1986,34,1986/04/20,15:00:00,Club Brugge,VAC,Club Brugge,16:06,Jean-Pierre Papin,2,0,3,
3988509.0,1985-1986,34,1986/04/20,15:00:00,Club Brugge,VAC,Club Brugge,16:17,Marc Degryse,3,0,3,
3988509.0,1985-1986,34,1986/04/20,15:00:00,Club Brugge,VAC,Club Brugge,16:29,Willy Wellens,4,0,3,
3988510.0,1985-1986,34,1986/04/20,15:00:00,RSC Anderlecht,RCSC,RSC Anderlecht,15:21,Arnór Gudjohnsen,1,0,35,
3988510.0,1985-1986,34,1986/04/20,15:00:00,RSC Anderlecht,RCSC,RSC Anderlecht,15:58,Frank Vercauteren,2,0,35,
3988510.0,1985-1986,34,1986/04/20,15:00:00,RSC Anderlecht,RCSC,RSC Anderlecht,15:59,Erwin Vandenbergh,3,0,35,
3988510.0,1985-1986,34,1986/04/20,15:00:00,RSC Anderlecht,RCSC,RSC Anderlecht,16:17,Stéphane Demol,4,0,35,
3988510.0,1985-1986,34,1986/04/20,15:00:00,RSC Anderlecht,RCSC,RSC Anderlecht,16:19,Enzo Scifo,5,0,35,
3988512.0,1985-1986,34,1986/04/20,15:00:00,KSV Waregem,KVK,KSV Waregem,15:43,Danny Veyt,1,0,1878,
3988512.0,1985-1986,34,1986/04/20,15:00:00,KSV Waregem,KVK,KVK,15:56,Claude Verspaille,1,1,1878,
3988513.0,1985-1986,34,1986/04/20,15:00:00,KSC Lokeren,RCL,RCL,15:38,Hans-Peter Lipka,0,1,,
3988514.0,1985-1986,34,1986/04/20,15:00:00,Standard Luik,RWDM,Standard Luik,15:08,Alex Czerniatynski,1,0,16,47
3988514.0,1985-1986,34,1986/04/20,15:00:00,Standard Luik,RWDM,Standard Luik,15:42,Alex Czerniatynski,2,0,16,47
3988515.0,1985-1986,34,1986/04/20,15:00:00,Antwerp FC,Cercle,Antwerp FC,15:19,Harry Cnops,1,0,,
