Match_ID,Seizoen,Speeldag,Datum,Tijdstip,Thuisploeg,Resultaat_Thuisploeg,Resultaat_Uitploeg,Uitploeg,Thuisploeg_stamnummer,Uitploeg_stamnummer,Thuisploeg_roepnaam,Uitploeg_roepnaam
2469866,2014-2015,1,2014/07/25,20:30,Standard Luik,3,0,R Charleroi SC,16,22,Standard Luik,R Charleroi SC
2469867,2014-2015,1,2014/07/26,18:00,Waasland-Beveren,0,2,Club Brugge,4068,3,Waasland-Beveren,Club Brugge
2469868,2014-2015,1,2014/07/26,20:00,Cercle Brugge,0,0,KAA Gent,12,7,Cercle Brugge,KAA Gent
2469869,2014-2015,1,2014/07/26,20:00,Lierse SK,2,0,KV Oostende,30,31,Lierse SK,KV Oostende
2469870,2014-2015,1,2014/07/26,20:00,KVC Westerlo,1,0,KSC Lokeren,2024,282,KVC Westerlo,KSC Lokeren
2469871,2014-2015,1,2014/07/27,14:30,KV Mechelen,3,1,KRC Genk,25,322,KV Mechelen,KRC Genk
2469872,2014-2015,1,2014/07/27,18:00,RSC Anderlecht,3,1,Moeskroen,35,216,RSC Anderlecht,Moeskroen
2469873,2014-2015,1,2014/07/27,20:00,Zulte Waregem,2,0,KV Kortrijk,5381,19,SV Zulte Waregem,KV Kortrijk
2479872,2014-2015,2,2014/08/01,20:30,KV Oostende,0,2,RSC Anderlecht,31,35,KV Oostende,RSC Anderlecht
2479873,2014-2015,2,2014/08/02,18:00,KV Kortrijk,2,3,Standard Luik,19,16,KV Kortrijk,Standard Luik
2479874,2014-2015,2,2014/08/02,20:00,KRC Genk,1,1,Cercle Brugge,322,12,KRC Genk,Cercle Brugge
2479875,2014-2015,2,2014/08/02,20:00,R Charleroi SC,2,3,KVC Westerlo,22,2024,R Charleroi SC,KVC Westerlo
2479876,2014-2015,2,2014/08/02,20:00,Moeskroen,1,0,Waasland-Beveren,216,4068,Moeskroen,Waasland-Beveren
2479877,2014-2015,2,2014/08/03,14:30,KSC Lokeren,2,1,Zulte Waregem,282,5381,KSC Lokeren,SV Zulte Waregem
2479878,2014-2015,2,2014/08/03,18:00,Club Brugge,1,0,Lierse SK,3,30,Club Brugge,Lierse SK
2479879,2014-2015,2,2014/08/03,20:00,KAA Gent,3,1,KV Mechelen,7,25,KAA Gent,KV Mechelen
2479880,2014-2015,3,2014/08/08,20:30,KRC Genk,0,0,KSC Lokeren,322,282,KRC Genk,KSC Lokeren
2479881,2014-2015,3,2014/08/09,18:00,KV Mechelen,1,2,KV Kortrijk,25,19,KV Mechelen,KV Kortrijk
2479882,2014-2015,3,2014/08/09,20:00,Lierse SK,2,2,Moeskroen,30,216,Lierse SK,Moeskroen
2479883,2014-2015,3,2014/08/09,20:00,Waasland-Beveren,1,1,KVC Westerlo,4068,2024,Waasland-Beveren,KVC Westerlo
2479884,2014-2015,3,2014/08/09,20:00,Cercle Brugge,0,1,KV Oostende,12,31,Cercle Brugge,KV Oostende
2479885,2014-2015,3,2014/08/10,14:30,Standard Luik,0,1,KAA Gent,16,7,Standard Luik,KAA Gent
2479886,2014-2015,3,2014/08/10,18:00,RSC Anderlecht,1,0,R Charleroi SC,35,22,RSC Anderlecht,R Charleroi SC
2479887,2014-2015,3,2014/08/10,20:00,Zulte Waregem,1,1,Club Brugge,5381,3,SV Zulte Waregem,Club Brugge
2486389,2014-2015,4,2014/08/15,18:00,Moeskroen,5,2,Standard Luik,216,16,Moeskroen,Standard Luik
2486390,2014-2015,4,2014/08/15,20:30,Club Brugge,1,1,Cercle Brugge,3,12,Club Brugge,Cercle Brugge
2486391,2014-2015,4,2014/08/16,18:00,KV Kortrijk,1,1,KRC Genk,19,322,KV Kortrijk,KRC Genk
2486393,2014-2015,4,2014/08/16,20:00,R Charleroi SC,2,2,Waasland-Beveren,22,4068,R Charleroi SC,Waasland-Beveren
2486394,2014-2015,4,2014/08/16,20:00,KSC Lokeren,2,0,Lierse SK,282,30,KSC Lokeren,Lierse SK
2486392,2014-2015,4,2014/08/16,20:00,KV Oostende,2,0,KV Mechelen,31,25,KV Oostende,KV Mechelen
2486395,2014-2015,4,2014/08/17,18:00,KAA Gent,3,1,Zulte Waregem,7,5381,KAA Gent,SV Zulte Waregem
2486396,2014-2015,4,2014/08/17,20:00,KVC Westerlo,2,2,RSC Anderlecht,2024,35,KVC Westerlo,RSC Anderlecht
2488200,2014-2015,5,2014/08/22,20:30,KRC Genk,3,2,KAA Gent,322,7,KRC Genk,KAA Gent
2488201,2014-2015,5,2014/08/23,18:00,Standard Luik,2,2,KVC Westerlo,16,2024,Standard Luik,KVC Westerlo
2488202,2014-2015,5,2014/08/23,20:00,Lierse SK,0,2,R Charleroi SC,30,22,Lierse SK,R Charleroi SC
2488203,2014-2015,5,2014/08/23,20:00,Zulte Waregem,1,1,Moeskroen,5381,216,SV Zulte Waregem,Moeskroen
2488204,2014-2015,5,2014/08/23,20:00,KV Kortrijk,0,2,KV Oostende,19,31,KV Kortrijk,KV Oostende
2488205,2014-2015,5,2014/08/24,14:30,RSC Anderlecht,1,0,Waasland-Beveren,35,4068,RSC Anderlecht,Waasland-Beveren
2488206,2014-2015,5,2014/08/24,18:00,KV Mechelen,3,1,Club Brugge,25,3,KV Mechelen,Club Brugge
2488207,2014-2015,5,2014/08/24,20:00,Cercle Brugge,1,0,KSC Lokeren,12,282,Cercle Brugge,KSC Lokeren
2493778,2014-2015,6,2014/08/29,20:30,KAA Gent,0,1,KV Kortrijk,7,19,KAA Gent,KV Kortrijk
2493888,2014-2015,6,2014/08/30,18:00,KV Oostende,1,1,KRC Genk,31,322,KV Oostende,KRC Genk
2493780,2014-2015,6,2014/08/30,20:00,Moeskroen,4,0,Cercle Brugge,216,12,Moeskroen,Cercle Brugge
2493781,2014-2015,6,2014/08/30,20:00,Waasland-Beveren,2,0,Lierse SK,4068,30,Waasland-Beveren,Lierse SK
2494252,2014-2015,6,2014/08/30,20:00,KVC Westerlo,2,2,Zulte Waregem,2024,5381,KVC Westerlo,SV Zulte Waregem
2493782,2014-2015,6,2014/08/31,14:30,Club Brugge,2,2,RSC Anderlecht,3,35,Club Brugge,RSC Anderlecht
2493783,2014-2015,6,2014/08/31,18:00,KSC Lokeren,1,1,Standard Luik,282,16,KSC Lokeren,Standard Luik
2493784,2014-2015,6,2014/08/31,20:00,R Charleroi SC,2,0,KV Mechelen,22,25,R Charleroi SC,KV Mechelen
2494544,2014-2015,7,2014/09/13,18:00,Lierse SK,2,2,RSC Anderlecht,30,35,Lierse SK,RSC Anderlecht
2494545,2014-2015,7,2014/09/13,20:00,Zulte Waregem,1,4,Waasland-Beveren,5381,4068,SV Zulte Waregem,Waasland-Beveren
2494546,2014-2015,7,2014/09/13,20:00,KV Mechelen,5,2,KVC Westerlo,25,2024,KV Mechelen,KVC Westerlo
2494547,2014-2015,7,2014/09/13,20:00,Cercle Brugge,1,0,R Charleroi SC,12,22,Cercle Brugge,R Charleroi SC
2494548,2014-2015,7,2014/09/13,20:30,Standard Luik,3,5,KV Oostende,16,31,Standard Luik,KV Oostende
2494549,2014-2015,7,2014/09/14,14:30,KRC Genk,1,1,Club Brugge,322,3,KRC Genk,Club Brugge
2494550,2014-2015,7,2014/09/14,18:00,KAA Gent,1,0,Moeskroen,7,216,KAA Gent,Moeskroen
2494551,2014-2015,7,2014/09/14,20:00,KV Kortrijk,2,3,KSC Lokeren,19,282,KV Kortrijk,KSC Lokeren
2494555,2014-2015,8,2014/09/19,20:30,R Charleroi SC,2,1,Zulte Waregem,22,5381,R Charleroi SC,SV Zulte Waregem
2494556,2014-2015,8,2014/09/20,18:00,Moeskroen,1,2,KRC Genk,216,322,Moeskroen,KRC Genk
2494553,2014-2015,8,2014/09/20,20:00,RSC Anderlecht,3,2,Cercle Brugge,35,12,RSC Anderlecht,Cercle Brugge
2494554,2014-2015,8,2014/09/20,20:00,KV Oostende,1,3,KAA Gent,31,7,KV Oostende,KAA Gent
2494558,2014-2015,8,2014/09/20,20:00,KVC Westerlo,6,1,Lierse SK,2024,30,KVC Westerlo,Lierse SK
2494559,2014-2015,8,2014/09/21,14:30,Waasland-Beveren,0,2,Standard Luik,4068,16,Waasland-Beveren,Standard Luik
2494552,2014-2015,8,2014/09/21,18:00,Club Brugge,5,0,KV Kortrijk,3,19,Club Brugge,KV Kortrijk
2494557,2014-2015,8,2014/09/21,20:00,KSC Lokeren,3,2,KV Mechelen,282,25,KSC Lokeren,KV Mechelen
2494564,2014-2015,9,2014/09/27,18:00,Zulte Waregem,0,2,RSC Anderlecht,5381,35,SV Zulte Waregem,RSC Anderlecht
2494565,2014-2015,9,2014/09/27,20:00,KV Kortrijk,3,0,Moeskroen,19,216,KV Kortrijk,Moeskroen
2494566,2014-2015,9,2014/09/27,20:00,KV Mechelen,2,0,Waasland-Beveren,25,4068,KV Mechelen,Waasland-Beveren
2494567,2014-2015,9,2014/09/27,20:00,Cercle Brugge,1,2,KVC Westerlo,12,2024,Cercle Brugge,KVC Westerlo
2494561,2014-2015,9,2014/09/27,20:30,KRC Genk,1,1,R Charleroi SC,322,22,KRC Genk,R Charleroi SC
2494562,2014-2015,9,2014/09/28,14:30,KAA Gent,1,1,KSC Lokeren,7,282,KAA Gent,KSC Lokeren
2494560,2014-2015,9,2014/09/28,18:00,Standard Luik,2,2,Lierse SK,16,30,Standard Luik,Lierse SK
2494563,2014-2015,9,2014/09/28,20:00,KV Oostende,2,2,Club Brugge,31,3,KV Oostende,Club Brugge
2503714,2014-2015,10,2014/10/03,20:30,KVC Westerlo,0,0,KAA Gent,2024,7,KVC Westerlo,KAA Gent
2503715,2014-2015,10,2014/10/04,18:30,R Charleroi SC,0,2,KV Kortrijk,22,19,R Charleroi SC,KV Kortrijk
2503716,2014-2015,10,2014/10/04,20:00,Moeskroen,1,1,KV Mechelen,216,25,Moeskroen,KV Mechelen
2503717,2014-2015,10,2014/10/04,20:00,Lierse SK,3,1,Zulte Waregem,30,5381,Lierse SK,SV Zulte Waregem
2503718,2014-2015,10,2014/10/04,20:00,Waasland-Beveren,1,0,Cercle Brugge,4068,12,Waasland-Beveren,Cercle Brugge
2503719,2014-2015,10,2014/10/05,14:30,Club Brugge,3,0,Standard Luik,3,16,Club Brugge,Standard Luik
2503720,2014-2015,10,2014/10/05,18:00,RSC Anderlecht,0,0,KRC Genk,35,322,RSC Anderlecht,KRC Genk
2503721,2014-2015,10,2014/10/05,20:00,KSC Lokeren,3,1,KV Oostende,282,31,KSC Lokeren,KV Oostende
2503722,2014-2015,11,2014/10/18,18:00,KV Mechelen,1,1,RSC Anderlecht,25,35,KV Mechelen,RSC Anderlecht
2503723,2014-2015,11,2014/10/18,20:00,KV Oostende,0,0,Moeskroen,31,216,KV Oostende,Moeskroen
2503724,2014-2015,11,2014/10/18,20:00,KV Kortrijk,2,1,Waasland-Beveren,19,4068,KV Kortrijk,Waasland-Beveren
2503725,2014-2015,11,2014/10/18,20:00,Cercle Brugge,1,2,Lierse SK,12,30,Cercle Brugge,Lierse SK
2503726,2014-2015,11,2014/10/18,20:30,KAA Gent,2,2,R Charleroi SC,7,22,KAA Gent,R Charleroi SC
2503727,2014-2015,11,2014/10/19,14:30,Standard Luik,0,5,Zulte Waregem,16,5381,Standard Luik,SV Zulte Waregem
2503728,2014-2015,11,2014/10/19,18:00,KSC Lokeren,1,3,Club Brugge,282,3,KSC Lokeren,Club Brugge
2503729,2014-2015,11,2014/10/19,20:00,KRC Genk,3,1,KVC Westerlo,322,2024,KRC Genk,KVC Westerlo
2503745,2014-2015,12,2014/10/24,20:30,Lierse SK,0,1,KV Mechelen,30,25,Lierse SK,KV Mechelen
2503746,2014-2015,12,2014/10/25,18:00,Waasland-Beveren,0,1,KRC Genk,4068,322,Waasland-Beveren,KRC Genk
2503747,2014-2015,12,2014/10/25,20:00,R Charleroi SC,2,0,KV Oostende,22,31,R Charleroi SC,KV Oostende
2503748,2014-2015,12,2014/10/25,20:00,Zulte Waregem,1,2,Cercle Brugge,5381,12,SV Zulte Waregem,Cercle Brugge
2503749,2014-2015,12,2014/10/25,20:00,KVC Westerlo,2,1,KV Kortrijk,2024,19,KVC Westerlo,KV Kortrijk
2503750,2014-2015,12,2014/10/26,14:30,Club Brugge,2,2,KAA Gent,3,7,Club Brugge,KAA Gent
2503751,2014-2015,12,2014/10/26,18:00,RSC Anderlecht,0,2,Standard Luik,35,16,RSC Anderlecht,Standard Luik
2503752,2014-2015,12,2014/10/26,20:00,Moeskroen,2,2,KSC Lokeren,216,282,Moeskroen,KSC Lokeren
2503753,2014-2015,13,2014/10/28,20:30,KRC Genk,3,0,Lierse SK,322,30,KRC Genk,Lierse SK
2503754,2014-2015,13,2014/10/28,20:30,KV Mechelen,1,1,Zulte Waregem,25,5381,KV Mechelen,SV Zulte Waregem
2503755,2014-2015,13,2014/10/29,20:30,KAA Gent,4,1,Waasland-Beveren,7,4068,KAA Gent,Waasland-Beveren
2503756,2014-2015,13,2014/10/29,20:30,KV Oostende,4,0,KVC Westerlo,31,2024,KV Oostende,KVC Westerlo
2503757,2014-2015,13,2014/10/29,20:30,KSC Lokeren,5,2,R Charleroi SC,282,22,KSC Lokeren,R Charleroi SC
2503758,2014-2015,13,2014/10/29,20:30,KV Kortrijk,2,3,RSC Anderlecht,19,35,KV Kortrijk,RSC Anderlecht
2503759,2014-2015,13,2014/10/29,20:30,Cercle Brugge,0,1,Standard Luik,12,16,Cercle Brugge,Standard Luik
2503760,2014-2015,13,2014/10/30,20:30,Moeskroen,1,4,Club Brugge,216,3,Moeskroen,Club Brugge
2503762,2014-2015,14,2014/10/31,20:30,Zulte Waregem,2,0,KRC Genk,5381,322,SV Zulte Waregem,KRC Genk
2503763,2014-2015,14,2014/11/01,14:30,RSC Anderlecht,1,1,KSC Lokeren,35,282,RSC Anderlecht,KSC Lokeren
2503764,2014-2015,14,2014/11/01,18:00,Standard Luik,2,0,KV Mechelen,16,25,Standard Luik,KV Mechelen
2503761,2014-2015,14,2014/11/01,20:00,Cercle Brugge,0,4,KV Kortrijk,12,19,Cercle Brugge,KV Kortrijk
2503765,2014-2015,14,2014/11/01,20:00,Waasland-Beveren,1,0,KV Oostende,4068,31,Waasland-Beveren,KV Oostende
2503766,2014-2015,14,2014/11/02,14:30,Lierse SK,0,1,KAA Gent,30,7,Lierse SK,KAA Gent
2503767,2014-2015,14,2014/11/02,18:00,R Charleroi SC,0,0,Club Brugge,22,3,R Charleroi SC,Club Brugge
2503768,2014-2015,14,2014/11/02,20:00,KVC Westerlo,1,3,Moeskroen,2024,216,KVC Westerlo,Moeskroen
2503785,2014-2015,15,2014/11/07,20:30,KV Oostende,1,3,Zulte Waregem,31,5381,KV Oostende,SV Zulte Waregem
2503786,2014-2015,15,2014/11/08,18:00,Moeskroen,0,2,R Charleroi SC,216,22,Moeskroen,R Charleroi SC
2503787,2014-2015,15,2014/11/08,20:00,KV Kortrijk,1,0,Lierse SK,19,30,KV Kortrijk,Lierse SK
2503788,2014-2015,15,2014/11/08,20:00,KV Mechelen,1,1,Cercle Brugge,25,12,KV Mechelen,Cercle Brugge
2503789,2014-2015,15,2014/11/09,14:30,KAA Gent,0,2,RSC Anderlecht,7,35,KAA Gent,RSC Anderlecht
2503790,2014-2015,15,2014/11/09,18:00,Club Brugge,5,0,KVC Westerlo,3,2024,Club Brugge,KVC Westerlo
2503791,2014-2015,15,2014/11/09,20:00,KRC Genk,0,2,Standard Luik,322,16,KRC Genk,Standard Luik
2503792,2014-2015,15,2014/11/09,20:00,KSC Lokeren,3,0,Waasland-Beveren,282,4068,KSC Lokeren,Waasland-Beveren
2512751,2014-2015,16,2014/11/22,18:00,R Charleroi SC,3,1,RSC Anderlecht,22,35,R Charleroi SC,RSC Anderlecht
2512752,2014-2015,16,2014/11/22,20:00,KAA Gent,4,0,Cercle Brugge,7,12,KAA Gent,Cercle Brugge
2512753,2014-2015,16,2014/11/22,20:00,Moeskroen,2,1,Lierse SK,216,30,Moeskroen,Lierse SK
2512754,2014-2015,16,2014/11/22,20:00,KSC Lokeren,0,0,KVC Westerlo,282,2024,KSC Lokeren,KVC Westerlo
2512755,2014-2015,16,2014/11/22,20:30,Club Brugge,4,2,Waasland-Beveren,3,4068,Club Brugge,Waasland-Beveren
2512756,2014-2015,16,2014/11/23,14:30,KV Oostende,3,2,Standard Luik,31,16,KV Oostende,Standard Luik
2512757,2014-2015,16,2014/11/23,18:00,KRC Genk,3,0,KV Mechelen,322,25,KRC Genk,KV Mechelen
2512758,2014-2015,16,2014/11/23,20:00,KV Kortrijk,3,1,Zulte Waregem,19,5381,KV Kortrijk,SV Zulte Waregem
2512759,2014-2015,17,2014/11/28,20:30,Zulte Waregem,2,1,KAA Gent,5381,7,SV Zulte Waregem,KAA Gent
2512760,2014-2015,17,2014/11/29,18:00,KVC Westerlo,2,3,R Charleroi SC,2024,22,KVC Westerlo,R Charleroi SC
2512761,2014-2015,17,2014/11/29,20:00,KV Mechelen,0,0,KV Oostende,25,31,KV Mechelen,KV Oostende
2512762,2014-2015,17,2014/11/29,20:00,Waasland-Beveren,2,1,Moeskroen,4068,216,Waasland-Beveren,Moeskroen
2512763,2014-2015,17,2014/11/29,20:00,Cercle Brugge,0,1,KRC Genk,12,322,Cercle Brugge,KRC Genk
2512764,2014-2015,17,2014/11/30,14:30,RSC Anderlecht,2,2,Club Brugge,35,3,RSC Anderlecht,Club Brugge
2512765,2014-2015,17,2014/11/30,18:00,Standard Luik,0,2,KV Kortrijk,16,19,Standard Luik,KV Kortrijk
2512766,2014-2015,17,2014/11/30,20:00,Lierse SK,1,1,KSC Lokeren,30,282,Lierse SK,KSC Lokeren
2512767,2014-2015,18,2014/12/05,20:30,KVC Westerlo,1,2,Waasland-Beveren,2024,4068,KVC Westerlo,Waasland-Beveren
2512768,2014-2015,18,2014/12/06,18:00,Moeskroen,4,2,RSC Anderlecht,216,35,Moeskroen,RSC Anderlecht
2512769,2014-2015,18,2014/12/06,20:00,KV Oostende,2,1,Lierse SK,31,30,KV Oostende,Lierse SK
2512770,2014-2015,18,2014/12/06,20:00,KSC Lokeren,0,0,Cercle Brugge,282,12,KSC Lokeren,Cercle Brugge
2512771,2014-2015,18,2014/12/06,20:00,KV Kortrijk,3,0,KV Mechelen,19,25,KV Kortrijk,KV Mechelen
2512772,2014-2015,18,2014/12/07,14:30,Club Brugge,2,1,Zulte Waregem,3,5381,Club Brugge,SV Zulte Waregem
2512773,2014-2015,18,2014/12/07,18:00,R Charleroi SC,0,1,Standard Luik,22,16,R Charleroi SC,Standard Luik
2512774,2014-2015,18,2014/12/07,20:00,KAA Gent,0,0,KRC Genk,7,322,KAA Gent,KRC Genk
2512775,2014-2015,19,2014/12/12,20:30,KV Mechelen,0,0,KAA Gent,25,7,KV Mechelen,KAA Gent
2512776,2014-2015,19,2014/12/13,18:00,KRC Genk,3,0,KV Kortrijk,322,19,KRC Genk,KV Kortrijk
2512777,2014-2015,19,2014/12/13,20:00,Lierse SK,3,3,KVC Westerlo,30,2024,Lierse SK,KVC Westerlo
2512778,2014-2015,19,2014/12/13,20:00,Waasland-Beveren,1,3,R Charleroi SC,4068,22,Waasland-Beveren,R Charleroi SC
2512779,2014-2015,19,2014/12/13,20:00,Cercle Brugge,2,1,Moeskroen,12,216,Cercle Brugge,Moeskroen
2512780,2014-2015,19,2014/12/14,14:30,Standard Luik,1,3,Club Brugge,16,3,Standard Luik,Club Brugge
2512781,2014-2015,19,2014/12/14,18:00,RSC Anderlecht,3,0,KV Oostende,35,31,RSC Anderlecht,KV Oostende
2512782,2014-2015,19,2014/12/14,20:00,Zulte Waregem,1,0,KSC Lokeren,5381,282,SV Zulte Waregem,KSC Lokeren
2512783,2014-2015,20,2014/12/20,18:00,Waasland-Beveren,0,2,RSC Anderlecht,4068,35,Waasland-Beveren,RSC Anderlecht
2512784,2014-2015,20,2014/12/20,20:00,KV Oostende,2,0,Cercle Brugge,31,12,KV Oostende,Cercle Brugge
2512785,2014-2015,20,2014/12/20,20:00,R Charleroi SC,6,0,Lierse SK,22,30,R Charleroi SC,Lierse SK
2512786,2014-2015,20,2014/12/20,20:00,KVC Westerlo,1,1,KV Mechelen,2024,25,KVC Westerlo,KV Mechelen
2512787,2014-2015,20,2014/12/20,20:30,Moeskroen,0,1,Zulte Waregem,216,5381,Moeskroen,SV Zulte Waregem
2512788,2014-2015,20,2014/12/21,14:30,KAA Gent,1,2,Standard Luik,7,16,KAA Gent,Standard Luik
2512789,2014-2015,20,2014/12/21,18:00,Club Brugge,4,1,KRC Genk,3,322,Club Brugge,KRC Genk
2512790,2014-2015,20,2014/12/21,20:00,KSC Lokeren,1,2,KV Kortrijk,282,19,KSC Lokeren,KV Kortrijk
2512839,2014-2015,21,2014/12/26,14:30,Zulte Waregem,1,3,R Charleroi SC,5381,22,SV Zulte Waregem,R Charleroi SC
2512840,2014-2015,21,2014/12/26,14:30,KV Kortrijk,2,3,KAA Gent,19,7,KV Kortrijk,KAA Gent
2512841,2014-2015,21,2014/12/26,14:30,KV Mechelen,1,0,Moeskroen,25,216,KV Mechelen,Moeskroen
2512842,2014-2015,21,2014/12/26,18:00,Lierse SK,0,6,Club Brugge,30,3,Lierse SK,Club Brugge
2512843,2014-2015,21,2014/12/26,20:30,RSC Anderlecht,4,0,KVC Westerlo,35,2024,RSC Anderlecht,KVC Westerlo
2512845,2014-2015,21,2014/12/27,18:00,Standard Luik,2,0,KSC Lokeren,16,282,Standard Luik,KSC Lokeren
2512846,2014-2015,21,2014/12/27,20:00,Cercle Brugge,1,0,Waasland-Beveren,12,4068,Cercle Brugge,Waasland-Beveren
2512844,2014-2015,21,2015/02/03,20:30,KRC Genk,1,1,KV Oostende,322,31,KRC Genk,KV Oostende
2512847,2014-2015,22,2015/01/16,20:30,Club Brugge,1,1,KV Mechelen,3,25,Club Brugge,KV Mechelen
2512848,2014-2015,22,2015/01/17,18:00,Moeskroen,1,3,KAA Gent,216,7,Moeskroen,KAA Gent
2512849,2014-2015,22,2015/01/17,20:00,KV Oostende,1,7,KV Kortrijk,31,19,KV Oostende,KV Kortrijk
2512850,2014-2015,22,2015/01/17,20:00,R Charleroi SC,0,2,Cercle Brugge,22,12,R Charleroi SC,Cercle Brugge
2512851,2014-2015,22,2015/01/17,20:00,Waasland-Beveren,1,3,Zulte Waregem,4068,5381,Waasland-Beveren,SV Zulte Waregem
2512852,2014-2015,22,2015/01/18,14:30,RSC Anderlecht,3,0,Lierse SK,35,30,RSC Anderlecht,Lierse SK
2512853,2014-2015,22,2015/01/18,18:00,KVC Westerlo,1,1,Standard Luik,2024,16,KVC Westerlo,Standard Luik
2512854,2014-2015,22,2015/01/18,20:00,KSC Lokeren,1,1,KRC Genk,282,322,KSC Lokeren,KRC Genk
2530793,2014-2015,23,2015/01/23,20:30,KRC Genk,2,0,Moeskroen,322,216,KRC Genk,Moeskroen
2530794,2014-2015,23,2015/01/24,18:00,KV Kortrijk,0,0,R Charleroi SC,19,22,KV Kortrijk,R Charleroi SC
2532385,2014-2015,23,2015/01/24,20:00,Lierse SK,1,1,Waasland-Beveren,30,4068,Lierse SK,Waasland-Beveren
2530795,2014-2015,23,2015/01/24,20:00,KV Mechelen,0,1,KSC Lokeren,25,282,KV Mechelen,KSC Lokeren
2530797,2014-2015,23,2015/01/24,20:00,Zulte Waregem,1,3,KVC Westerlo,5381,2024,SV Zulte Waregem,KVC Westerlo
2530798,2014-2015,23,2015/01/25,14:30,Standard Luik,2,0,RSC Anderlecht,16,35,Standard Luik,RSC Anderlecht
2530799,2014-2015,23,2015/01/25,18:00,Cercle Brugge,0,3,Club Brugge,12,3,Cercle Brugge,Club Brugge
2530800,2014-2015,23,2015/01/25,20:30,KAA Gent,3,1,KV Oostende,7,31,KAA Gent,KV Oostende
2530801,2014-2015,24,2015/01/30,20:30,Club Brugge,2,0,KV Oostende,3,31,Club Brugge,KV Oostende
2530802,2014-2015,24,2015/01/31,18:00,R Charleroi SC,1,0,KRC Genk,22,322,R Charleroi SC,KRC Genk
2530803,2014-2015,24,2015/01/31,20:00,Waasland-Beveren,2,2,KV Mechelen,4068,25,Waasland-Beveren,KV Mechelen
2530804,2014-2015,24,2015/01/31,20:00,KVC Westerlo,1,0,Cercle Brugge,2024,12,KVC Westerlo,Cercle Brugge
2530805,2014-2015,24,2015/01/31,20:00,Moeskroen,0,3,KV Kortrijk,216,19,Moeskroen,KV Kortrijk
2530806,2014-2015,24,2015/02/01,14:30,KSC Lokeren,3,3,KAA Gent,282,7,KSC Lokeren,KAA Gent
2530807,2014-2015,24,2015/02/01,18:00,RSC Anderlecht,0,0,Zulte Waregem,35,5381,RSC Anderlecht,SV Zulte Waregem
2530808,2014-2015,24,2015/02/01,20:00,Lierse SK,2,3,Standard Luik,30,16,Lierse SK,Standard Luik
2532361,2014-2015,25,2015/02/06,20:30,Standard Luik,3,0,Moeskroen,16,216,Standard Luik,Moeskroen
2532362,2014-2015,25,2015/02/07,18:00,KV Mechelen,0,0,R Charleroi SC,25,22,KV Mechelen,R Charleroi SC
2532363,2014-2015,25,2015/02/07,20:00,KAA Gent,4,0,KVC Westerlo,7,2024,KAA Gent,KVC Westerlo
2532364,2014-2015,25,2015/02/07,20:00,KV Oostende,0,1,KSC Lokeren,31,282,KV Oostende,KSC Lokeren
2532365,2014-2015,25,2015/02/07,20:00,Zulte Waregem,2,3,Lierse SK,5381,30,SV Zulte Waregem,Lierse SK
2532366,2014-2015,25,2015/02/08,14:30,KV Kortrijk,2,0,Club Brugge,19,3,KV Kortrijk,Club Brugge
2532367,2014-2015,25,2015/02/08,18:00,Cercle Brugge,0,2,RSC Anderlecht,12,35,Cercle Brugge,RSC Anderlecht
2532368,2014-2015,25,2015/02/08,20:00,KRC Genk,1,0,Waasland-Beveren,322,4068,KRC Genk,Waasland-Beveren
2532369,2014-2015,26,2015/02/13,20:30,KVC Westerlo,1,2,KRC Genk,2024,322,KVC Westerlo,KRC Genk
2532370,2014-2015,26,2015/02/14,18:00,Zulte Waregem,1,1,Standard Luik,5381,16,SV Zulte Waregem,Standard Luik
2532371,2014-2015,26,2015/02/14,20:00,Moeskroen,0,1,KV Oostende,216,31,Moeskroen,KV Oostende
2532372,2014-2015,26,2015/02/14,20:00,Lierse SK,2,1,Cercle Brugge,30,12,Lierse SK,Cercle Brugge
2532373,2014-2015,26,2015/02/14,20:00,Waasland-Beveren,1,0,KV Kortrijk,4068,19,Waasland-Beveren,KV Kortrijk
2532374,2014-2015,26,2015/02/15,14:30,RSC Anderlecht,1,1,KV Mechelen,35,25,RSC Anderlecht,KV Mechelen
2532375,2014-2015,26,2015/02/15,18:00,Club Brugge,1,1,KSC Lokeren,3,282,Club Brugge,KSC Lokeren
2532376,2014-2015,26,2015/02/15,20:00,R Charleroi SC,0,0,KAA Gent,22,7,R Charleroi SC,KAA Gent
2532377,2014-2015,27,2015/02/20,20:30,Standard Luik,3,2,Waasland-Beveren,16,4068,Standard Luik,Waasland-Beveren
2532378,2014-2015,27,2015/02/21,18:00,KSC Lokeren,1,0,Moeskroen,282,216,KSC Lokeren,Moeskroen
2532379,2014-2015,27,2015/02/21,20:00,KV Oostende,1,3,R Charleroi SC,31,22,KV Oostende,R Charleroi SC
2532380,2014-2015,27,2015/02/21,20:00,KV Kortrijk,6,0,KVC Westerlo,19,2024,KV Kortrijk,KVC Westerlo
2532381,2014-2015,27,2015/02/21,20:00,Cercle Brugge,2,2,Zulte Waregem,12,5381,Cercle Brugge,SV Zulte Waregem
2532382,2014-2015,27,2015/02/22,14:30,KAA Gent,2,1,Club Brugge,7,3,KAA Gent,Club Brugge
2532383,2014-2015,27,2015/02/22,18:00,KRC Genk,0,1,RSC Anderlecht,322,35,KRC Genk,RSC Anderlecht
