Seizoen,Speeldag,Stand,Stamnummer,Roepnaam,AantalGespeeld,AantalGewonnen,AantalGelijk,AantalVerloren,DoelpuntenVoor,DoelpuntenTegen,Doelpuntensaldo,Links_Tweepuntensysteem,Rechts_Tweepuntensysteem,Driepuntensysteem
1960,22,6,90,Eendracht Aalst,22,9,6,7,40,49,-9,996,776,9996
1960,22,7,3,Club Brugge,22,7,9,6,34,31,3,779,669,7779
1960,22,8,553,Waterschei SV Thor,22,10,2,10,43,35,8,10102,10102,1010102
1960,22,9,7,KAA Gent,22,7,7,8,36,30,6,777,887,7777
1960,22,10,30,Lierse SK,22,8,5,9,28,37,-9,885,995,8885
1960,22,11,1,Royal Antwerp FC,22,7,6,9,36,35,1,776,996,7776
1960,22,12,246,Olympic Charleroi,22,5,10,7,19,29,-10,5510,7710,55510
1960,22,13,10,Union Saint-Gilloise,22,9,1,12,31,38,-7,991,12121,9991
1960,22,14,373,Sint-Truidense VV,22,7,5,10,19,29,-10,775,10105,7775
1960,22,15,3434,Patro Eisden,22,4,4,14,16,37,-21,444,14144,4444
1960,22,16,33,Verviétois,22,2,7,13,20,45,-25,227,13137,2227
1960,23,1,16,Standard Luik,23,13,7,3,45,22,23,13137,337,1313137
1960,23,2,35,RSC Anderlecht,23,12,7,4,46,23,23,12127,447,1212127
1960,23,3,4,RFC Luik,23,10,10,3,36,20,16,101010,3310,10101010
1960,23,4,2,Daring Club Brussel,23,11,6,6,38,30,8,11116,666,1111116
1960,23,5,13,Beerschot,23,11,4,8,40,32,8,11114,884,1111114
1960,23,6,3,Club Brugge,23,8,9,6,37,31,6,889,669,8889
1960,23,7,90,Eendracht Aalst,23,9,7,7,41,50,-9,997,777,9997
1960,23,8,553,Waterschei SV Thor,23,10,2,11,43,36,7,10102,11112,1010102
1960,23,9,7,KAA Gent,23,7,8,8,37,31,6,778,888,7778
1960,23,10,1,Royal Antwerp FC,23,8,6,9,37,35,2,886,996,8886
1960,23,11,373,Sint-Truidense VV,23,8,5,10,22,30,-8,885,10105,8885
1960,23,12,30,Lierse SK,23,8,5,10,29,40,-11,885,10105,8885
1960,23,13,246,Olympic Charleroi,23,5,10,8,19,32,-13,5510,8810,55510
1960,23,14,10,Union Saint-Gilloise,23,9,1,13,34,42,-8,991,13131,9991
1960,23,15,3434,Patro Eisden,23,4,4,15,17,40,-23,444,15154,4444
1960,23,16,33,Verviétois,23,2,7,14,20,47,-27,227,14147,2227
1960,24,1,16,Standard Luik,24,14,7,3,47,22,25,14147,337,1414147
1960,24,2,4,RFC Luik,24,11,10,3,38,20,18,111110,3310,11111110
1960,24,3,35,RSC Anderlecht,24,12,7,5,46,24,22,12127,557,1212127
1960,24,4,2,Daring Club Brussel,24,12,6,6,39,30,9,12126,666,1212126
1960,24,5,13,Beerschot,24,11,4,9,40,34,6,11114,994,1111114
1960,24,6,3,Club Brugge,24,8,9,7,37,35,2,889,779,8889
1960,24,7,90,Eendracht Aalst,24,9,7,8,42,53,-11,997,887,9997
1960,24,8,553,Waterschei SV Thor,24,10,3,11,44,37,7,10103,11113,1010103
1960,24,9,1,Royal Antwerp FC,24,8,7,9,39,37,2,887,997,8887
1960,24,10,373,Sint-Truidense VV,24,9,5,10,26,30,-4,995,10105,9995
1960,24,11,7,KAA Gent,24,7,8,9,37,33,4,778,998,7778
1960,24,12,30,Lierse SK,24,8,6,10,31,42,-11,886,10106,8886
1960,24,13,246,Olympic Charleroi,24,5,11,8,20,33,-13,5511,8811,55511
1960,24,14,10,Union Saint-Gilloise,24,9,1,14,34,44,-10,991,14141,9991
1960,24,15,3434,Patro Eisden,24,5,4,15,20,41,-21,554,15154,5554
1960,24,16,33,Verviétois,24,3,7,14,22,47,-25,337,14147,3337
1960,25,1,16,Standard Luik,25,14,8,3,48,23,25,14148,338,1414148
1960,25,2,4,RFC Luik,25,12,10,3,40,20,20,121210,3310,12121210
1960,25,3,35,RSC Anderlecht,25,13,7,5,47,24,23,13137,557,1313137
1960,25,4,2,Daring Club Brussel,25,12,6,7,40,32,8,12126,776,1212126
1960,25,5,13,Beerschot,25,11,4,10,40,35,5,11114,10104,1111114
1960,25,6,3,Club Brugge,25,8,10,7,38,36,2,8810,7710,88810
1960,25,7,90,Eendracht Aalst,25,9,8,8,44,55,-11,998,888,9998
1960,25,8,553,Waterschei SV Thor,25,11,3,11,46,38,8,11113,11113,1111113
1960,25,9,1,Royal Antwerp FC,25,9,7,9,41,37,4,997,997,9997
1960,25,10,373,Sint-Truidense VV,25,9,5,11,26,32,-6,995,11115,9995
1960,25,11,7,KAA Gent,25,7,8,10,38,35,3,778,10108,7778
1960,25,12,30,Lierse SK,25,8,6,11,31,44,-13,886,11116,8886
1960,25,13,246,Olympic Charleroi,25,5,12,8,22,35,-13,5512,8812,55512
1960,25,14,10,Union Saint-Gilloise,25,10,1,14,36,45,-9,10101,14141,1010101
1960,25,15,33,Verviétois,25,4,7,14,24,47,-23,447,14147,4447
1960,25,16,3434,Patro Eisden,25,5,4,16,20,43,-23,554,16164,5554
1960,26,1,16,Standard Luik,26,15,8,3,50,23,27,15158,338,1515158
1960,26,2,4,RFC Luik,26,13,10,3,43,20,23,131310,3310,13131310
1960,26,3,35,RSC Anderlecht,26,13,7,6,48,27,21,13137,667,1313137
1960,26,4,2,Daring Club Brussel,26,12,7,7,40,32,8,12127,777,1212127
1960,26,5,13,Beerschot,26,11,5,10,40,35,5,11115,10105,1111115
1960,26,6,90,Eendracht Aalst,26,9,9,8,44,55,-11,999,889,9999
1960,26,7,553,Waterschei SV Thor,26,11,4,11,46,38,8,11114,11114,1111114
1960,26,8,3,Club Brugge,26,8,10,8,40,42,-2,8810,8810,88810
1960,26,9,1,Royal Antwerp FC,26,9,7,10,41,39,2,997,10107,9997
1960,26,10,373,Sint-Truidense VV,26,10,5,11,27,32,-5,10105,11115,1010105
1960,26,11,7,KAA Gent,26,8,8,10,41,36,5,888,10108,8888
1960,26,12,30,Lierse SK,26,9,6,11,37,46,-9,996,11116,9996
1960,26,13,10,Union Saint-Gilloise,26,10,2,14,37,46,-9,10102,14142,1010102
1960,26,14,246,Olympic Charleroi,26,5,12,9,22,38,-16,5512,9912,55512
1960,26,15,3434,Patro Eisden,26,5,5,16,21,44,-23,555,16165,5555
1960,26,16,33,Verviétois,26,4,7,15,24,48,-24,447,15157,4447
1960,27,1,16,Standard Luik,27,16,8,3,56,23,33,16168,338,1616168
1960,27,2,4,RFC Luik,27,14,10,3,44,20,24,141410,3310,14141410
1960,27,3,35,RSC Anderlecht,27,14,7,6,51,27,24,14147,667,1414147
1960,27,4,2,Daring Club Brussel,27,12,7,8,40,35,5,12127,887,1212127
1960,27,5,13,Beerschot,27,12,5,10,43,37,6,12125,10105,1212125
1960,27,6,553,Waterschei SV Thor,27,12,4,11,47,38,9,12124,11114,1212124
1960,27,7,373,Sint-Truidense VV,27,11,5,11,30,32,-2,11115,11115,1111115
1960,27,8,90,Eendracht Aalst,27,9,9,9,44,56,-12,999,999,9999
1960,27,9,7,KAA Gent,27,9,8,10,45,37,8,998,10108,9998
1960,27,10,3,Club Brugge,27,8,10,9,41,46,-5,8810,9910,88810
1960,27,11,1,Royal Antwerp FC,27,9,7,11,41,41,0,997,11117,9997
1960,27,12,246,Olympic Charleroi,27,6,12,9,24,38,-14,6612,9912,66612
1960,27,13,30,Lierse SK,27,9,6,12,37,52,-15,996,12126,9996
1960,27,14,10,Union Saint-Gilloise,27,10,2,15,37,49,-12,10102,15152,1010102
1960,27,15,3434,Patro Eisden,27,5,5,17,23,47,-24,555,17175,5555
1960,27,16,33,Verviétois,27,4,7,16,24,49,-25,447,16167,4447
1960,28,1,16,Standard Luik,28,17,8,3,59,24,35,17178,338,1717178
1960,28,2,4,RFC Luik,28,14,11,3,45,21,24,141411,3311,14141411
1960,28,3,35,RSC Anderlecht,28,15,7,6,53,27,26,15157,667,1515157
1960,28,4,2,Daring Club Brussel,28,12,7,9,41,37,4,12127,997,1212127
1960,28,5,13,Beerschot,28,12,6,10,44,38,6,12126,10106,1212126
1960,28,6,553,Waterschei SV Thor,28,12,5,11,47,38,9,12125,11115,1212125
1960,28,7,373,Sint-Truidense VV,28,11,6,11,30,32,-2,11116,11116,1111116
1960,28,8,90,Eendracht Aalst,28,9,10,9,45,57,-12,9910,9910,99910
1960,28,9,3,Club Brugge,28,8,11,9,42,47,-5,8811,9911,88811
1960,28,10,7,KAA Gent,28,9,8,11,46,40,6,998,11118,9998
1960,28,11,1,Royal Antwerp FC,28,9,7,12,41,43,-2,997,12127,9997
1960,28,12,246,Olympic Charleroi,28,6,13,9,26,40,-14,6613,9913,66613
1960,28,13,30,Lierse SK,28,9,7,12,41,56,-15,997,12127,9997
1960,28,14,10,Union Saint-Gilloise,28,10,3,15,41,53,-12,10103,15153,1010103
1960,28,15,33,Verviétois,28,5,7,16,26,50,-24,557,16167,5557
1960,28,16,3434,Patro Eisden,28,5,6,17,25,49,-24,556,17176,5556
1960,29,1,16,Standard Luik,29,17,9,3,60,25,35,17179,339,1717179
1960,29,2,4,RFC Luik,29,15,11,3,48,22,26,151511,3311,15151511
1960,29,3,35,RSC Anderlecht,29,15,7,7,53,28,25,15157,777,1515157
1960,29,4,2,Daring Club Brussel,29,13,7,9,42,37,5,13137,997,1313137
1960,29,5,13,Beerschot,29,13,6,10,47,38,9,13136,10106,1313136
1960,29,6,553,Waterschei SV Thor,29,12,6,11,48,39,9,12126,11116,1212126
1960,29,7,373,Sint-Truidense VV,29,12,6,11,32,33,-1,12126,11116,1212126
1960,29,8,90,Eendracht Aalst,29,9,10,10,46,60,-14,9910,101010,99910
1960,29,9,1,Royal Antwerp FC,29,10,7,12,43,44,-1,10107,12127,1010107
1960,29,10,3,Club Brugge,29,8,11,10,42,48,-6,8811,101011,88811
1960,29,11,7,KAA Gent,29,9,8,12,47,42,5,998,12128,9998
1960,29,12,30,Lierse SK,29,9,8,12,42,57,-15,998,12128,9998
1960,29,13,246,Olympic Charleroi,29,6,13,10,27,42,-15,6613,101013,66613
1960,29,14,10,Union Saint-Gilloise,29,10,3,16,41,56,-15,10103,16163,1010103
1960,29,15,3434,Patro Eisden,29,6,6,17,26,49,-23,666,17176,6666
1960,29,16,33,Verviétois,29,5,8,16,27,51,-24,558,16168,5558
1960,30,1,16,Standard Luik,30,18,9,3,67,25,42,18189,339,1818189
1960,30,2,4,RFC Luik,30,15,11,4,50,25,25,151511,4411,15151511
1960,30,3,35,RSC Anderlecht,30,15,7,8,55,31,24,15157,887,1515157
1960,30,4,13,Beerschot,30,13,7,10,47,38,9,13137,10107,1313137
1960,30,5,2,Daring Club Brussel,30,13,7,10,42,44,-2,13137,10107,1313137
1960,30,6,553,Waterschei SV Thor,30,13,6,11,49,39,10,13136,11116,1313136
1960,30,7,373,Sint-Truidense VV,30,12,7,11,32,33,-1,12127,11117,1212127
1960,30,8,1,Royal Antwerp FC,30,11,7,12,46,46,0,11117,12127,1111117
1960,30,9,3,Club Brugge,30,9,11,10,45,50,-5,9911,101011,99911
1960,30,10,7,KAA Gent,30,10,8,12,52,42,10,10108,12128,1010108
1960,30,11,30,Lierse SK,30,10,8,12,45,58,-13,10108,12128,1010108
1960,30,12,90,Eendracht Aalst,30,9,10,11,47,63,-16,9910,111110,99910
1960,30,13,246,Olympic Charleroi,30,6,14,10,27,42,-15,6614,101014,66614
1960,30,14,10,Union Saint-Gilloise,30,10,3,17,41,57,-16,10103,17173,1010103
1960,30,15,33,Verviétois,30,5,9,16,27,51,-24,559,16169,5559
1960,30,16,3434,Patro Eisden,30,6,6,18,26,54,-28,666,18186,6666
1961,1,1,35,RSC Anderlecht,1,1,0,0,6,1,5,110,000,1110
1961,1,2,373,Sint-Truidense VV,1,1,0,0,3,0,3,110,000,1110
1961,1,3,12,Cercle Brugge,1,1,0,0,3,1,2,110,000,1110
1961,1,3,1,Royal Antwerp FC,1,1,0,0,3,1,2,110,000,1110
1961,1,5,90,Eendracht Aalst,1,1,0,0,3,2,1,110,000,1110
1961,1,6,3,Club Brugge,1,1,0,0,2,1,1,110,000,1110
1961,1,7,7,KAA Gent,1,0,1,0,2,2,0,001,001,0001
1961,1,7,2,Daring Club Brussel,1,0,1,0,2,2,0,001,001,0001
1961,1,9,13,Beerschot,1,0,1,0,1,1,0,001,001,0001
1961,1,9,16,Standard Luik,1,0,1,0,1,1,0,001,001,0001
1961,1,11,30,Lierse SK,1,0,0,1,2,3,-1,000,110,0000
1961,1,12,10,Union Saint-Gilloise,1,0,0,1,1,2,-1,000,110,0000
1961,1,13,4,RFC Luik,1,0,0,1,1,3,-2,000,110,0000
1961,1,13,41,KFC Diest,1,0,0,1,1,3,-2,000,110,0000
1961,1,15,246,Olympic Charleroi,1,0,0,1,0,3,-3,000,110,0000
1961,1,16,553,Waterschei SV Thor,1,0,0,1,1,6,-5,000,110,0000
1961,2,1,35,RSC Anderlecht,2,2,0,0,9,1,8,220,000,2220
1961,2,2,1,Royal Antwerp FC,2,2,0,0,7,2,5,220,000,2220
1961,2,3,90,Eendracht Aalst,2,2,0,0,6,4,2,220,000,2220
1961,2,4,3,Club Brugge,2,2,0,0,5,3,2,220,000,2220
1961,2,5,7,KAA Gent,2,1,1,0,5,3,2,111,001,1111
1961,2,6,373,Sint-Truidense VV,2,1,0,1,5,3,2,110,110,1110
1961,2,7,4,RFC Luik,2,1,0,1,4,3,1,110,110,1110
1961,2,8,13,Beerschot,2,0,2,0,3,3,0,002,002,0002
1961,2,9,12,Cercle Brugge,2,1,0,1,3,4,-1,110,110,1110
1961,2,10,246,Olympic Charleroi,2,1,0,1,1,3,-2,110,110,1110
1961,2,11,30,Lierse SK,2,0,1,1,4,5,-1,001,111,0001
1961,2,12,16,Standard Luik,2,0,1,1,3,4,-1,001,111,0001
1961,2,13,2,Daring Club Brussel,2,0,1,1,3,6,-3,001,111,0001
1961,2,14,10,Union Saint-Gilloise,2,0,0,2,1,3,-2,000,220,0000
1961,2,15,41,KFC Diest,2,0,0,2,1,6,-5,000,220,0000
1961,2,16,553,Waterschei SV Thor,2,0,0,2,2,9,-7,000,220,0000
1961,3,1,35,RSC Anderlecht,3,3,0,0,13,2,11,330,000,3330
1961,3,2,3,Club Brugge,3,3,0,0,6,3,3,330,000,3330
1961,3,3,7,KAA Gent,3,2,1,0,6,3,3,221,001,2221
1961,3,4,246,Olympic Charleroi,3,2,0,1,8,5,3,220,110,2220
1961,3,5,1,Royal Antwerp FC,3,2,0,1,8,6,2,220,110,2220
1961,3,6,90,Eendracht Aalst,3,2,0,1,6,5,1,220,110,2220
1961,3,7,13,Beerschot,3,1,2,0,5,4,1,112,002,1112
1961,3,8,4,RFC Luik,3,1,1,1,4,3,1,111,111,1111
1961,3,9,373,Sint-Truidense VV,3,1,0,2,6,5,1,110,220,1110
1961,3,10,16,Standard Luik,3,0,2,1,4,5,-1,002,112,0002
1961,3,11,2,Daring Club Brussel,3,0,2,1,4,7,-3,002,112,0002
1961,3,12,553,Waterschei SV Thor,3,1,0,2,6,11,-5,110,220,1110
1961,3,13,12,Cercle Brugge,3,1,0,2,5,11,-6,110,220,1110
1961,3,14,10,Union Saint-Gilloise,3,0,1,2,1,3,-2,001,221,0001
1961,3,15,30,Lierse SK,3,0,1,2,6,9,-3,001,221,0001
1961,3,16,41,KFC Diest,3,0,0,3,1,7,-6,000,330,0000
1961,4,1,35,RSC Anderlecht,4,4,0,0,15,2,13,440,000,4440
1961,4,2,7,KAA Gent,4,3,1,0,9,4,5,331,001,3331
1961,4,3,90,Eendracht Aalst,4,3,0,1,8,5,3,330,110,3330
1961,4,4,13,Beerschot,4,2,2,0,7,4,3,222,002,2222
1961,4,5,3,Club Brugge,4,3,0,1,6,5,1,330,110,3330
1961,4,6,1,Royal Antwerp FC,4,2,1,1,9,7,2,221,111,2221
1961,4,7,4,RFC Luik,4,2,1,1,5,3,2,221,111,2221
1961,4,8,246,Olympic Charleroi,4,2,0,2,8,7,1,220,220,2220
1961,4,9,16,Standard Luik,4,1,2,1,5,5,0,112,112,1112
1961,4,10,373,Sint-Truidense VV,4,1,1,2,7,6,1,111,221,1111
1961,4,11,2,Daring Club Brussel,4,0,3,1,5,8,-3,003,113,0003
1961,4,12,553,Waterschei SV Thor,4,1,1,2,7,12,-5,111,221,1111
1961,4,13,12,Cercle Brugge,4,1,0,3,6,14,-8,110,330,1110
1961,4,14,30,Lierse SK,4,0,1,3,6,10,-4,001,331,0001
1961,4,15,10,Union Saint-Gilloise,4,0,1,3,1,5,-4,001,331,0001
1961,4,16,41,KFC Diest,4,0,0,4,1,8,-7,000,440,0000
1961,5,1,35,RSC Anderlecht,5,5,0,0,17,3,14,550,000,5550
1961,5,2,7,KAA Gent,5,4,1,0,11,5,6,441,001,4441
1961,5,3,90,Eendracht Aalst,5,4,0,1,10,5,5,440,110,4440
1961,5,4,13,Beerschot,5,3,2,0,8,4,4,332,002,3332
1961,5,5,3,Club Brugge,5,3,1,1,7,6,1,331,111,3331
1961,5,6,16,Standard Luik,5,2,2,1,7,6,1,222,112,2222
1961,5,7,1,Royal Antwerp FC,5,2,1,2,9,8,1,221,221,2221
1961,5,8,4,RFC Luik,5,2,1,2,6,5,1,221,221,2221
1961,5,9,246,Olympic Charleroi,5,2,0,3,9,9,0,220,330,2220
1961,5,10,2,Daring Club Brussel,5,0,4,1,6,9,-3,004,114,0004
1961,5,11,12,Cercle Brugge,5,2,0,3,11,17,-6,220,330,2220
1961,5,12,373,Sint-Truidense VV,5,1,1,3,8,8,0,111,331,1111
1961,5,13,10,Union Saint-Gilloise,5,1,1,3,2,5,-3,111,331,1111
1961,5,14,553,Waterschei SV Thor,5,1,1,3,7,14,-7,111,331,1111
1961,5,15,30,Lierse SK,5,0,1,4,9,15,-6,001,441,0001
1961,5,16,41,KFC Diest,5,0,0,5,1,9,-8,000,550,0000
1961,6,1,35,RSC Anderlecht,6,5,1,0,18,4,14,551,001,5551
1961,6,2,90,Eendracht Aalst,6,4,1,1,11,6,5,441,111,4441
1961,6,3,13,Beerschot,6,3,3,0,9,5,4,333,003,3333
1961,6,4,3,Club Brugge,6,4,1,1,9,6,3,441,111,4441
1961,6,5,7,KAA Gent,6,4,1,1,13,11,2,441,111,4441
1961,6,6,16,Standard Luik,6,3,2,1,9,7,2,332,112,3332
1961,6,7,1,Royal Antwerp FC,6,3,1,2,15,10,5,331,221,3331
1961,6,8,246,Olympic Charleroi,6,3,0,3,12,10,2,330,330,3330
1961,6,9,4,RFC Luik,6,2,1,3,7,7,0,221,331,2221
1961,6,10,373,Sint-Truidense VV,6,1,2,3,10,10,0,112,332,1112
1961,6,11,10,Union Saint-Gilloise,6,1,2,3,3,6,-3,112,332,1112
1961,6,12,2,Daring Club Brussel,6,0,4,2,7,12,-5,004,224,0004
1961,6,13,553,Waterschei SV Thor,6,1,2,3,8,15,-7,112,332,1112
1961,6,14,12,Cercle Brugge,6,2,0,4,11,19,-8,220,440,2220
1961,6,15,30,Lierse SK,6,0,2,4,10,16,-6,002,442,0002
1961,6,16,41,KFC Diest,6,0,1,5,3,11,-8,001,551,0001
1961,7,1,35,RSC Anderlecht,7,6,1,0,20,4,16,661,001,6661
1961,7,2,16,Standard Luik,7,4,2,1,16,8,8,442,112,4442
1961,7,3,7,KAA Gent,7,4,2,1,13,11,2,442,112,4442
1961,7,4,1,Royal Antwerp FC,7,4,1,2,18,11,7,441,221,4441
1961,7,5,90,Eendracht Aalst,7,4,1,2,12,8,4,441,221,4441
1961,7,6,13,Beerschot,7,3,3,1,10,7,3,333,113,3333
1961,7,7,3,Club Brugge,7,4,1,2,10,10,0,441,221,4441
1961,7,8,246,Olympic Charleroi,7,3,1,3,12,10,2,331,331,3331
1961,7,9,4,RFC Luik,7,3,1,3,9,8,1,331,331,3331
1961,7,10,373,Sint-Truidense VV,7,2,2,3,14,11,3,222,332,2222
1961,7,11,30,Lierse SK,7,1,2,4,14,17,-3,112,442,1112
1961,7,12,10,Union Saint-Gilloise,7,1,2,4,4,9,-5,112,442,1112
1961,7,13,2,Daring Club Brussel,7,0,4,3,7,14,-7,004,334,0004
1961,7,14,553,Waterschei SV Thor,7,1,2,4,9,19,-10,112,442,1112
1961,7,15,12,Cercle Brugge,7,2,0,5,12,26,-14,220,550,2220
1961,7,16,41,KFC Diest,7,1,1,5,5,12,-7,111,551,1111
1961,8,1,35,RSC Anderlecht,8,6,2,0,21,5,16,662,002,6662
1961,8,2,7,KAA Gent,8,4,3,1,13,11,2,443,113,4443
1961,8,3,16,Standard Luik,8,4,2,2,16,10,6,442,222,4442
1961,8,4,13,Beerschot,8,3,4,1,10,7,3,334,114,3334
1961,8,5,3,Club Brugge,8,4,2,2,10,10,0,442,222,4442
1961,8,6,246,Olympic Charleroi,8,4,1,3,15,10,5,441,331,4441
1961,8,7,1,Royal Antwerp FC,8,4,1,3,18,14,4,441,331,4441
1961,8,8,90,Eendracht Aalst,8,4,1,3,13,10,3,441,331,4441
1961,8,9,4,RFC Luik,8,4,1,3,11,9,2,441,331,4441
1961,8,10,373,Sint-Truidense VV,8,3,2,3,17,12,5,332,332,3332
1961,8,11,553,Waterschei SV Thor,8,2,2,4,11,19,-8,222,442,2222
1961,8,12,41,KFC Diest,8,2,1,5,8,13,-5,221,551,2221
1961,8,13,10,Union Saint-Gilloise,8,1,3,4,5,10,-5,113,443,1113
1961,8,14,12,Cercle Brugge,8,2,1,5,12,26,-14,221,551,2221
1961,8,15,30,Lierse SK,8,1,2,5,15,20,-5,112,552,1112
1961,8,16,2,Daring Club Brussel,8,0,4,4,8,17,-9,004,444,0004
1961,9,1,35,RSC Anderlecht,9,7,2,0,26,6,20,772,002,7772
1961,9,2,16,Standard Luik,9,5,2,2,20,11,9,552,222,5552
1961,9,3,13,Beerschot,9,4,4,1,12,8,4,444,114,4444
1961,9,4,3,Club Brugge,9,5,2,2,12,11,1,552,222,5552
1961,9,5,7,KAA Gent,9,4,3,2,14,16,-2,443,223,4443
1961,9,6,246,Olympic Charleroi,9,4,2,3,15,10,5,442,332,4442
1961,9,7,4,RFC Luik,9,4,2,3,11,9,2,442,332,4442
1961,9,8,1,Royal Antwerp FC,9,4,1,4,19,17,2,441,441,4441
1961,9,9,90,Eendracht Aalst,9,4,1,4,13,13,0,441,441,4441
1961,9,10,373,Sint-Truidense VV,9,3,2,4,18,14,4,332,442,3332
1961,9,11,41,KFC Diest,9,3,1,5,13,16,-3,331,551,3331
1961,9,12,12,Cercle Brugge,9,3,1,5,15,27,-12,331,551,3331
1961,9,13,2,Daring Club Brussel,9,1,4,4,11,17,-6,114,444,1114
1961,9,14,553,Waterschei SV Thor,9,2,2,5,14,24,-10,222,552,2222
1961,9,15,10,Union Saint-Gilloise,9,1,3,5,6,12,-6,113,553,1113
1961,9,16,30,Lierse SK,9,1,2,6,16,24,-8,112,662,1112
1961,10,1,35,RSC Anderlecht,10,8,2,0,28,7,21,882,002,8882
1961,10,2,16,Standard Luik,10,6,2,2,25,11,14,662,222,6662
1961,10,3,3,Club Brugge,10,6,2,2,15,11,4,662,222,6662
1961,10,4,13,Beerschot,10,4,5,1,13,9,4,445,115,4445
1961,10,5,4,RFC Luik,10,5,2,3,15,9,6,552,332,5552
1961,10,6,7,KAA Gent,10,4,3,3,14,20,-6,443,333,4443
1961,10,7,1,Royal Antwerp FC,10,4,2,4,20,18,2,442,442,4442
1961,10,8,246,Olympic Charleroi,10,4,2,4,15,13,2,442,442,4442
1961,10,9,373,Sint-Truidense VV,10,3,3,4,19,15,4,333,443,3333
1961,10,10,41,KFC Diest,10,4,1,5,15,17,-2,441,551,4441
1961,10,11,90,Eendracht Aalst,10,4,1,5,13,18,-5,441,551,4441
1961,10,12,2,Daring Club Brussel,10,2,4,4,14,19,-5,224,444,2224
1961,10,13,553,Waterschei SV Thor,10,2,3,5,15,25,-10,223,553,2223
1961,10,14,12,Cercle Brugge,10,3,1,6,16,29,-13,331,661,3331
1961,10,15,10,Union Saint-Gilloise,10,1,3,6,8,15,-7,113,663,1113
1961,10,16,30,Lierse SK,10,1,2,7,17,26,-9,112,772,1112
1961,11,1,35,RSC Anderlecht,11,8,2,1,29,9,20,882,112,8882
1961,11,2,16,Standard Luik,11,7,2,2,27,12,15,772,222,7772
1961,11,3,13,Beerschot,11,5,5,1,14,9,5,555,115,5555
1961,11,4,4,RFC Luik,11,6,2,3,17,10,7,662,332,6662
1961,11,5,3,Club Brugge,11,6,2,3,15,12,3,662,332,6662
1961,11,6,7,KAA Gent,11,5,3,3,17,21,-4,553,333,5553
1961,11,7,1,Royal Antwerp FC,11,4,3,4,21,19,2,443,443,4443
1961,11,8,246,Olympic Charleroi,11,4,3,4,15,13,2,443,443,4443
1961,11,9,41,KFC Diest,11,4,2,5,16,18,-2,442,552,4442
1961,11,10,90,Eendracht Aalst,11,4,2,5,13,18,-5,442,552,4442
1961,11,11,373,Sint-Truidense VV,11,3,3,5,20,18,2,333,553,3333
1961,11,12,12,Cercle Brugge,11,4,1,6,21,30,-9,441,661,4441
1961,11,13,2,Daring Club Brussel,11,2,4,5,15,21,-6,224,554,2224
1961,11,14,10,Union Saint-Gilloise,11,2,3,6,11,16,-5,223,663,2223
1961,11,15,553,Waterschei SV Thor,11,2,3,6,16,30,-14,223,663,2223
1961,11,16,30,Lierse SK,11,1,2,8,18,29,-11,112,882,1112
1961,12,1,35,RSC Anderlecht,12,9,2,1,32,10,22,992,112,9992
1961,12,2,16,Standard Luik,12,8,2,2,29,12,17,882,222,8882
1961,12,3,3,Club Brugge,12,7,2,3,18,12,6,772,332,7772
1961,12,4,13,Beerschot,12,5,6,1,16,11,5,556,116,5556
1961,12,5,7,KAA Gent,12,6,3,3,18,21,-3,663,333,6663
1961,12,6,4,RFC Luik,12,6,2,4,17,12,5,662,442,6662
1961,12,7,246,Olympic Charleroi,12,4,3,5,16,16,0,443,553,4443
1961,12,8,1,Royal Antwerp FC,12,4,3,5,22,24,-2,443,553,4443
1961,12,9,373,Sint-Truidense VV,12,3,4,5,20,18,2,334,554,3334
1961,12,10,41,KFC Diest,12,4,2,6,16,21,-5,442,662,4442
1961,12,11,90,Eendracht Aalst,12,4,2,6,13,19,-6,442,662,4442
1961,12,12,12,Cercle Brugge,12,4,2,6,21,30,-9,442,662,4442
1961,12,13,2,Daring Club Brussel,12,2,5,5,17,23,-6,225,555,2225
1961,12,14,553,Waterschei SV Thor,12,3,3,6,18,30,-12,333,663,3333
1961,12,15,10,Union Saint-Gilloise,12,2,3,7,11,18,-7,223,773,2223
1961,12,16,30,Lierse SK,12,2,2,8,23,30,-7,222,882,2222
1961,13,1,35,RSC Anderlecht,13,10,2,1,34,10,24,10102,112,1010102
1961,13,2,16,Standard Luik,13,9,2,2,31,12,19,992,222,9992
1961,13,3,3,Club Brugge,13,7,3,3,19,13,6,773,333,7773
1961,13,4,7,KAA Gent,13,7,3,3,21,21,0,773,333,7773
1961,13,5,13,Beerschot,13,5,6,2,16,14,2,556,226,5556
1961,13,6,4,RFC Luik,13,6,2,5,17,13,4,662,552,6662
1961,13,7,246,Olympic Charleroi,13,4,4,5,17,17,0,444,554,4444
1961,13,8,1,Royal Antwerp FC,13,4,4,5,23,25,-2,444,554,4444
1961,13,9,41,KFC Diest,13,5,2,6,17,21,-4,552,662,5552
1961,13,10,2,Daring Club Brussel,13,3,5,5,19,24,-5,335,555,3335
1961,13,11,373,Sint-Truidense VV,13,3,4,6,20,20,0,334,664,3334
1961,13,12,90,Eendracht Aalst,13,4,2,7,13,21,-8,442,772,4442
1961,13,13,12,Cercle Brugge,13,4,2,7,22,34,-12,442,772,4442
1961,13,14,553,Waterschei SV Thor,13,3,4,6,19,31,-12,334,664,3334
1961,13,15,10,Union Saint-Gilloise,13,3,3,7,15,19,-4,333,773,3333
