Match_ID,Date,Time,Home_Team,Away_Team,Current_Score,Goal_Time,Scorer
3568165,"vrijdag,vr2 okt. 1992",20:00 uur,(13.)RWD Molenbeek,RCSC(4.),0:1,23',Nebojsa Malbasa
3568165,"vrijdag,vr2 okt. 1992",20:00 uur,(13.)RWD Molenbeek,RCSC(4.),1:1,,
3568166,"zaterdag,za3 okt. 1992",20:00 uur,(15.)RC Luik,SL(2.),0:1,4',Patrick Vervoort
3568166,"zaterdag,za3 okt. 1992",20:00 uur,(15.)RC Luik,SL(2.),0:2,37',André Cruz
3568166,"zaterdag,za3 okt. 1992",20:00 uur,(15.)RC Luik,SL(2.),1:2,,
3568166,"zaterdag,za3 okt. 1992",20:00 uur,(15.)RC Luik,SL(2.),1:3,68',Frans van Rooij
3568166,"zaterdag,za3 okt. 1992",20:00 uur,(15.)RC Luik,SL(2.),2:3,,
3568167,"zaterdag,za3 okt. 1992",20:00 uur,(7.)KSK Beveren,GE(11.),,0',Mike Verstraeten
3568167,"zaterdag,za3 okt. 1992",20:00 uur,(7.)KSK Beveren,GE(11.),1:0,,
3568167,"zaterdag,za3 okt. 1992",20:00 uur,(7.)KSK Beveren,GE(11.),2:0,,
3568168,"zaterdag,za3 okt. 1992",20:00 uur,(9.)KV Mechelen,Boom F(14.),1:0,,
3568168,"zaterdag,za3 okt. 1992",20:00 uur,(9.)KV Mechelen,Boom F(14.),,46',Spencer Smolders
3568169,"zaterdag,za3 okt. 1992",20:00 uur,(6.)Antwerp FC,KFC Lo(17.),1:0,,
3568169,"zaterdag,za3 okt. 1992",20:00 uur,(6.)Antwerp FC,KFC Lo(17.),2:0,,
3568171,"zondag,zo4 okt. 1992",15:00 uur,(18.)Cercle Brugge,Lierse(8.),1:0,,
3568171,"zondag,zo4 okt. 1992",15:00 uur,(18.)Cercle Brugge,Lierse(8.),2:0,,
3568171,"zondag,zo4 okt. 1992",15:00 uur,(18.)Cercle Brugge,Lierse(8.),3:0,,
3568171,"zondag,zo4 okt. 1992",15:00 uur,(18.)Cercle Brugge,Lierse(8.),3:1,69',Karel Snoeckx
3568171,"zondag,zo4 okt. 1992",15:00 uur,(18.)Cercle Brugge,Lierse(8.),4:1,,
3568171,"zondag,zo4 okt. 1992",15:00 uur,(18.)Cercle Brugge,Lierse(8.),5:1,,
3568172,"zondag,zo4 okt. 1992",15:00 uur,(10.)KSV Waregem,Gent(5.),1:0,,
3568172,"zondag,zo4 okt. 1992",15:00 uur,(10.)KSV Waregem,Gent(5.),2:0,,
3568172,"zondag,zo4 okt. 1992",15:00 uur,(10.)KSV Waregem,Gent(5.),3:0,,
3568172,"zondag,zo4 okt. 1992",15:00 uur,(10.)KSV Waregem,Gent(5.),4:0,,
3568172,"zondag,zo4 okt. 1992",15:00 uur,(10.)KSV Waregem,Gent(5.),5:0,,
3568172,"zondag,zo4 okt. 1992",15:00 uur,(10.)KSV Waregem,Gent(5.),5:1,75',Dirk Medved
3568173,"zondag,zo4 okt. 1992",15:00 uur,(16.)KSC Lokeren,FCB(3.),0:1,2',Lorenzo Staelens
3568170,"woensdag,wo28 apr. 1993",18:00 uur,(12.)KRC Genk,RSCA(1.),0:1,3',Danny Boffin
3568175,"vrijdag,vr16 okt. 1992",20:00 uur,(14.)Boom FC,RCL(15.),0:1,52',Victor Ikpeba
3568175,"vrijdag,vr16 okt. 1992",20:00 uur,(14.)Boom FC,RCL(15.),0:2,57',Graham Arnold
3568175,"vrijdag,vr16 okt. 1992",20:00 uur,(14.)Boom FC,RCL(15.),1:2,,
3568175,"vrijdag,vr16 okt. 1992",20:00 uur,(14.)Boom FC,RCL(15.),2:2,,
3568175,"vrijdag,vr16 okt. 1992",20:00 uur,(14.)Boom FC,RCL(15.),3:2,,
3568175,"vrijdag,vr16 okt. 1992",20:00 uur,(14.)Boom FC,RCL(15.),4:2,,
3568176,"zaterdag,za17 okt. 1992",20:00 uur,(2.)Standard Luik,BEV(6.),1:0,,
3568176,"zaterdag,za17 okt. 1992",20:00 uur,(2.)Standard Luik,BEV(6.),2:0,,
3568176,"zaterdag,za17 okt. 1992",20:00 uur,(2.)Standard Luik,BEV(6.),2:1,88',Yves Essende-Liombi
3568176,"zaterdag,za17 okt. 1992",20:00 uur,(2.)Standard Luik,BEV(6.),3:1,,
3568177,"zaterdag,za17 okt. 1992",20:00 uur,(4.)R Charleroi SC,LOK(16.),1:0,,
3568177,"zaterdag,za17 okt. 1992",20:00 uur,(4.)R Charleroi SC,LOK(16.),2:0,,
3568177,"zaterdag,za17 okt. 1992",20:00 uur,(4.)R Charleroi SC,LOK(16.),2:1,62',Johan Schoofs
3568178,"zaterdag,za17 okt. 1992",20:00 uur,(1.)RSC Anderlecht,RAFC(5.),1:0,,
3568178,"zaterdag,za17 okt. 1992",20:00 uur,(1.)RSC Anderlecht,RAFC(5.),,,
3568178,"zaterdag,za17 okt. 1992",20:00 uur,(1.)RSC Anderlecht,RAFC(5.),2:0,,
3568179,"zaterdag,za17 okt. 1992",20:00 uur,(9.)KAA Gent,Genk(13.),1:0,,
3568180,"zaterdag,za17 okt. 1992",20:00 uur,(10.)Lierse SK,KSVWar(8.),1:0,,
3568180,"zaterdag,za17 okt. 1992",20:00 uur,(10.)Lierse SK,KSVWar(8.),1:1,29',Jean-Marie Abeels
3568180,"zaterdag,za17 okt. 1992",20:00 uur,(10.)Lierse SK,KSVWar(8.),1:2,42',Jean-Marie Abeels
3568180,"zaterdag,za17 okt. 1992",20:00 uur,(10.)Lierse SK,KSVWar(8.),2:2,,
3568180,"zaterdag,za17 okt. 1992",20:00 uur,(10.)Lierse SK,KSVWar(8.),3:2,,
3568181,"zaterdag,za17 okt. 1992",20:00 uur,(3.)Club Brugge,KVM(7.),1:0,,
3568181,"zaterdag,za17 okt. 1992",20:00 uur,(3.)Club Brugge,KVM(7.),2:0,,
3568182,"zondag,zo18 okt. 1992",15:00 uur,(18.)Lommel SK,RWDM(11.),0:1,15',Rubenilson
3568182,"zondag,zo18 okt. 1992",15:00 uur,(18.)Lommel SK,RWDM(11.),0:2,38',Edwin van Ankeren
3568182,"zondag,zo18 okt. 1992",15:00 uur,(18.)Lommel SK,RWDM(11.),0:3,69',Rubenilson
3568182,"zondag,zo18 okt. 1992",15:00 uur,(18.)Lommel SK,RWDM(11.),0:4,75',Edwin van Ankeren
3568182,"zondag,zo18 okt. 1992",15:00 uur,(18.)Lommel SK,RWDM(11.),1:4,,
3568182,"zondag,zo18 okt. 1992",15:00 uur,(18.)Lommel SK,RWDM(11.),2:4,,
3568183,"zondag,zo18 okt. 1992",15:00 uur,(12.)Germinal Ekeren,Cercle(17.),0:1,17',Josip Weber
3568183,"zondag,zo18 okt. 1992",15:00 uur,(12.)Germinal Ekeren,Cercle(17.),1:1,,
3568183,"zondag,zo18 okt. 1992",15:00 uur,(12.)Germinal Ekeren,Cercle(17.),1:2,41',Josip Weber
3568183,"zondag,zo18 okt. 1992",15:00 uur,(12.)Germinal Ekeren,Cercle(17.),2:2,,
3568183,"zondag,zo18 okt. 1992",15:00 uur,(12.)Germinal Ekeren,Cercle(17.),2:3,60',William Osei-Berkoe
3568183,"zondag,zo18 okt. 1992",15:00 uur,(12.)Germinal Ekeren,Cercle(17.),2:4,73',Josip Weber
3568183,"zondag,zo18 okt. 1992",15:00 uur,(12.)Germinal Ekeren,Cercle(17.),2:5,75',William Osei-Berkoe
3568183,"zondag,zo18 okt. 1992",15:00 uur,(12.)Germinal Ekeren,Cercle(17.),2:6,89',Josip Weber
3568184,"zaterdag,za24 okt. 1992",20:00 uur,(16.)RC Luik,FCB(3.),1:0,,
3568185,"zaterdag,za24 okt. 1992",20:00 uur,(7.)KSK Beveren,Boom F(12.),1:0,,
3568185,"zaterdag,za24 okt. 1992",20:00 uur,(7.)KSK Beveren,Boom F(12.),1:1,54',Stalin Rivas
3568185,"zaterdag,za24 okt. 1992",20:00 uur,(7.)KSK Beveren,Boom F(12.),2:1,,
3568185,"zaterdag,za24 okt. 1992",20:00 uur,(7.)KSK Beveren,Boom F(12.),3:1,,
3568186,"zaterdag,za24 okt. 1992",20:00 uur,(14.)KRC Genk,Lierse(8.),1:0,,
3568186,"zaterdag,za24 okt. 1992",20:00 uur,(14.)KRC Genk,Lierse(8.),2:0,,
3568187,"zaterdag,za24 okt. 1992",20:00 uur,(1.)RSC Anderlecht,Gent(5.),1:0,,
3568188,"zaterdag,za24 okt. 1992",20:00 uur,(9.)KV Mechelen,RCSC(4.),1:0,,
3568188,"zaterdag,za24 okt. 1992",20:00 uur,(9.)KV Mechelen,RCSC(4.),2:0,,
3568188,"zaterdag,za24 okt. 1992",20:00 uur,(9.)KV Mechelen,RCSC(4.),2:1,60',Glen De Boeck
3568188,"zaterdag,za24 okt. 1992",20:00 uur,(9.)KV Mechelen,RCSC(4.),3:1,,
3568189,"zaterdag,za24 okt. 1992",20:00 uur,(6.)Antwerp FC,RWDM(11.),0:1,7',Thierry Rouyr
3568189,"zaterdag,za24 okt. 1992",20:00 uur,(6.)Antwerp FC,RWDM(11.),0:2,46',Rubenilson
3568189,"zaterdag,za24 okt. 1992",20:00 uur,(6.)Antwerp FC,RWDM(11.),0:3,70',Rubenilson
3568189,"zaterdag,za24 okt. 1992",20:00 uur,(6.)Antwerp FC,RWDM(11.),0:4,72',Edwin van Ankeren
3568190,"zondag,zo25 okt. 1992",15:00 uur,(15.)Cercle Brugge,SL(2.),0:1,27',Alain Bettagno
3568190,"zondag,zo25 okt. 1992",15:00 uur,(15.)Cercle Brugge,SL(2.),0:2,41',Alain Bettagno
3568190,"zondag,zo25 okt. 1992",15:00 uur,(15.)Cercle Brugge,SL(2.),1:2,,
3568190,"zondag,zo25 okt. 1992",15:00 uur,(15.)Cercle Brugge,SL(2.),1:3,50',Marc Wilmots
3568190,"zondag,zo25 okt. 1992",15:00 uur,(15.)Cercle Brugge,SL(2.),1:4,57',Alain Bettagno
3568190,"zondag,zo25 okt. 1992",15:00 uur,(15.)Cercle Brugge,SL(2.),2:4,,
3568190,"zondag,zo25 okt. 1992",15:00 uur,(15.)Cercle Brugge,SL(2.),2:5,66',Michaël Goossens
3568191,"zondag,zo25 okt. 1992",15:00 uur,(10.)KSV Waregem,GE(13.),1:0,,
3568191,"zondag,zo25 okt. 1992",15:00 uur,(10.)KSV Waregem,GE(13.),2:0,,
3568191,"zondag,zo25 okt. 1992",15:00 uur,(10.)KSV Waregem,GE(13.),,21',Gunther Hofmans
3568191,"zondag,zo25 okt. 1992",15:00 uur,(10.)KSV Waregem,GE(13.),3:0,,
3568191,"zondag,zo25 okt. 1992",15:00 uur,(10.)KSV Waregem,GE(13.),3:1,82',Romulus Buia
3568191,"zondag,zo25 okt. 1992",15:00 uur,(10.)KSV Waregem,GE(13.),4:1,,
3568191,"zondag,zo25 okt. 1992",15:00 uur,(10.)KSV Waregem,GE(13.),5:1,,
3568192,"zondag,zo25 okt. 1992",15:00 uur,(17.)KSC Lokeren,KFC Lo(18.),1:0,,
3568192,"zondag,zo25 okt. 1992",15:00 uur,(17.)KSC Lokeren,KFC Lo(18.),2:0,,
3568192,"zondag,zo25 okt. 1992",15:00 uur,(17.)KSC Lokeren,KFC Lo(18.),2:1,81',Philip Haagdoren
3568193,"vrijdag,vr6 nov. 1992",20:00 uur,(4.)R Charleroi SC,RCL(14.),1:0,,
3568193,"vrijdag,vr6 nov. 1992",20:00 uur,(4.)R Charleroi SC,RCL(14.),2:0,,
3568193,"vrijdag,vr6 nov. 1992",20:00 uur,(4.)R Charleroi SC,RCL(14.),2:1,22',Victor Ikpeba
3568194,"zaterdag,za7 nov. 1992",20:00 uur,(2.)Standard Luik,KSVWar(7.),0:1,11',Hendrie Krüzen
3568194,"zaterdag,za7 nov. 1992",20:00 uur,(2.)Standard Luik,KSVWar(7.),0:2,65',Marino Blancke
3568194,"zaterdag,za7 nov. 1992",20:00 uur,(2.)Standard Luik,KSVWar(7.),0:3,71',Yvan Desloover
3568194,"zaterdag,za7 nov. 1992",20:00 uur,(2.)Standard Luik,KSVWar(7.),1:3,,
3568195,"zaterdag,za7 nov. 1992",20:00 uur,(8.)KAA Gent,RAFC(10.),1:0,,
3568195,"zaterdag,za7 nov. 1992",20:00 uur,(8.)KAA Gent,RAFC(10.),1:1,26',Kari Ukkonen
3568195,"zaterdag,za7 nov. 1992",20:00 uur,(8.)KAA Gent,RAFC(10.),2:1,,
3568195,"zaterdag,za7 nov. 1992",20:00 uur,(8.)KAA Gent,RAFC(10.),3:1,,
3568196,"zaterdag,za7 nov. 1992",20:00 uur,(11.)Lierse SK,RSCA(1.),0:1,53',Bertrand Crasson
3568196,"zaterdag,za7 nov. 1992",20:00 uur,(11.)Lierse SK,RSCA(1.),0:2,66',Bruno Versavel
3568197,"zondag,zo8 nov. 1992",15:00 uur,(18.)Lommel SK,KVM(6.),0:1,40',Kurt Vangompel
3568197,"zondag,zo8 nov. 1992",15:00 uur,(18.)Lommel SK,KVM(6.),0:2,42',Patrick Versavel
3568197,"zondag,zo8 nov. 1992",15:00 uur,(18.)Lommel SK,KVM(6.),1:2,,
3568197,"zondag,zo8 nov. 1992",15:00 uur,(18.)Lommel SK,KVM(6.),1:3,75',Patrick Versavel
3568197,"zondag,zo8 nov. 1992",15:00 uur,(18.)Lommel SK,KVM(6.),,90',Geert Deferm
3568198,"zondag,zo8 nov. 1992",15:00 uur,(13.)Boom FC,Cercle(17.),0:1,14',Jan Van Regenmortel
3568198,"zondag,zo8 nov. 1992",15:00 uur,(13.)Boom FC,Cercle(17.),0:2,52',Josip Weber
3568198,"zondag,zo8 nov. 1992",15:00 uur,(13.)Boom FC,Cercle(17.),1:2,,
3568198,"zondag,zo8 nov. 1992",15:00 uur,(13.)Boom FC,Cercle(17.),1:3,65',Josip Weber
3568198,"zondag,zo8 nov. 1992",15:00 uur,(13.)Boom FC,Cercle(17.),2:3,,
3568200,"zondag,zo8 nov. 1992",15:00 uur,(9.)RWD Molenbeek,LOK(15.),1:0,,
3568200,"zondag,zo8 nov. 1992",15:00 uur,(9.)RWD Molenbeek,LOK(15.),1:1,36',Samson Siasia
3568201,"zondag,zo8 nov. 1992",15:00 uur,(16.)Germinal Ekeren,Genk(12.),1:0,,
3568201,"zondag,zo8 nov. 1992",15:00 uur,(16.)Germinal Ekeren,Genk(12.),2:0,,
3568201,"zondag,zo8 nov. 1992",15:00 uur,(16.)Germinal Ekeren,Genk(12.),2:1,75',Patrick Goots
3568201,"zondag,zo8 nov. 1992",15:00 uur,(16.)Germinal Ekeren,Genk(12.),2:2,85',Carmel Busuttil
3568202,"vrijdag,vr20 nov. 1992",20:00 uur,(17.)RC Luik,KFC Lo(18.),1:0,,
3568202,"vrijdag,vr20 nov. 1992",20:00 uur,(17.)RC Luik,KFC Lo(18.),1:1,15',Mathy Peeters
3568202,"vrijdag,vr20 nov. 1992",20:00 uur,(17.)RC Luik,KFC Lo(18.),2:1,,
3568203,"vrijdag,vr20 nov. 1992",20:00 uur,(1.)RSC Anderlecht,GE(16.),1:0,,
3568203,"vrijdag,vr20 nov. 1992",20:00 uur,(1.)RSC Anderlecht,GE(16.),2:0,,
3568204,"zaterdag,za21 nov. 1992",20:00 uur,(8.)KSK Beveren,RCSC(4.),1:0,,
3568204,"zaterdag,za21 nov. 1992",20:00 uur,(8.)KSK Beveren,RCSC(4.),1:1,80',Dante Brogno
3568205,"zaterdag,za21 nov. 1992",20:00 uur,(12.)KRC Genk,SL(2.),0:1,55',Frans van Rooij
3568206,"zaterdag,za21 nov. 1992",20:00 uur,(7.)KAA Gent,Lierse(11.),1:0,,
3568206,"zaterdag,za21 nov. 1992",20:00 uur,(7.)KAA Gent,Lierse(11.),1:1,56',Raf Pauwels
3568207,"zaterdag,za21 nov. 1992",20:00 uur,(5.)KV Mechelen,RWDM(9.),,74',Dirk De Vriese
3568207,"zaterdag,za21 nov. 1992",20:00 uur,(5.)KV Mechelen,RWDM(9.),,,
3568207,"zaterdag,za21 nov. 1992",20:00 uur,(5.)KV Mechelen,RWDM(9.),1:0,,
3568207,"zaterdag,za21 nov. 1992",20:00 uur,(5.)KV Mechelen,RWDM(9.),2:0,,
3568208,"zaterdag,za21 nov. 1992",20:00 uur,(10.)Antwerp FC,LOK(15.),1:0,,
3568208,"zaterdag,za21 nov. 1992",20:00 uur,(10.)Antwerp FC,LOK(15.),1:1,26',Samson Siasia
3568208,"zaterdag,za21 nov. 1992",20:00 uur,(10.)Antwerp FC,LOK(15.),2:1,,
3568208,"zaterdag,za21 nov. 1992",20:00 uur,(10.)Antwerp FC,LOK(15.),3:1,,
3568209,"zaterdag,za21 nov. 1992",20:00 uur,(13.)Cercle Brugge,FCB(3.),1:0,,
3568209,"zaterdag,za21 nov. 1992",20:00 uur,(13.)Cercle Brugge,FCB(3.),2:0,,
3568209,"zaterdag,za21 nov. 1992",20:00 uur,(13.)Cercle Brugge,FCB(3.),3:0,,
3568209,"zaterdag,za21 nov. 1992",20:00 uur,(13.)Cercle Brugge,FCB(3.),3:1,83',Stephan Van Der Heyden
3568210,"zondag,zo22 nov. 1992",15:00 uur,(6.)KSV Waregem,Boom F(14.),1:0,,
3568210,"zondag,zo22 nov. 1992",15:00 uur,(6.)KSV Waregem,Boom F(14.),2:0,,
3568210,"zondag,zo22 nov. 1992",15:00 uur,(6.)KSV Waregem,Boom F(14.),3:0,,
3568210,"zondag,zo22 nov. 1992",15:00 uur,(6.)KSV Waregem,Boom F(14.),4:0,,
3568210,"zondag,zo22 nov. 1992",15:00 uur,(6.)KSV Waregem,Boom F(14.),5:0,,
3568210,"zondag,zo22 nov. 1992",15:00 uur,(6.)KSV Waregem,Boom F(14.),6:0,,
3568210,"zondag,zo22 nov. 1992",15:00 uur,(6.)KSV Waregem,Boom F(14.),7:0,,
3568210,"zondag,zo22 nov. 1992",15:00 uur,(6.)KSV Waregem,Boom F(14.),8:0,,
3568211,"zaterdag,za28 nov. 1992",20:00 uur,(5.)R Charleroi SC,Cercle(12.),0:1,74',Davy Cooreman
3568212,"zaterdag,za28 nov. 1992",20:00 uur,(18.)Lommel SK,BEV(8.),0:1,30',Souleymane Oulare
3568212,"zaterdag,za28 nov. 1992",20:00 uur,(18.)Lommel SK,BEV(8.),1:1,,
3568212,"zaterdag,za28 nov. 1992",20:00 uur,(18.)Lommel SK,BEV(8.),2:1,,
3568213,"zaterdag,za28 nov. 1992",20:00 uur,(11.)Lierse SK,RAFC(9.),1:0,,
3568215,"zondag,zo29 nov. 1992",15:00 uur,(15.)Boom FC,Genk(14.),1:0,,
3568215,"zondag,zo29 nov. 1992",15:00 uur,(15.)Boom FC,Genk(14.),1:1,50',Carmel Busuttil
3568215,"zondag,zo29 nov. 1992",15:00 uur,(15.)Boom FC,Genk(14.),1:2,69',Patrick Goots
3568215,"zondag,zo29 nov. 1992",15:00 uur,(15.)Boom FC,Genk(14.),1:3,72',Carmel Busuttil
3568215,"zondag,zo29 nov. 1992",15:00 uur,(15.)Boom FC,Genk(14.),2:3,,
3568215,"zondag,zo29 nov. 1992",15:00 uur,(15.)Boom FC,Genk(14.),3:3,,
3568216,"zondag,zo29 nov. 1992",15:00 uur,(6.)Club Brugge,KSVWar(4.),0:1,9',Patrick Teppers
3568216,"zondag,zo29 nov. 1992",15:00 uur,(6.)Club Brugge,KSVWar(4.),0:2,50',Marino Blancke
3568216,"zondag,zo29 nov. 1992",15:00 uur,(6.)Club Brugge,KSVWar(4.),1:2,,
3568217,"zondag,zo29 nov. 1992",15:00 uur,(10.)RWD Molenbeek,RCL(13.),1:0,,
3568217,"zondag,zo29 nov. 1992",15:00 uur,(10.)RWD Molenbeek,RCL(13.),1:1,54',Dirk Rosez
3568218,"zondag,zo29 nov. 1992",15:00 uur,(16.)KSC Lokeren,KVM(3.),0:1,12',Kurt Vangompel
3568218,"zondag,zo29 nov. 1992",15:00 uur,(16.)KSC Lokeren,KVM(3.),0:2,75',René Eijkelkamp
3568218,"zondag,zo29 nov. 1992",15:00 uur,(16.)KSC Lokeren,KVM(3.),1:2,,
3568219,"zondag,zo29 nov. 1992",15:00 uur,(17.)Germinal Ekeren,Gent(7.),,,
3568219,"zondag,zo29 nov. 1992",15:00 uur,(17.)Germinal Ekeren,Gent(7.),0:1,38',Marc Van Der Linden
3568219,"zondag,zo29 nov. 1992",15:00 uur,(17.)Germinal Ekeren,Gent(7.),0:2,90',Erwin Vandenbergh
3568214,"zondag,zo29 nov. 1992",20:00 uur,(2.)Standard Luik,RSCA(1.),1:0,,
3568214,"zondag,zo29 nov. 1992",20:00 uur,(2.)Standard Luik,RSCA(1.),1:1,78',Peter van Vossen
3568220,"vrijdag,vr4 dec. 1992",20:00 uur,(1.)RSC Anderlecht,Boom F(15.),1:0,,
3568220,"vrijdag,vr4 dec. 1992",20:00 uur,(1.)RSC Anderlecht,Boom F(15.),2:0,,
3568220,"vrijdag,vr4 dec. 1992",20:00 uur,(1.)RSC Anderlecht,Boom F(15.),3:0,,
3568220,"vrijdag,vr4 dec. 1992",20:00 uur,(1.)RSC Anderlecht,Boom F(15.),3:1,33',Roger Lukaku
3568220,"vrijdag,vr4 dec. 1992",20:00 uur,(1.)RSC Anderlecht,Boom F(15.),4:1,,
3568221,"vrijdag,vr4 dec. 1992",20:00 uur,(5.)KAA Gent,SL(2.),1:0,,
3568221,"vrijdag,vr4 dec. 1992",20:00 uur,(5.)KAA Gent,SL(2.),2:0,,
3568221,"vrijdag,vr4 dec. 1992",20:00 uur,(5.)KAA Gent,SL(2.),2:1,88',Frans van Rooij
3568222,"zaterdag,za5 dec. 1992",20:00 uur,(13.)RC Luik,LOK(16.),1:0,,
3568222,"zaterdag,za5 dec. 1992",20:00 uur,(13.)RC Luik,LOK(16.),2:0,,
3568222,"zaterdag,za5 dec. 1992",20:00 uur,(13.)RC Luik,LOK(16.),3:0,,
3568222,"zaterdag,za5 dec. 1992",20:00 uur,(13.)RC Luik,LOK(16.),3:1,84',Marko Myyry
3568222,"zaterdag,za5 dec. 1992",20:00 uur,(13.)RC Luik,LOK(16.),3:2,86',Samson Siasia
3568223,"zaterdag,za5 dec. 1992",20:00 uur,(8.)KSK Beveren,RWDM(10.),0:1,17',Emil Lörincz
3568223,"zaterdag,za5 dec. 1992",20:00 uur,(8.)KSK Beveren,RWDM(10.),0:2,55',Steve Laeremans
3568223,"zaterdag,za5 dec. 1992",20:00 uur,(8.)KSK Beveren,RWDM(10.),0:3,83',Dirk Rosez
3568225,"zaterdag,za5 dec. 1992",20:00 uur,(9.)Lierse SK,GE(17.),1:0,,
3568225,"zaterdag,za5 dec. 1992",20:00 uur,(9.)Lierse SK,GE(17.),2:0,,
3568225,"zaterdag,za5 dec. 1992",20:00 uur,(9.)Lierse SK,GE(17.),3:0,,
3568226,"zaterdag,za5 dec. 1992",20:00 uur,(11.)Antwerp FC,KVM(3.),0:1,2',Klas Ingesson
3568226,"zaterdag,za5 dec. 1992",20:00 uur,(11.)Antwerp FC,KVM(3.),1:1,,
3568226,"zaterdag,za5 dec. 1992",20:00 uur,(11.)Antwerp FC,KVM(3.),2:1,,
3568226,"zaterdag,za5 dec. 1992",20:00 uur,(11.)Antwerp FC,KVM(3.),3:1,,
3568226,"zaterdag,za5 dec. 1992",20:00 uur,(11.)Antwerp FC,KVM(3.),4:1,,
3568227,"zondag,zo6 dec. 1992",15:00 uur,(12.)Cercle Brugge,KFC Lo(18.),1:0,,
3568227,"zondag,zo6 dec. 1992",15:00 uur,(12.)Cercle Brugge,KFC Lo(18.),2:0,,
3568227,"zondag,zo6 dec. 1992",15:00 uur,(12.)Cercle Brugge,KFC Lo(18.),3:0,,
3568227,"zondag,zo6 dec. 1992",15:00 uur,(12.)Cercle Brugge,KFC Lo(18.),4:0,,
3568228,"zondag,zo6 dec. 1992",15:00 uur,(4.)KSV Waregem,RCSC(6.),1:0,,
3568228,"zondag,zo6 dec. 1992",15:00 uur,(4.)KSV Waregem,RCSC(6.),1:1,52',Nebojsa Malbasa
3568229,"vrijdag,vr11 dec. 1992",20:00 uur,(10.)Antwerp FC,GE(17.),1:0,,
3568229,"vrijdag,vr11 dec. 1992",20:00 uur,(10.)Antwerp FC,GE(17.),2:0,,
3568229,"vrijdag,vr11 dec. 1992",20:00 uur,(10.)Antwerp FC,GE(17.),2:1,89',Nico Claesen
3568230,"zaterdag,za12 dec. 1992",20:00 uur,(2.)Standard Luik,Lierse(8.),1:0,,
3568230,"zaterdag,za12 dec. 1992",20:00 uur,(2.)Standard Luik,Lierse(8.),2:0,,
3568230,"zaterdag,za12 dec. 1992",20:00 uur,(2.)Standard Luik,Lierse(8.),3:0,,
3568230,"zaterdag,za12 dec. 1992",20:00 uur,(2.)Standard Luik,Lierse(8.),,76',Kjetil Rekdal
3568230,"zaterdag,za12 dec. 1992",20:00 uur,(2.)Standard Luik,Lierse(8.),4:0,,
3568231,"zaterdag,za12 dec. 1992",20:00 uur,(6.)R Charleroi SC,Genk(14.),1:0,,
3568232,"zaterdag,za12 dec. 1992",20:00 uur,(18.)Lommel SK,KSVWar(3.),1:0,,
3568232,"zaterdag,za12 dec. 1992",20:00 uur,(18.)Lommel SK,KSVWar(3.),2:0,,
3568232,"zaterdag,za12 dec. 1992",20:00 uur,(18.)Lommel SK,KSVWar(3.),2:1,66',Aurelio Vidmar
3568232,"zaterdag,za12 dec. 1992",20:00 uur,(18.)Lommel SK,KSVWar(3.),2:2,89',Jean-Marie Abeels
3568233,"zaterdag,za12 dec. 1992",20:00 uur,(5.)KV Mechelen,RCL(13.),1:0,,
3568233,"zaterdag,za12 dec. 1992",20:00 uur,(5.)KV Mechelen,RCL(13.),2:0,,
3568233,"zaterdag,za12 dec. 1992",20:00 uur,(5.)KV Mechelen,RCL(13.),3:0,,
3568234,"zondag,zo13 dec. 1992",15:00 uur,(15.)Boom FC,Gent(4.),1:0,,
3568234,"zondag,zo13 dec. 1992",15:00 uur,(15.)Boom FC,Gent(4.),1:1,89',Bart De Roover
3568236,"zondag,zo13 dec. 1992",15:00 uur,(9.)RWD Molenbeek,Cercle(11.),1:0,,
3568236,"zondag,zo13 dec. 1992",15:00 uur,(9.)RWD Molenbeek,Cercle(11.),2:0,,
3568236,"zondag,zo13 dec. 1992",15:00 uur,(9.)RWD Molenbeek,Cercle(11.),2:1,64',Branko Karacic
3568236,"zondag,zo13 dec. 1992",15:00 uur,(9.)RWD Molenbeek,Cercle(11.),3:1,,
3568236,"zondag,zo13 dec. 1992",15:00 uur,(9.)RWD Molenbeek,Cercle(11.),3:2,75',Branko Karacic
3568236,"zondag,zo13 dec. 1992",15:00 uur,(9.)RWD Molenbeek,Cercle(11.),4:2,,
3568237,"zondag,zo13 dec. 1992",15:00 uur,(16.)KSC Lokeren,BEV(12.),0:1,41',Maurice van Ham
3568237,"zondag,zo13 dec. 1992",15:00 uur,(16.)KSC Lokeren,BEV(12.),1:1,,
3568237,"zondag,zo13 dec. 1992",15:00 uur,(16.)KSC Lokeren,BEV(12.),2:1,,
3568237,"zondag,zo13 dec. 1992",15:00 uur,(16.)KSC Lokeren,BEV(12.),2:2,90',Julien Lodders
3568238,"vrijdag,vr18 dec. 1992",20:00 uur,(1.)RSC Anderlecht,RCSC(6.),1:0,,
3568238,"vrijdag,vr18 dec. 1992",20:00 uur,(1.)RSC Anderlecht,RCSC(6.),2:0,,
3568239,"zaterdag,za19 dec. 1992",20:00 uur,(13.)RC Luik,RAFC(9.),0:1,44',Hans-Peter Lehnhoff
3568239,"zaterdag,za19 dec. 1992",20:00 uur,(13.)RC Luik,RAFC(9.),1:1,,
3568239,"zaterdag,za19 dec. 1992",20:00 uur,(13.)RC Luik,RAFC(9.),2:1,,
3568240,"zaterdag,za19 dec. 1992",20:00 uur,(11.)KSK Beveren,KVM(3.),1:0,,
