Seizoen,Speeldag,Roepnaam,AantalFouten,FoutType
2023.0,18,KV Mechelen,1,AantalGespeeldCorrect
2023.0,18,KVC Westerlo,1,AantalGespeeldCorrect
2023.0,18,Oud-Heverlee Leuven,1,AantalGespeeldCorrect
2023.0,18,R Charleroi SC,1,AantalGespeeldCorrect
2023.0,18,RSC Anderlecht,1,AantalGespeeldCorrect
2023.0,18,RWDM,1,AantalGespeeldCorrect
2023.0,18,Royal Antwerp FC,1,AantalGespeeldCorrect
2023.0,18,Sint-Truidense VV,1,AantalGespeeldCorrect
2023.0,18,Standard Luik,1,AantalGespeeldCorrect
2023.0,18,Union Saint-Gilloise,1,AantalGespeeldCorrect
2023.0,19,Cercle Brugge,1,AantalGespeeldCorrect
2023.0,19,Club Brugge,1,AantalGespeeldCorrect
2023.0,19,KAA Gent,1,AantalGespeeldCorrect
2023.0,19,KAS Eupen,1,AantalGespeeldCorrect
2023.0,19,KRC Genk,1,AantalGespeeldCorrect
2023.0,19,KV Kortrijk,1,AantalGespeeldCorrect
2023.0,19,KV Mechelen,1,AantalGespeeldCorrect
2023.0,19,KVC Westerlo,1,AantalGespeeldCorrect
2023.0,19,Oud-Heverlee Leuven,1,AantalGespeeldCorrect
2023.0,19,R Charleroi SC,1,AantalGespeeldCorrect
2023.0,19,RSC Anderlecht,1,AantalGespeeldCorrect
2023.0,19,RWDM,1,AantalGespeeldCorrect
2023.0,19,Royal Antwerp FC,1,AantalGespeeldCorrect
2023.0,19,Sint-Truidense VV,1,AantalGespeeldCorrect
2023.0,19,Standard Luik,1,AantalGespeeldCorrect
2023.0,19,Union Saint-Gilloise,1,AantalGespeeldCorrect
2023.0,2,Cercle Brugge,1,AantalGespeeldCorrect
2023.0,2,Club Brugge,1,AantalGespeeldCorrect
2023.0,2,KAA Gent,1,AantalGespeeldCorrect
2023.0,2,KAS Eupen,1,AantalGespeeldCorrect
2023.0,2,KRC Genk,1,AantalGespeeldCorrect
2023.0,2,KV Kortrijk,1,AantalGespeeldCorrect
2023.0,2,KV Mechelen,1,AantalGespeeldCorrect
2023.0,2,KVC Westerlo,1,AantalGespeeldCorrect
2023.0,2,Oud-Heverlee Leuven,1,AantalGespeeldCorrect
2023.0,2,R Charleroi SC,1,AantalGespeeldCorrect
2023.0,2,RSC Anderlecht,1,AantalGespeeldCorrect
2023.0,2,RWDM,1,AantalGespeeldCorrect
2023.0,2,Royal Antwerp FC,1,AantalGespeeldCorrect
2023.0,2,Sint-Truidense VV,1,AantalGespeeldCorrect
2023.0,2,Standard Luik,1,AantalGespeeldCorrect
2023.0,2,Union Saint-Gilloise,1,AantalGespeeldCorrect
2023.0,20,Cercle Brugge,1,AantalGespeeldCorrect
2023.0,20,Club Brugge,1,AantalGespeeldCorrect
2023.0,20,KAA Gent,1,AantalGespeeldCorrect
2023.0,20,KAS Eupen,1,AantalGespeeldCorrect
2023.0,20,KRC Genk,1,AantalGespeeldCorrect
2023.0,20,KV Kortrijk,1,AantalGespeeldCorrect
2023.0,20,KV Mechelen,1,AantalGespeeldCorrect
2023.0,20,KVC Westerlo,1,AantalGespeeldCorrect
2023.0,20,Oud-Heverlee Leuven,1,AantalGespeeldCorrect
2023.0,20,R Charleroi SC,1,AantalGespeeldCorrect
2023.0,20,RSC Anderlecht,1,AantalGespeeldCorrect
2023.0,20,RWDM,1,AantalGespeeldCorrect
2023.0,20,Royal Antwerp FC,1,AantalGespeeldCorrect
2023.0,20,Sint-Truidense VV,1,AantalGespeeldCorrect
2023.0,20,Standard Luik,1,AantalGespeeldCorrect
2023.0,20,Union Saint-Gilloise,1,AantalGespeeldCorrect
2023.0,21,Cercle Brugge,1,AantalGespeeldCorrect
2023.0,21,Club Brugge,1,AantalGespeeldCorrect
2023.0,21,KAA Gent,1,AantalGespeeldCorrect
2023.0,21,KAS Eupen,1,AantalGespeeldCorrect
2023.0,21,KRC Genk,1,AantalGespeeldCorrect
2023.0,21,KV Kortrijk,1,AantalGespeeldCorrect
2023.0,21,KV Mechelen,1,AantalGespeeldCorrect
2023.0,21,KVC Westerlo,1,AantalGespeeldCorrect
2023.0,21,Oud-Heverlee Leuven,1,AantalGespeeldCorrect
2023.0,21,R Charleroi SC,1,AantalGespeeldCorrect
2023.0,21,RSC Anderlecht,1,AantalGespeeldCorrect
2023.0,21,RWDM,1,AantalGespeeldCorrect
2023.0,21,Royal Antwerp FC,1,AantalGespeeldCorrect
2023.0,21,Sint-Truidense VV,1,AantalGespeeldCorrect
2023.0,21,Standard Luik,1,AantalGespeeldCorrect
2023.0,21,Union Saint-Gilloise,1,AantalGespeeldCorrect
2023.0,22,Cercle Brugge,1,AantalGespeeldCorrect
2023.0,22,Club Brugge,1,AantalGespeeldCorrect
2023.0,22,KAA Gent,1,AantalGespeeldCorrect
2023.0,22,KAS Eupen,1,AantalGespeeldCorrect
2023.0,22,KRC Genk,1,AantalGespeeldCorrect
2023.0,22,KV Kortrijk,1,AantalGespeeldCorrect
2023.0,22,KV Mechelen,1,AantalGespeeldCorrect
2023.0,22,KVC Westerlo,1,AantalGespeeldCorrect
2023.0,22,Oud-Heverlee Leuven,1,AantalGespeeldCorrect
2023.0,22,R Charleroi SC,1,AantalGespeeldCorrect
2023.0,22,RSC Anderlecht,1,AantalGespeeldCorrect
2023.0,22,RWDM,1,AantalGespeeldCorrect
2023.0,22,Royal Antwerp FC,1,AantalGespeeldCorrect
2023.0,22,Sint-Truidense VV,1,AantalGespeeldCorrect
2023.0,22,Standard Luik,1,AantalGespeeldCorrect
2023.0,22,Union Saint-Gilloise,1,AantalGespeeldCorrect
2023.0,23,Cercle Brugge,1,AantalGespeeldCorrect
2023.0,23,Club Brugge,1,AantalGespeeldCorrect
2023.0,23,KAA Gent,1,AantalGespeeldCorrect
2023.0,23,KAS Eupen,1,AantalGespeeldCorrect
2023.0,23,KRC Genk,1,AantalGespeeldCorrect
2023.0,23,KV Kortrijk,1,AantalGespeeldCorrect
2023.0,23,KV Mechelen,1,AantalGespeeldCorrect
2023.0,23,KVC Westerlo,1,AantalGespeeldCorrect
2023.0,23,Oud-Heverlee Leuven,1,AantalGespeeldCorrect
2023.0,23,R Charleroi SC,1,AantalGespeeldCorrect
2023.0,23,RSC Anderlecht,1,AantalGespeeldCorrect
2023.0,23,RWDM,1,AantalGespeeldCorrect
2023.0,23,Royal Antwerp FC,1,AantalGespeeldCorrect
2023.0,23,Sint-Truidense VV,1,AantalGespeeldCorrect
2023.0,23,Standard Luik,1,AantalGespeeldCorrect
2023.0,23,Union Saint-Gilloise,1,AantalGespeeldCorrect
2023.0,24,Cercle Brugge,1,AantalGespeeldCorrect
2023.0,24,Club Brugge,1,AantalGespeeldCorrect
2023.0,24,KAA Gent,1,AantalGespeeldCorrect
2023.0,24,KAS Eupen,1,AantalGespeeldCorrect
2023.0,24,KRC Genk,1,AantalGespeeldCorrect
2023.0,24,KV Kortrijk,1,AantalGespeeldCorrect
2023.0,24,KV Mechelen,1,AantalGespeeldCorrect
2023.0,24,KVC Westerlo,1,AantalGespeeldCorrect
2023.0,24,Oud-Heverlee Leuven,1,AantalGespeeldCorrect
2023.0,24,R Charleroi SC,1,AantalGespeeldCorrect
2023.0,24,RSC Anderlecht,1,AantalGespeeldCorrect
2023.0,24,RWDM,1,AantalGespeeldCorrect
2023.0,24,Royal Antwerp FC,1,AantalGespeeldCorrect
2023.0,24,Sint-Truidense VV,1,AantalGespeeldCorrect
2023.0,24,Standard Luik,1,AantalGespeeldCorrect
2023.0,24,Union Saint-Gilloise,1,AantalGespeeldCorrect
2023.0,25,Cercle Brugge,1,AantalGespeeldCorrect
2023.0,25,Club Brugge,1,AantalGespeeldCorrect
2023.0,25,KAA Gent,1,AantalGespeeldCorrect
2023.0,25,KAS Eupen,1,AantalGespeeldCorrect
2023.0,25,KRC Genk,1,AantalGespeeldCorrect
2023.0,25,KV Kortrijk,1,AantalGespeeldCorrect
2023.0,25,KV Mechelen,1,AantalGespeeldCorrect
2023.0,25,KVC Westerlo,1,AantalGespeeldCorrect
2023.0,25,Oud-Heverlee Leuven,1,AantalGespeeldCorrect
2023.0,25,R Charleroi SC,1,AantalGespeeldCorrect
2023.0,25,RSC Anderlecht,1,AantalGespeeldCorrect
2023.0,25,RWDM,1,AantalGespeeldCorrect
2023.0,25,Royal Antwerp FC,1,AantalGespeeldCorrect
2023.0,25,Sint-Truidense VV,1,AantalGespeeldCorrect
2023.0,25,Standard Luik,1,AantalGespeeldCorrect
2023.0,25,Union Saint-Gilloise,1,AantalGespeeldCorrect
2023.0,26,Cercle Brugge,1,AantalGespeeldCorrect
2023.0,26,Club Brugge,1,AantalGespeeldCorrect
2023.0,26,KAA Gent,1,AantalGespeeldCorrect
2023.0,26,KAS Eupen,1,AantalGespeeldCorrect
2023.0,26,KRC Genk,1,AantalGespeeldCorrect
2023.0,26,KV Kortrijk,1,AantalGespeeldCorrect
2023.0,26,KV Mechelen,1,AantalGespeeldCorrect
2023.0,26,KVC Westerlo,1,AantalGespeeldCorrect
2023.0,26,Oud-Heverlee Leuven,1,AantalGespeeldCorrect
2023.0,26,R Charleroi SC,1,AantalGespeeldCorrect
2023.0,26,RSC Anderlecht,1,AantalGespeeldCorrect
2023.0,26,RWDM,1,AantalGespeeldCorrect
2023.0,26,Royal Antwerp FC,1,AantalGespeeldCorrect
2023.0,26,Sint-Truidense VV,1,AantalGespeeldCorrect
2023.0,26,Standard Luik,1,AantalGespeeldCorrect
2023.0,26,Union Saint-Gilloise,1,AantalGespeeldCorrect
2023.0,27,Cercle Brugge,1,AantalGespeeldCorrect
2023.0,27,Club Brugge,1,AantalGespeeldCorrect
2023.0,27,KAA Gent,1,AantalGespeeldCorrect
2023.0,27,KAS Eupen,1,AantalGespeeldCorrect
2023.0,27,KRC Genk,1,AantalGespeeldCorrect
2023.0,27,KV Kortrijk,1,AantalGespeeldCorrect
2023.0,27,KV Mechelen,1,AantalGespeeldCorrect
2023.0,27,KVC Westerlo,1,AantalGespeeldCorrect
2023.0,27,Oud-Heverlee Leuven,1,AantalGespeeldCorrect
2023.0,27,R Charleroi SC,1,AantalGespeeldCorrect
2023.0,27,RSC Anderlecht,1,AantalGespeeldCorrect
2023.0,27,RWDM,1,AantalGespeeldCorrect
2023.0,27,Royal Antwerp FC,1,AantalGespeeldCorrect
2023.0,27,Sint-Truidense VV,1,AantalGespeeldCorrect
2023.0,27,Standard Luik,1,AantalGespeeldCorrect
2023.0,27,Union Saint-Gilloise,1,AantalGespeeldCorrect
2023.0,28,Cercle Brugge,1,AantalGespeeldCorrect
2023.0,28,Club Brugge,1,AantalGespeeldCorrect
2023.0,28,KAA Gent,1,AantalGespeeldCorrect
2023.0,28,KAS Eupen,1,AantalGespeeldCorrect
2023.0,28,KRC Genk,1,AantalGespeeldCorrect
2023.0,28,KV Kortrijk,1,AantalGespeeldCorrect
2023.0,28,KV Mechelen,1,AantalGespeeldCorrect
2023.0,28,KVC Westerlo,1,AantalGespeeldCorrect
2023.0,28,Oud-Heverlee Leuven,1,AantalGespeeldCorrect
2023.0,28,R Charleroi SC,1,AantalGespeeldCorrect
2023.0,28,RSC Anderlecht,1,AantalGespeeldCorrect
2023.0,28,RWDM,1,AantalGespeeldCorrect
2023.0,28,Royal Antwerp FC,1,AantalGespeeldCorrect
2023.0,28,Sint-Truidense VV,1,AantalGespeeldCorrect
2023.0,28,Standard Luik,1,AantalGespeeldCorrect
2023.0,28,Union Saint-Gilloise,1,AantalGespeeldCorrect
2023.0,29,Cercle Brugge,1,AantalGespeeldCorrect
2023.0,29,Club Brugge,1,AantalGespeeldCorrect
2023.0,29,KAA Gent,1,AantalGespeeldCorrect
2023.0,29,KAS Eupen,1,AantalGespeeldCorrect
2023.0,29,KRC Genk,1,AantalGespeeldCorrect
2023.0,29,KV Kortrijk,1,AantalGespeeldCorrect
2023.0,29,KV Mechelen,1,AantalGespeeldCorrect
2023.0,29,KVC Westerlo,1,AantalGespeeldCorrect
2023.0,29,Oud-Heverlee Leuven,1,AantalGespeeldCorrect
2023.0,29,R Charleroi SC,1,AantalGespeeldCorrect
2023.0,29,RSC Anderlecht,1,AantalGespeeldCorrect
2023.0,29,RWDM,1,AantalGespeeldCorrect
2023.0,29,Royal Antwerp FC,1,AantalGespeeldCorrect
2023.0,29,Sint-Truidense VV,1,AantalGespeeldCorrect
2023.0,29,Standard Luik,1,AantalGespeeldCorrect
2023.0,29,Union Saint-Gilloise,1,AantalGespeeldCorrect
2023.0,3,Cercle Brugge,1,AantalGespeeldCorrect
2023.0,3,Club Brugge,1,AantalGespeeldCorrect
2023.0,3,KAA Gent,1,AantalGespeeldCorrect
2023.0,3,KAS Eupen,1,AantalGespeeldCorrect
2023.0,3,KRC Genk,1,AantalGespeeldCorrect
2023.0,3,KV Kortrijk,1,AantalGespeeldCorrect
2023.0,3,KV Mechelen,1,AantalGespeeldCorrect
2023.0,3,KVC Westerlo,1,AantalGespeeldCorrect
2023.0,3,Oud-Heverlee Leuven,1,AantalGespeeldCorrect
2023.0,3,R Charleroi SC,1,AantalGespeeldCorrect
2023.0,3,RSC Anderlecht,1,AantalGespeeldCorrect
2023.0,3,RWDM,1,AantalGespeeldCorrect
2023.0,3,Royal Antwerp FC,1,AantalGespeeldCorrect
2023.0,3,Sint-Truidense VV,1,AantalGespeeldCorrect
2023.0,3,Standard Luik,1,AantalGespeeldCorrect
2023.0,3,Union Saint-Gilloise,1,AantalGespeeldCorrect
2023.0,4,Cercle Brugge,1,AantalGespeeldCorrect
2023.0,4,Club Brugge,1,AantalGespeeldCorrect
2023.0,4,KAA Gent,1,AantalGespeeldCorrect
2023.0,4,KAS Eupen,1,AantalGespeeldCorrect
2023.0,4,KRC Genk,1,AantalGespeeldCorrect
2023.0,4,KV Kortrijk,1,AantalGespeeldCorrect
2023.0,4,KV Mechelen,1,AantalGespeeldCorrect
2023.0,4,KVC Westerlo,1,AantalGespeeldCorrect
2023.0,4,Oud-Heverlee Leuven,1,AantalGespeeldCorrect
2023.0,4,R Charleroi SC,1,AantalGespeeldCorrect
2023.0,4,RSC Anderlecht,1,AantalGespeeldCorrect
2023.0,4,RWDM,1,AantalGespeeldCorrect
2023.0,4,Royal Antwerp FC,1,AantalGespeeldCorrect
2023.0,4,Sint-Truidense VV,1,AantalGespeeldCorrect
2023.0,4,Standard Luik,1,AantalGespeeldCorrect
2023.0,4,Union Saint-Gilloise,1,AantalGespeeldCorrect
2023.0,5,Cercle Brugge,1,AantalGespeeldCorrect
2023.0,5,Club Brugge,1,AantalGespeeldCorrect
2023.0,5,KAA Gent,1,AantalGespeeldCorrect
2023.0,5,KAS Eupen,1,AantalGespeeldCorrect
2023.0,5,KRC Genk,1,AantalGespeeldCorrect
2023.0,5,KV Kortrijk,1,AantalGespeeldCorrect
2023.0,5,KV Mechelen,1,AantalGespeeldCorrect
2023.0,5,KVC Westerlo,1,AantalGespeeldCorrect
2023.0,5,Oud-Heverlee Leuven,1,AantalGespeeldCorrect
2023.0,5,R Charleroi SC,1,AantalGespeeldCorrect
2023.0,5,RSC Anderlecht,1,AantalGespeeldCorrect
2023.0,5,RWDM,1,AantalGespeeldCorrect
2023.0,5,Royal Antwerp FC,1,AantalGespeeldCorrect
2023.0,5,Sint-Truidense VV,1,AantalGespeeldCorrect
2023.0,5,Standard Luik,1,AantalGespeeldCorrect
2023.0,5,Union Saint-Gilloise,1,AantalGespeeldCorrect
2023.0,6,Cercle Brugge,1,AantalGespeeldCorrect
2023.0,6,Club Brugge,1,AantalGespeeldCorrect
2023.0,6,KAA Gent,1,AantalGespeeldCorrect
2023.0,6,KAS Eupen,1,AantalGespeeldCorrect
2023.0,6,KRC Genk,1,AantalGespeeldCorrect
2023.0,6,KV Kortrijk,1,AantalGespeeldCorrect
2023.0,6,KV Mechelen,1,AantalGespeeldCorrect
2023.0,6,KVC Westerlo,1,AantalGespeeldCorrect
2023.0,6,Oud-Heverlee Leuven,1,AantalGespeeldCorrect
2023.0,6,R Charleroi SC,1,AantalGespeeldCorrect
2023.0,6,RSC Anderlecht,1,AantalGespeeldCorrect
2023.0,6,RWDM,1,AantalGespeeldCorrect
2023.0,6,Royal Antwerp FC,1,AantalGespeeldCorrect
2023.0,6,Sint-Truidense VV,1,AantalGespeeldCorrect
2023.0,6,Standard Luik,1,AantalGespeeldCorrect
2023.0,6,Union Saint-Gilloise,1,AantalGespeeldCorrect
2023.0,7,Cercle Brugge,1,AantalGespeeldCorrect
2023.0,7,Club Brugge,1,AantalGespeeldCorrect
2023.0,7,KAA Gent,1,AantalGespeeldCorrect
2023.0,7,KAS Eupen,1,AantalGespeeldCorrect
2023.0,7,KRC Genk,1,AantalGespeeldCorrect
2023.0,7,KV Kortrijk,1,AantalGespeeldCorrect
2023.0,7,KV Mechelen,1,AantalGespeeldCorrect
2023.0,7,KVC Westerlo,1,AantalGespeeldCorrect
2023.0,7,Oud-Heverlee Leuven,1,AantalGespeeldCorrect
2023.0,7,R Charleroi SC,1,AantalGespeeldCorrect
2023.0,7,RSC Anderlecht,1,AantalGespeeldCorrect
2023.0,7,RWDM,1,AantalGespeeldCorrect
2023.0,7,Royal Antwerp FC,1,AantalGespeeldCorrect
2023.0,7,Sint-Truidense VV,1,AantalGespeeldCorrect
2023.0,7,Standard Luik,1,AantalGespeeldCorrect
2023.0,7,Union Saint-Gilloise,1,AantalGespeeldCorrect
2023.0,8,Cercle Brugge,1,AantalGespeeldCorrect
2023.0,8,Club Brugge,1,AantalGespeeldCorrect
2023.0,8,KAA Gent,1,AantalGespeeldCorrect
2023.0,8,KAS Eupen,1,AantalGespeeldCorrect
2023.0,8,KRC Genk,1,AantalGespeeldCorrect
2023.0,8,KV Kortrijk,1,AantalGespeeldCorrect
2023.0,8,KV Mechelen,1,AantalGespeeldCorrect
2023.0,8,KVC Westerlo,1,AantalGespeeldCorrect
2023.0,8,Oud-Heverlee Leuven,1,AantalGespeeldCorrect
2023.0,8,R Charleroi SC,1,AantalGespeeldCorrect
2023.0,8,RSC Anderlecht,1,AantalGespeeldCorrect
2023.0,8,RWDM,1,AantalGespeeldCorrect
2023.0,8,Royal Antwerp FC,1,AantalGespeeldCorrect
2023.0,8,Sint-Truidense VV,1,AantalGespeeldCorrect
2023.0,8,Standard Luik,1,AantalGespeeldCorrect
2023.0,8,Union Saint-Gilloise,1,AantalGespeeldCorrect
2023.0,9,Cercle Brugge,1,AantalGespeeldCorrect
2023.0,9,Club Brugge,1,AantalGespeeldCorrect
2023.0,9,KAA Gent,1,AantalGespeeldCorrect
2023.0,9,KAS Eupen,1,AantalGespeeldCorrect
2023.0,9,KRC Genk,1,AantalGespeeldCorrect
2023.0,9,KV Kortrijk,1,AantalGespeeldCorrect
2023.0,9,KV Mechelen,1,AantalGespeeldCorrect
2023.0,9,KVC Westerlo,1,AantalGespeeldCorrect
2023.0,9,Oud-Heverlee Leuven,1,AantalGespeeldCorrect
2023.0,9,R Charleroi SC,1,AantalGespeeldCorrect
2023.0,9,RSC Anderlecht,1,AantalGespeeldCorrect
2023.0,9,RWDM,1,AantalGespeeldCorrect
2023.0,9,Royal Antwerp FC,1,AantalGespeeldCorrect
2023.0,9,Sint-Truidense VV,1,AantalGespeeldCorrect
2023.0,9,Standard Luik,1,AantalGespeeldCorrect
2023.0,9,Union Saint-Gilloise,1,AantalGespeeldCorrect
1960.0,1,Beerschot,1,klassement incorrect
1960.0,1,Club Brugge,1,klassement incorrect
1960.0,1,Daring Club Brussel,1,klassement incorrect
1960.0,1,Eendracht Aalst,1,klassement incorrect
1960.0,1,KAA Gent,1,klassement incorrect
1960.0,1,Lierse SK,1,klassement incorrect
1960.0,1,Olympic Charleroi,1,klassement incorrect
1960.0,1,Patro Eisden,1,klassement incorrect
1960.0,1,RFC Luik,1,klassement incorrect
1960.0,1,RSC Anderlecht,1,klassement incorrect
1960.0,1,Royal Antwerp FC,1,klassement incorrect
1960.0,1,Sint-Truidense VV,1,klassement incorrect
1960.0,1,Standard Luik,1,klassement incorrect
1960.0,1,Union Saint-Gilloise,1,klassement incorrect
1960.0,1,Verviétois,1,klassement incorrect
1960.0,1,Waterschei SV Thor,1,klassement incorrect
1960.0,10,Beerschot,1,klassement incorrect
1960.0,10,Club Brugge,1,klassement incorrect
1960.0,10,Daring Club Brussel,1,klassement incorrect
1960.0,10,Eendracht Aalst,1,klassement incorrect
1960.0,10,KAA Gent,1,klassement incorrect
1960.0,10,Lierse SK,1,klassement incorrect
1960.0,10,Olympic Charleroi,1,klassement incorrect
1960.0,10,Patro Eisden,1,klassement incorrect
1960.0,10,RFC Luik,1,klassement incorrect
1960.0,10,RSC Anderlecht,1,klassement incorrect
1960.0,10,Royal Antwerp FC,1,klassement incorrect
1960.0,10,Sint-Truidense VV,1,klassement incorrect
1960.0,10,Standard Luik,1,klassement incorrect
1960.0,10,Union Saint-Gilloise,1,klassement incorrect
1960.0,10,Verviétois,1,klassement incorrect
1960.0,10,Waterschei SV Thor,1,klassement incorrect
1960.0,11,Beerschot,1,klassement incorrect
1960.0,11,Club Brugge,1,klassement incorrect
1960.0,11,Daring Club Brussel,1,klassement incorrect
1960.0,11,Eendracht Aalst,1,klassement incorrect
1960.0,11,KAA Gent,1,klassement incorrect
1960.0,11,Lierse SK,1,klassement incorrect
1960.0,11,Olympic Charleroi,1,klassement incorrect
1960.0,11,Patro Eisden,1,klassement incorrect
1960.0,11,RFC Luik,1,klassement incorrect
1960.0,11,RSC Anderlecht,1,klassement incorrect
1960.0,11,Royal Antwerp FC,1,klassement incorrect
1960.0,11,Sint-Truidense VV,1,klassement incorrect
1960.0,11,Standard Luik,1,klassement incorrect
1960.0,11,Union Saint-Gilloise,1,klassement incorrect
1960.0,11,Verviétois,1,klassement incorrect
1960.0,11,Waterschei SV Thor,1,klassement incorrect
1960.0,12,Beerschot,1,klassement incorrect
1960.0,12,Club Brugge,1,klassement incorrect
1960.0,12,Daring Club Brussel,1,klassement incorrect
1960.0,12,Eendracht Aalst,1,klassement incorrect
1960.0,12,KAA Gent,1,klassement incorrect
1960.0,12,Lierse SK,1,klassement incorrect
1960.0,12,Olympic Charleroi,1,klassement incorrect
1960.0,12,Patro Eisden,1,klassement incorrect
1960.0,12,RFC Luik,1,klassement incorrect
1960.0,12,RSC Anderlecht,1,klassement incorrect
1960.0,12,Royal Antwerp FC,1,klassement incorrect
1960.0,12,Sint-Truidense VV,1,klassement incorrect
1960.0,12,Standard Luik,1,klassement incorrect
1960.0,12,Union Saint-Gilloise,1,klassement incorrect
1960.0,12,Verviétois,1,klassement incorrect
1960.0,12,Waterschei SV Thor,1,klassement incorrect
1960.0,13,Beerschot,1,klassement incorrect
1960.0,13,Club Brugge,1,klassement incorrect
1960.0,13,Daring Club Brussel,1,klassement incorrect
1960.0,13,Eendracht Aalst,1,klassement incorrect
1960.0,13,KAA Gent,1,klassement incorrect
1960.0,13,Lierse SK,1,klassement incorrect
1960.0,13,Olympic Charleroi,1,klassement incorrect
1960.0,13,Patro Eisden,1,klassement incorrect
1960.0,13,RFC Luik,1,klassement incorrect
1960.0,13,RSC Anderlecht,1,klassement incorrect
1960.0,13,Royal Antwerp FC,1,klassement incorrect
1960.0,13,Sint-Truidense VV,1,klassement incorrect
1960.0,13,Standard Luik,1,klassement incorrect
1960.0,13,Union Saint-Gilloise,1,klassement incorrect
1960.0,13,Verviétois,1,klassement incorrect
1960.0,13,Waterschei SV Thor,1,klassement incorrect
1960.0,14,Beerschot,1,klassement incorrect
1960.0,14,Club Brugge,1,klassement incorrect
1960.0,14,Daring Club Brussel,1,klassement incorrect
1960.0,14,Eendracht Aalst,1,klassement incorrect
1960.0,14,KAA Gent,1,klassement incorrect
1960.0,14,Lierse SK,1,klassement incorrect
1960.0,14,Olympic Charleroi,1,klassement incorrect
1960.0,14,Patro Eisden,1,klassement incorrect
1960.0,14,RFC Luik,1,klassement incorrect
1960.0,14,RSC Anderlecht,1,klassement incorrect
1960.0,14,Royal Antwerp FC,1,klassement incorrect
1960.0,14,Sint-Truidense VV,1,klassement incorrect
1960.0,14,Standard Luik,1,klassement incorrect
1960.0,14,Union Saint-Gilloise,1,klassement incorrect
1960.0,14,Verviétois,1,klassement incorrect
1960.0,14,Waterschei SV Thor,1,klassement incorrect
1960.0,15,Beerschot,1,klassement incorrect
1960.0,15,Club Brugge,1,klassement incorrect
1960.0,15,Daring Club Brussel,1,klassement incorrect
1960.0,15,Eendracht Aalst,1,klassement incorrect
1960.0,15,KAA Gent,1,klassement incorrect
1960.0,15,Lierse SK,1,klassement incorrect
1960.0,15,Olympic Charleroi,1,klassement incorrect
1960.0,15,Patro Eisden,1,klassement incorrect
1960.0,15,RFC Luik,1,klassement incorrect
1960.0,15,RSC Anderlecht,1,klassement incorrect
1960.0,15,Royal Antwerp FC,1,klassement incorrect
1960.0,15,Sint-Truidense VV,1,klassement incorrect
1960.0,15,Standard Luik,1,klassement incorrect
1960.0,15,Union Saint-Gilloise,1,klassement incorrect
1960.0,15,Verviétois,1,klassement incorrect
1960.0,15,Waterschei SV Thor,1,klassement incorrect
1960.0,16,Beerschot,1,klassement incorrect
1960.0,16,Club Brugge,1,klassement incorrect
1960.0,16,Daring Club Brussel,1,klassement incorrect
1960.0,16,Eendracht Aalst,1,klassement incorrect
1960.0,16,KAA Gent,1,klassement incorrect
1960.0,16,Lierse SK,1,klassement incorrect
1960.0,16,Olympic Charleroi,1,klassement incorrect
1960.0,16,Patro Eisden,1,klassement incorrect
1960.0,16,RFC Luik,1,klassement incorrect
1960.0,16,RSC Anderlecht,1,klassement incorrect
1960.0,16,Royal Antwerp FC,1,klassement incorrect
1960.0,16,Sint-Truidense VV,1,klassement incorrect
1960.0,16,Standard Luik,1,klassement incorrect
1960.0,16,Union Saint-Gilloise,1,klassement incorrect
1960.0,16,Verviétois,1,klassement incorrect
1960.0,16,Waterschei SV Thor,1,klassement incorrect
1960.0,17,Beerschot,1,klassement incorrect
1960.0,17,Club Brugge,1,klassement incorrect
1960.0,17,Daring Club Brussel,1,klassement incorrect
1960.0,17,Eendracht Aalst,1,klassement incorrect
1960.0,17,KAA Gent,1,klassement incorrect
1960.0,17,Lierse SK,1,klassement incorrect
1960.0,17,Olympic Charleroi,1,klassement incorrect
1960.0,17,Patro Eisden,1,klassement incorrect
1960.0,17,RFC Luik,1,klassement incorrect
1960.0,17,RSC Anderlecht,1,klassement incorrect
1960.0,17,Royal Antwerp FC,1,klassement incorrect
1960.0,17,Sint-Truidense VV,1,klassement incorrect
1960.0,17,Standard Luik,1,klassement incorrect
1960.0,17,Union Saint-Gilloise,1,klassement incorrect
1960.0,17,Verviétois,1,klassement incorrect
1960.0,17,Waterschei SV Thor,1,klassement incorrect
1960.0,18,Beerschot,1,klassement incorrect
1960.0,18,Club Brugge,1,klassement incorrect
1960.0,18,Daring Club Brussel,1,klassement incorrect
1960.0,18,Eendracht Aalst,1,klassement incorrect
1960.0,18,KAA Gent,1,klassement incorrect
1960.0,18,Lierse SK,1,klassement incorrect
1960.0,18,Olympic Charleroi,1,klassement incorrect
1960.0,18,Patro Eisden,1,klassement incorrect
1960.0,18,RFC Luik,1,klassement incorrect
1960.0,18,RSC Anderlecht,1,klassement incorrect
1960.0,18,Royal Antwerp FC,1,klassement incorrect
1960.0,18,Sint-Truidense VV,1,klassement incorrect
1960.0,18,Standard Luik,1,klassement incorrect
1960.0,18,Union Saint-Gilloise,1,klassement incorrect
1960.0,18,Verviétois,1,klassement incorrect
1960.0,18,Waterschei SV Thor,1,klassement incorrect
1960.0,19,Beerschot,1,klassement incorrect
1960.0,19,Club Brugge,1,klassement incorrect
1960.0,19,Daring Club Brussel,1,klassement incorrect
1960.0,19,Eendracht Aalst,1,klassement incorrect
1960.0,19,KAA Gent,1,klassement incorrect
