Match_ID,Seizoen,Speeldag,Datum,Tijdstip,Thuisploeg,Resultaat_Thuisploeg,Resultaat_Uitploeg,Uitploeg
4013431,1979-1980,26,"zondag,zo9 mrt. 1980",15:00 uur,Club Brugge,4,2,Berchem Sport
4013432,1979-1980,26,"zondag,zo9 mrt. 1980",15:00 uur,RWD Molenbeek,1,0,Lierse SK
4013433,1979-1980,26,"zondag,zo9 mrt. 1980",15:00 uur,KSK Beveren,1,0,KSC Hasselt
4013434,1979-1980,26,"zondag,zo9 mrt. 1980",15:00 uur,RC Luik,2,0,KSV Waregem
4013435,1979-1980,26,"zondag,zo9 mrt. 1980",15:00 uur,Antwerp FC,0,2,Waterschei THOR
4013436,1979-1980,26,"zondag,zo9 mrt. 1980",15:00 uur,Beringen FC,3,2,RSC Anderlecht
4013437,1979-1980,27,"zaterdag,za15 mrt. 1980",20:00 uur,RSC Anderlecht,3,1,Antwerp FC
4013438,1979-1980,27,"zaterdag,za15 mrt. 1980",20:00 uur,Waterschei THOR,4,0,RC Luik
4013439,1979-1980,27,"zaterdag,za15 mrt. 1980",20:00 uur,KSV Waregem,1,0,KSK Beveren
4013440,1979-1980,27,"zaterdag,za15 mrt. 1980",20:00 uur,KSC Lokeren,1,2,KFC Winterslag
4013441,1979-1980,27,"zaterdag,za15 mrt. 1980",20:00 uur,Lierse SK,3,0,R Charleroi SC
4013442,1979-1980,27,"zaterdag,za15 mrt. 1980",20:00 uur,KSC Hasselt,1,2,VAC Beerschot
4013443,1979-1980,27,"zondag,zo16 mrt. 1980",15:00 uur,Cercle Brugge,2,3,Club Brugge
4013444,1979-1980,27,"zondag,zo16 mrt. 1980",15:00 uur,Berchem Sport,1,0,Beringen FC
4013445,1979-1980,27,"zondag,zo16 mrt. 1980",15:00 uur,Standard Luik,3,1,RWD Molenbeek
4013446,1979-1980,28,"zaterdag,za29 mrt. 1980",19:30 uur,R Charleroi SC,0,3,RSC Anderlecht
4013447,1979-1980,28,"zaterdag,za29 mrt. 1980",20:00 uur,RWD Molenbeek,2,0,Berchem Sport
4013448,1979-1980,28,"zaterdag,za29 mrt. 1980",20:00 uur,KFC Winterslag,1,1,Cercle Brugge
4013449,1979-1980,28,"zaterdag,za29 mrt. 1980",20:00 uur,VAC Beerschot,0,2,Lierse SK
4013450,1979-1980,28,"zaterdag,za29 mrt. 1980",20:00 uur,Beringen FC,2,2,KSV Waregem
4013454,1979-1980,28,"zondag,zo30 mrt. 1980",15:00 uur,Antwerp FC,0,2,KSK Beveren
4013451,1979-1980,28,"zondag,zo30 mrt. 1980",15:00 uur,Club Brugge,3,1,Waterschei THOR
4013452,1979-1980,28,"zondag,zo30 mrt. 1980",15:00 uur,KSC Lokeren,0,1,Standard Luik
4013453,1979-1980,28,"zondag,zo30 mrt. 1980",15:00 uur,RC Luik,7,2,KSC Hasselt
4013455,1979-1980,29,"vrijdag,vr4 apr. 1980",20:00 uur,Lierse SK,5,0,KFC Winterslag
4013456,1979-1980,29,"zaterdag,za5 apr. 1980",20:00 uur,Waterschei THOR,3,0,Beringen FC
4013457,1979-1980,29,"zondag,zo6 apr. 1980",15:00 uur,Cercle Brugge,0,4,RWD Molenbeek
4013458,1979-1980,29,"zondag,zo6 apr. 1980",15:00 uur,Berchem Sport,2,0,R Charleroi SC
4013459,1979-1980,29,"zondag,zo6 apr. 1980",15:00 uur,KSV Waregem,2,0,Antwerp FC
4013460,1979-1980,29,"zondag,zo6 apr. 1980",15:00 uur,KSK Beveren,1,3,RC Luik
4013461,1979-1980,29,"zondag,zo6 apr. 1980",15:00 uur,KSC Hasselt,1,1,KSC Lokeren
4013462,1979-1980,29,"dinsdag,di8 apr. 1980",20:00 uur,RSC Anderlecht,0,1,Club Brugge
4013463,1979-1980,29,"dinsdag,di8 apr. 1980",20:00 uur,Standard Luik,4,1,VAC Beerschot
4013464,1979-1980,30,"vrijdag,vr11 apr. 1980",20:00 uur,Beringen FC,1,0,RC Luik
4013465,1979-1980,30,"zaterdag,za12 apr. 1980",19:30 uur,R Charleroi SC,2,0,KSV Waregem
4013466,1979-1980,30,"zaterdag,za12 apr. 1980",20:00 uur,RWD Molenbeek,2,0,Waterschei THOR
4013467,1979-1980,30,"zaterdag,za12 apr. 1980",20:00 uur,KFC Winterslag,2,1,RSC Anderlecht
4013468,1979-1980,30,"zaterdag,za12 apr. 1980",20:00 uur,VAC Beerschot,1,2,Berchem Sport
4013469,1979-1980,30,"zondag,zo13 apr. 1980",15:00 uur,Club Brugge,3,2,KSK Beveren
4013470,1979-1980,30,"zondag,zo13 apr. 1980",15:00 uur,KSC Lokeren,2,1,Cercle Brugge
4013471,1979-1980,30,"zondag,zo13 apr. 1980",15:00 uur,Standard Luik,5,2,Lierse SK
4013472,1979-1980,30,"zondag,zo13 apr. 1980",15:00 uur,Antwerp FC,4,0,KSC Hasselt
4013473,1979-1980,31,"zaterdag,za19 apr. 1980",20:00 uur,RSC Anderlecht,1,1,RWD Molenbeek
4013474,1979-1980,31,"zaterdag,za19 apr. 1980",20:00 uur,Waterschei THOR,3,0,R Charleroi SC
4013475,1979-1980,31,"zaterdag,za19 apr. 1980",20:00 uur,KSK Beveren,1,0,Beringen FC
4013476,1979-1980,31,"zaterdag,za19 apr. 1980",20:00 uur,Lierse SK,2,0,KSC Lokeren
4013477,1979-1980,31,"zondag,zo20 apr. 1980",15:00 uur,Cercle Brugge,1,1,VAC Beerschot
4013478,1979-1980,31,"zondag,zo20 apr. 1980",15:00 uur,Berchem Sport,2,2,KFC Winterslag
4013479,1979-1980,31,"zondag,zo20 apr. 1980",15:00 uur,KSV Waregem,0,2,Club Brugge
4013480,1979-1980,31,"zondag,zo20 apr. 1980",15:00 uur,RC Luik,1,1,Antwerp FC
4013481,1979-1980,31,"zondag,zo20 apr. 1980",15:00 uur,KSC Hasselt,0,3,Standard Luik
4013482,1979-1980,32,"zaterdag,za26 apr. 1980",19:30 uur,R Charleroi SC,2,0,KSK Beveren
4013483,1979-1980,32,"zaterdag,za26 apr. 1980",20:00 uur,RWD Molenbeek,2,0,KSV Waregem
4013484,1979-1980,32,"zaterdag,za26 apr. 1980",20:00 uur,KFC Winterslag,0,3,Waterschei THOR
4013485,1979-1980,32,"zaterdag,za26 apr. 1980",20:00 uur,VAC Beerschot,2,2,RSC Anderlecht
4013490,1979-1980,32,"zondag,zo27 apr. 1980",15:00 uur,Beringen FC,2,0,Antwerp FC
4013486,1979-1980,32,"zondag,zo27 apr. 1980",15:00 uur,Club Brugge,2,1,RC Luik
4013487,1979-1980,32,"zondag,zo27 apr. 1980",15:00 uur,KSC Lokeren,6,1,Berchem Sport
4013488,1979-1980,32,"zondag,zo27 apr. 1980",15:00 uur,Standard Luik,3,0,Cercle Brugge
4013489,1979-1980,32,"zondag,zo27 apr. 1980",15:00 uur,Lierse SK,7,0,KSC Hasselt
4013491,1979-1980,33,"zaterdag,za3 mei 1980",20:00 uur,Cercle Brugge,3,1,KSC Hasselt
4013492,1979-1980,33,"zaterdag,za3 mei 1980",20:00 uur,Berchem Sport,2,0,Lierse SK
4013493,1979-1980,33,"zaterdag,za3 mei 1980",20:00 uur,RSC Anderlecht,1,1,Standard Luik
4013494,1979-1980,33,"zaterdag,za3 mei 1980",20:00 uur,Waterschei THOR,0,0,KSC Lokeren
4013495,1979-1980,33,"zaterdag,za3 mei 1980",20:00 uur,KSV Waregem,2,0,VAC Beerschot
4013496,1979-1980,33,"zaterdag,za3 mei 1980",20:00 uur,KSK Beveren,1,2,KFC Winterslag
4013497,1979-1980,33,"zaterdag,za3 mei 1980",20:00 uur,RC Luik,2,2,RWD Molenbeek
4013498,1979-1980,33,"zaterdag,za3 mei 1980",20:00 uur,Antwerp FC,2,1,R Charleroi SC
4013499,1979-1980,33,"zaterdag,za3 mei 1980",20:00 uur,Beringen FC,0,1,Club Brugge
4013500,1979-1980,34,"zondag,zo11 mei 1980",15:00 uur,Club Brugge,5,1,Antwerp FC
4013501,1979-1980,34,"zondag,zo11 mei 1980",15:00 uur,R Charleroi SC,1,1,RC Luik
4013502,1979-1980,34,"zondag,zo11 mei 1980",15:00 uur,RWD Molenbeek,3,0,KSK Beveren
4013503,1979-1980,34,"zondag,zo11 mei 1980",15:00 uur,KFC Winterslag,1,0,KSV Waregem
4013504,1979-1980,34,"zondag,zo11 mei 1980",15:00 uur,VAC Beerschot,0,3,Waterschei THOR
4013505,1979-1980,34,"zondag,zo11 mei 1980",15:00 uur,KSC Lokeren,0,1,RSC Anderlecht
4013506,1979-1980,34,"zondag,zo11 mei 1980",15:00 uur,Standard Luik,1,1,Berchem Sport
4013507,1979-1980,34,"zondag,zo11 mei 1980",15:00 uur,Lierse SK,3,1,Cercle Brugge
4013508,1979-1980,34,"zondag,zo11 mei 1980",15:00 uur,KSC Hasselt,2,2,Beringen FC
3986726,1980-1981,1,"dinsdag,di26 aug. 1980",20:00 uur,Beringen FC,2,2,Standard Luik
3986727,1980-1981,1,"woensdag,wo27 aug. 1980",20:00 uur,RWD Molenbeek,1,0,KFC Winterslag
3986728,1980-1981,1,"woensdag,wo27 aug. 1980",20:00 uur,KV Kortrijk,1,4,Cercle Brugge
3986729,1980-1981,1,"woensdag,wo27 aug. 1980",20:00 uur,VAC Beerschot,0,2,Berchem Sport
3986730,1980-1981,1,"woensdag,wo27 aug. 1980",20:00 uur,RC Luik,0,1,KSK Beveren
3986731,1980-1981,1,"woensdag,wo27 aug. 1980",20:00 uur,KSC Lokeren,1,0,KAA Gent
3986732,1980-1981,1,"woensdag,wo27 aug. 1980",20:00 uur,Club Brugge,2,0,KSV Waregem
3986733,1980-1981,1,"woensdag,wo27 aug. 1980",20:00 uur,Waterschei THOR,2,4,RSC Anderlecht
3986734,1980-1981,1,"woensdag,wo27 aug. 1980",20:00 uur,Antwerp FC,0,0,Lierse SK
3986735,1980-1981,2,"woensdag,wo3 sep. 1980",20:00 uur,RSC Anderlecht,5,1,Antwerp FC
3986736,1980-1981,2,"woensdag,wo3 sep. 1980",20:00 uur,KSV Waregem,2,0,Waterschei THOR
3986737,1980-1981,2,"woensdag,wo3 sep. 1980",20:00 uur,KAA Gent,0,0,Club Brugge
3986738,1980-1981,2,"woensdag,wo3 sep. 1980",20:00 uur,Standard Luik,2,1,KSC Lokeren
3986739,1980-1981,2,"woensdag,wo3 sep. 1980",20:00 uur,KSK Beveren,2,1,Beringen FC
3986740,1980-1981,2,"woensdag,wo3 sep. 1980",20:00 uur,Berchem Sport,3,1,RC Luik
3986741,1980-1981,2,"woensdag,wo3 sep. 1980",20:00 uur,Cercle Brugge,3,2,VAC Beerschot
3986742,1980-1981,2,"woensdag,wo3 sep. 1980",20:00 uur,KFC Winterslag,2,3,KV Kortrijk
3986743,1980-1981,2,"woensdag,wo3 sep. 1980",20:00 uur,Lierse SK,2,2,RWD Molenbeek
3986746,1980-1981,3,"zaterdag,za6 sep. 1980",20:00 uur,Waterschei THOR,2,0,KAA Gent
3986744,1980-1981,3,"zaterdag,za6 sep. 1980",20:00 uur,RSC Anderlecht,4,0,KSV Waregem
3986745,1980-1981,3,"zaterdag,za6 sep. 1980",20:00 uur,VAC Beerschot,1,2,KFC Winterslag
3986747,1980-1981,3,"zondag,zo7 sep. 1980",15:00 uur,KV Kortrijk,3,1,Lierse SK
3986748,1980-1981,3,"zondag,zo7 sep. 1980",15:00 uur,RC Luik,2,2,Cercle Brugge
3986749,1980-1981,3,"zondag,zo7 sep. 1980",15:00 uur,Beringen FC,0,1,Berchem Sport
3986750,1980-1981,3,"zondag,zo7 sep. 1980",15:00 uur,KSC Lokeren,2,0,KSK Beveren
3986751,1980-1981,3,"zondag,zo7 sep. 1980",15:00 uur,Club Brugge,1,7,Standard Luik
3986752,1980-1981,3,"zondag,zo7 sep. 1980",15:00 uur,Antwerp FC,0,2,RWD Molenbeek
3986753,1980-1981,4,"zaterdag,za13 sep. 1980",20:00 uur,RWD Molenbeek,1,0,KV Kortrijk
3986754,1980-1981,4,"zaterdag,za13 sep. 1980",20:00 uur,KAA Gent,0,1,RSC Anderlecht
3986755,1980-1981,4,"zaterdag,za13 sep. 1980",20:00 uur,KSK Beveren,3,2,Club Brugge
3986756,1980-1981,4,"zaterdag,za13 sep. 1980",20:00 uur,KFC Winterslag,3,1,RC Luik
3986757,1980-1981,4,"zaterdag,za13 sep. 1980",20:00 uur,Lierse SK,4,3,VAC Beerschot
3986758,1980-1981,4,"zondag,zo14 sep. 1980",15:00 uur,KSV Waregem,4,0,Antwerp FC
3986759,1980-1981,4,"zondag,zo14 sep. 1980",15:00 uur,Standard Luik,3,2,Waterschei THOR
3986760,1980-1981,4,"zondag,zo14 sep. 1980",15:00 uur,Berchem Sport,1,1,KSC Lokeren
3986761,1980-1981,4,"zondag,zo14 sep. 1980",15:00 uur,Cercle Brugge,3,1,Beringen FC
3986762,1980-1981,5,"zaterdag,za20 sep. 1980",20:00 uur,RSC Anderlecht,1,1,Standard Luik
3986763,1980-1981,5,"zaterdag,za20 sep. 1980",20:00 uur,VAC Beerschot,1,0,RWD Molenbeek
3986764,1980-1981,5,"zaterdag,za20 sep. 1980",20:00 uur,Beringen FC,4,2,KFC Winterslag
3986765,1980-1981,5,"zondag,zo21 sep. 1980",15:00 uur,KSV Waregem,3,0,KAA Gent
3986766,1980-1981,5,"zondag,zo21 sep. 1980",15:00 uur,RC Luik,0,2,Lierse SK
3986767,1980-1981,5,"zondag,zo21 sep. 1980",15:00 uur,KSC Lokeren,5,0,Cercle Brugge
3986768,1980-1981,5,"zondag,zo21 sep. 1980",15:00 uur,Club Brugge,4,0,Berchem Sport
3986769,1980-1981,5,"zondag,zo21 sep. 1980",15:00 uur,Waterschei THOR,1,0,KSK Beveren
3986770,1980-1981,5,"zondag,zo21 sep. 1980",15:00 uur,Antwerp FC,1,0,KV Kortrijk
3986771,1980-1981,6,"zaterdag,za27 sep. 1980",20:00 uur,RWD Molenbeek,2,1,RC Luik
3986772,1980-1981,6,"zaterdag,za27 sep. 1980",20:00 uur,Standard Luik,2,1,KSV Waregem
3986773,1980-1981,6,"zaterdag,za27 sep. 1980",20:00 uur,KSK Beveren,4,1,RSC Anderlecht
3986774,1980-1981,6,"zaterdag,za27 sep. 1980",20:00 uur,Cercle Brugge,1,2,Club Brugge
3986775,1980-1981,6,"zaterdag,za27 sep. 1980",20:00 uur,KFC Winterslag,2,0,KSC Lokeren
3986776,1980-1981,6,"zaterdag,za27 sep. 1980",20:00 uur,Lierse SK,5,0,Beringen FC
3986779,1980-1981,6,"zondag,zo28 sep. 1980",15:00 uur,Berchem Sport,2,2,Waterschei THOR
3986777,1980-1981,6,"zondag,zo28 sep. 1980",15:00 uur,KV Kortrijk,0,0,VAC Beerschot
3986778,1980-1981,6,"zondag,zo28 sep. 1980",15:00 uur,KAA Gent,1,1,Antwerp FC
3986780,1980-1981,7,"zaterdag,za4 okt. 1980",20:00 uur,RSC Anderlecht,4,1,Berchem Sport
3986782,1980-1981,7,"zondag,zo5 okt. 1980",15:00 uur,KAA Gent,2,1,Standard Luik
3986783,1980-1981,7,"zondag,zo5 okt. 1980",15:00 uur,RC Luik,1,3,KV Kortrijk
3986784,1980-1981,7,"zondag,zo5 okt. 1980",15:00 uur,Beringen FC,1,1,RWD Molenbeek
3986785,1980-1981,7,"zondag,zo5 okt. 1980",15:00 uur,KSC Lokeren,1,0,Lierse SK
3986786,1980-1981,7,"zondag,zo5 okt. 1980",15:00 uur,Club Brugge,1,2,KFC Winterslag
3986787,1980-1981,7,"zondag,zo5 okt. 1980",15:00 uur,Waterschei THOR,5,2,Cercle Brugge
3986788,1980-1981,7,"zondag,zo5 okt. 1980",15:00 uur,Antwerp FC,3,2,VAC Beerschot
3986781,1980-1981,7,"zondag,zo5 okt. 1980",15:00 uur,KSV Waregem,0,2,KSK Beveren
3986796,1980-1981,8,"zaterdag,za11 okt. 1980",15:00 uur,KFC Winterslag,0,1,Waterschei THOR
3986789,1980-1981,8,"zaterdag,za11 okt. 1980",20:00 uur,RWD Molenbeek,3,1,KSC Lokeren
3986790,1980-1981,8,"zaterdag,za11 okt. 1980",20:00 uur,KV Kortrijk,2,0,Beringen FC
3986791,1980-1981,8,"zaterdag,za11 okt. 1980",20:00 uur,VAC Beerschot,2,1,RC Luik
3986792,1980-1981,8,"zaterdag,za11 okt. 1980",20:00 uur,Standard Luik,5,1,Antwerp FC
3986793,1980-1981,8,"zaterdag,za11 okt. 1980",20:00 uur,KSK Beveren,5,0,KAA Gent
3986794,1980-1981,8,"zaterdag,za11 okt. 1980",20:00 uur,Berchem Sport,1,1,KSV Waregem
3986795,1980-1981,8,"zaterdag,za11 okt. 1980",20:00 uur,Cercle Brugge,0,2,RSC Anderlecht
3986797,1980-1981,8,"zaterdag,za11 okt. 1980",20:00 uur,Lierse SK,1,1,Club Brugge
3986798,1980-1981,9,"zaterdag,za18 okt. 1980",20:00 uur,RSC Anderlecht,2,0,KFC Winterslag
3986799,1980-1981,9,"zaterdag,za18 okt. 1980",20:00 uur,Standard Luik,1,1,KSK Beveren
3986800,1980-1981,9,"zaterdag,za18 okt. 1980",20:00 uur,KSC Lokeren,5,1,KV Kortrijk
3986801,1980-1981,9,"zaterdag,za18 okt. 1980",20:00 uur,Waterschei THOR,3,4,Lierse SK
3986804,1980-1981,9,"zondag,zo19 okt. 1980",15:00 uur,Beringen FC,1,0,VAC Beerschot
3986805,1980-1981,9,"zondag,zo19 okt. 1980",15:00 uur,Club Brugge,3,1,RWD Molenbeek
3986806,1980-1981,9,"zondag,zo19 okt. 1980",15:00 uur,Antwerp FC,2,0,RC Luik
3986802,1980-1981,9,"zondag,zo19 okt. 1980",15:00 uur,KSV Waregem,3,2,Cercle Brugge
3986803,1980-1981,9,"zondag,zo19 okt. 1980",15:00 uur,KAA Gent,3,0,Berchem Sport
3986807,1980-1981,10,"zaterdag,za25 okt. 1980",20:00 uur,VAC Beerschot,0,2,KSC Lokeren
3986808,1980-1981,10,"zaterdag,za25 okt. 1980",20:00 uur,KFC Winterslag,3,1,KSV Waregem
3986809,1980-1981,10,"zondag,zo26 okt. 1980",15:00 uur,RWD Molenbeek,3,2,Waterschei THOR
3986810,1980-1981,10,"zondag,zo26 okt. 1980",15:00 uur,KV Kortrijk,1,0,Club Brugge
3986811,1980-1981,10,"zondag,zo26 okt. 1980",15:00 uur,RC Luik,5,1,Beringen FC
3986812,1980-1981,10,"zondag,zo26 okt. 1980",15:00 uur,KSK Beveren,1,1,Antwerp FC
3986813,1980-1981,10,"zondag,zo26 okt. 1980",15:00 uur,Berchem Sport,3,0,Standard Luik
3986814,1980-1981,10,"zondag,zo26 okt. 1980",15:00 uur,Cercle Brugge,1,1,KAA Gent
3986815,1980-1981,10,"zondag,zo26 okt. 1980",15:00 uur,Lierse SK,0,2,RSC Anderlecht
3986816,1980-1981,11,"zaterdag,za8 nov. 1980",20:00 uur,RSC Anderlecht,4,0,RWD Molenbeek
3986817,1980-1981,11,"zaterdag,za8 nov. 1980",20:00 uur,Waterschei THOR,0,5,KV Kortrijk
3986818,1980-1981,11,"zondag,zo9 nov. 1980",15:00 uur,KSV Waregem,1,1,Lierse SK
3986819,1980-1981,11,"zondag,zo9 nov. 1980",15:00 uur,KAA Gent,3,0,KFC Winterslag
3986820,1980-1981,11,"zondag,zo9 nov. 1980",15:00 uur,Standard Luik,3,0,Cercle Brugge
3986821,1980-1981,11,"zondag,zo9 nov. 1980",15:00 uur,KSK Beveren,2,0,Berchem Sport
3986822,1980-1981,11,"zondag,zo9 nov. 1980",15:00 uur,KSC Lokeren,1,0,RC Luik
3986823,1980-1981,11,"zondag,zo9 nov. 1980",15:00 uur,Club Brugge,4,0,VAC Beerschot
3986824,1980-1981,11,"zondag,zo9 nov. 1980",15:00 uur,Antwerp FC,2,2,Beringen FC
3986825,1980-1981,12,"vrijdag,vr14 nov. 1980",20:00 uur,Beringen FC,0,1,KSC Lokeren
3986826,1980-1981,12,"zaterdag,za15 nov. 1980",20:00 uur,RWD Molenbeek,0,1,KSV Waregem
3986827,1980-1981,12,"zaterdag,za15 nov. 1980",20:00 uur,KV Kortrijk,0,1,RSC Anderlecht
3986828,1980-1981,12,"zaterdag,za15 nov. 1980",20:00 uur,VAC Beerschot,2,0,Waterschei THOR
3986829,1980-1981,12,"zaterdag,za15 nov. 1980",20:00 uur,RC Luik,1,0,Club Brugge
3986830,1980-1981,12,"zaterdag,za15 nov. 1980",20:00 uur,Berchem Sport,1,1,Antwerp FC
3986831,1980-1981,12,"zaterdag,za15 nov. 1980",20:00 uur,Cercle Brugge,1,1,KSK Beveren
3986832,1980-1981,12,"zaterdag,za15 nov. 1980",20:00 uur,KFC Winterslag,2,0,Standard Luik
3986833,1980-1981,12,"zaterdag,za15 nov. 1980",20:00 uur,Lierse SK,3,2,KAA Gent
3986834,1980-1981,13,"zaterdag,za22 nov. 1980",20:00 uur,RSC Anderlecht,1,0,RC Luik
3986835,1980-1981,13,"zaterdag,za22 nov. 1980",20:00 uur,KSK Beveren,3,0,Lierse SK
3986836,1980-1981,13,"zaterdag,za22 nov. 1980",20:00 uur,Waterschei THOR,5,1,Beringen FC
3986837,1980-1981,13,"zondag,zo23 nov. 1980",15:00 uur,KSV Waregem,2,0,VAC Beerschot
3986838,1980-1981,13,"zondag,zo23 nov. 1980",15:00 uur,KAA Gent,6,0,KV Kortrijk
3986839,1980-1981,13,"zondag,zo23 nov. 1980",15:00 uur,Standard Luik,3,2,RWD Molenbeek
3986840,1980-1981,13,"zondag,zo23 nov. 1980",15:00 uur,Berchem Sport,0,0,KFC Winterslag
3986841,1980-1981,13,"zondag,zo23 nov. 1980",15:00 uur,Club Brugge,3,2,KSC Lokeren
3986842,1980-1981,13,"zondag,zo23 nov. 1980",15:00 uur,Antwerp FC,1,2,Cercle Brugge
3986843,1980-1981,14,"zaterdag,za29 nov. 1980",20:00 uur,VAC Beerschot,0,1,RSC Anderlecht
3986844,1980-1981,14,"zaterdag,za29 nov. 1980",20:00 uur,KFC Winterslag,1,2,KSK Beveren
3986845,1980-1981,14,"zondag,zo30 nov. 1980",15:00 uur,RWD Molenbeek,1,0,KAA Gent
3986846,1980-1981,14,"zondag,zo30 nov. 1980",15:00 uur,KV Kortrijk,3,1,KSV Waregem
3986847,1980-1981,14,"zondag,zo30 nov. 1980",15:00 uur,Beringen FC,1,3,Club Brugge
3986848,1980-1981,14,"zondag,zo30 nov. 1980",15:00 uur,KSC Lokeren,1,4,Antwerp FC
3986849,1980-1981,14,"zondag,zo30 nov. 1980",15:00 uur,Cercle Brugge,1,0,Berchem Sport
3986850,1980-1981,14,"zondag,zo30 nov. 1980",15:00 uur,Lierse SK,0,1,Standard Luik
3986867,1980-1981,14,"zondag,zo21 dec. 1980",15:00 uur,RC Luik,3,0,Waterschei THOR
3986851,1980-1981,15,"zaterdag,za6 dec. 1980",20:00 uur,RSC Anderlecht,2,1,Beringen FC
3986852,1980-1981,15,"zaterdag,za6 dec. 1980",20:00 uur,Standard Luik,1,1,KV Kortrijk
3986853,1980-1981,15,"zaterdag,za6 dec. 1980",20:00 uur,KSK Beveren,3,0,RWD Molenbeek
3986854,1980-1981,15,"zaterdag,za6 dec. 1980",20:00 uur,Waterschei THOR,1,1,KSC Lokeren
3986855,1980-1981,15,"zondag,zo7 dec. 1980",15:00 uur,KSV Waregem,1,1,RC Luik
3986856,1980-1981,15,"zondag,zo7 dec. 1980",15:00 uur,KAA Gent,1,1,VAC Beerschot
3986857,1980-1981,15,"zondag,zo7 dec. 1980",15:00 uur,Cercle Brugge,0,1,KFC Winterslag
3986877,1980-1981,15,"woensdag,wo14 jan. 1981",20:00 uur,Berchem Sport,1,6,Lierse SK
3986878,1980-1981,15,"woensdag,wo14 jan. 1981",20:00 uur,Antwerp FC,3,2,Club Brugge
3986858,1980-1981,16,"zaterdag,za13 dec. 1980",20:00 uur,VAC Beerschot,0,2,Standard Luik
3986859,1980-1981,16,"zaterdag,za13 dec. 1980",20:00 uur,KFC Winterslag,1,3,Antwerp FC
3986860,1980-1981,16,"zondag,zo14 dec. 1980",15:00 uur,RWD Molenbeek,3,1,Berchem Sport
3986861,1980-1981,16,"zondag,zo14 dec. 1980",15:00 uur,KV Kortrijk,0,1,KSK Beveren
3986862,1980-1981,16,"zondag,zo14 dec. 1980",15:00 uur,RC Luik,3,4,KAA Gent
3986863,1980-1981,16,"zondag,zo14 dec. 1980",15:00 uur,Beringen FC,3,1,KSV Waregem
3986864,1980-1981,16,"zondag,zo14 dec. 1980",15:00 uur,KSC Lokeren,2,0,RSC Anderlecht
3986865,1980-1981,16,"zondag,zo14 dec. 1980",15:00 uur,Club Brugge,7,3,Waterschei THOR
3986866,1980-1981,16,"zondag,zo14 dec. 1980",15:00 uur,Lierse SK,1,1,Cercle Brugge
3986868,1980-1981,17,"zaterdag,za10 jan. 1981",20:00 uur,RSC Anderlecht,1,0,Club Brugge
3986869,1980-1981,17,"zaterdag,za10 jan. 1981",20:00 uur,KFC Winterslag,0,0,Lierse SK
3986870,1980-1981,17,"zaterdag,za10 jan. 1981",20:00 uur,Antwerp FC,2,0,Waterschei THOR
3986872,1980-1981,17,"zondag,zo11 jan. 1981",15:00 uur,Standard Luik,1,1,RC Luik
3986873,1980-1981,17,"zondag,zo11 jan. 1981",15:00 uur,KSK Beveren,1,0,VAC Beerschot
3986874,1980-1981,17,"zondag,zo11 jan. 1981",15:00 uur,Berchem Sport,1,1,KV Kortrijk
3986875,1980-1981,17,"zondag,zo11 jan. 1981",15:00 uur,Cercle Brugge,4,2,RWD Molenbeek
3986876,1980-1981,17,"zondag,zo11 jan. 1981",15:00 uur,KSV Waregem,1,0,KSC Lokeren
3986871,1980-1981,17,"zondag,zo11 jan. 1981",15:00 uur,KAA Gent,4,0,Beringen FC
3986879,1980-1981,18,"zaterdag,za17 jan. 1981",20:00 uur,KFC Winterslag,2,1,VAC Beerschot
3986887,1980-1981,18,"zondag,zo18 jan. 1981",15:00 uur,Lierse SK,2,0,KV Kortrijk
3986880,1980-1981,18,"zondag,zo18 jan. 1981",15:00 uur,RWD Molenbeek,2,1,Antwerp FC
3986881,1980-1981,18,"zondag,zo18 jan. 1981",15:00 uur,KSV Waregem,0,0,RSC Anderlecht
3986882,1980-1981,18,"zondag,zo18 jan. 1981",15:00 uur,KAA Gent,6,3,Waterschei THOR
3986883,1980-1981,18,"zondag,zo18 jan. 1981",15:00 uur,Standard Luik,2,1,Club Brugge
3986884,1980-1981,18,"zondag,zo18 jan. 1981",15:00 uur,KSK Beveren,1,1,KSC Lokeren
3986885,1980-1981,18,"zondag,zo18 jan. 1981",15:00 uur,Berchem Sport,0,4,Beringen FC
3986886,1980-1981,18,"zondag,zo18 jan. 1981",15:00 uur,Cercle Brugge,2,3,RC Luik
3986888,1980-1981,19,"zaterdag,za24 jan. 1981",20:00 uur,RSC Anderlecht,2,0,KAA Gent
3986889,1980-1981,19,"zaterdag,za24 jan. 1981",20:00 uur,VAC Beerschot,1,1,Lierse SK
3986890,1980-1981,19,"zaterdag,za24 jan. 1981",20:00 uur,Waterschei THOR,1,2,Standard Luik
3986894,1980-1981,19,"zondag,zo25 jan. 1981",15:00 uur,KSC Lokeren,10,1,Berchem Sport
3986895,1980-1981,19,"zondag,zo25 jan. 1981",15:00 uur,Club Brugge,3,0,KSK Beveren
3986896,1980-1981,19,"zondag,zo25 jan. 1981",15:00 uur,Antwerp FC,0,0,KSV Waregem
3986891,1980-1981,19,"zondag,zo25 jan. 1981",15:00 uur,KV Kortrijk,0,3,RWD Molenbeek
3986892,1980-1981,19,"zondag,zo25 jan. 1981",15:00 uur,RC Luik,5,0,KFC Winterslag
3986893,1980-1981,19,"zondag,zo25 jan. 1981",15:00 uur,Beringen FC,2,1,Cercle Brugge
